Dependency=Geometry Building Type	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Shared	Dependency=HVAC System Cooling Type	Option=None	Option=Fan Coil Heating And Cooling	Option=Fan Coil Cooling Only	Option=Boiler Baseboards Heating Only	Option=Fan Coil Heating Only	Option=PTAC Heating And Cooling	Count	Weight
Single-Family Detached	1950s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	31	342901.5305
Single-Family Detached	1950s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	26	289433.873
Single-Family Detached	1950s	Electricity	Neither Shared	Central	1	0	0	0	0	0	207	1807535.956
Single-Family Detached	1950s	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	130	1125970.724
Single-Family Detached	1950s	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	692	6530017.106
Single-Family Detached	1950s	None	Neither Shared	Central	1	0	0	0	0	0	34	245079.1123
Single-Family Detached	1950s	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	31	342901.5305
Single-Family Detached	1950s	Propane	Neither Shared	Central	1	0	0	0	0	0	26	289433.873
Single-Family Detached	1950s	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	207	1807535.956
Single-Family Detached	1950s	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	130	1125970.724
Single-Family Detached	1950s	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	692	6530017.106
Single-Family Detached	1950s	None	Only Cooling Shared	Central	0	0	1	0	0	0	34	245079.1123
Single-Family Detached	1950s	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	31	342901.5305
Single-Family Detached	1950s	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	26	289433.873
Single-Family Detached	1950s	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	207	1807535.956
Single-Family Detached	1950s	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	130	1125970.724
Single-Family Detached	1950s	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	692	6530017.106
Single-Family Detached	1950s	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	34	245079.1123
Single-Family Detached	1950s	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	31	342901.5305
Single-Family Detached	1950s	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	26	289433.873
Single-Family Detached	1950s	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	207	1807535.956
Single-Family Detached	1950s	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	130	1125970.724
Single-Family Detached	1950s	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	692	6530017.106
Single-Family Detached	1950s	None	Both Shared	Room	0	0.5	0	0	0	0.5	34	245079.1123
Single-Family Detached	1950s	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	31	342901.5305
Single-Family Detached	1950s	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	26	289433.873
Single-Family Detached	1950s	Electricity	Neither Shared	Room	1	0	0	0	0	0	207	1807535.956
Single-Family Detached	1950s	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	130	1125970.724
Single-Family Detached	1950s	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	692	6530017.106
Single-Family Detached	1950s	None	Neither Shared	Room	1	0	0	0	0	0	34	245079.1123
Single-Family Detached	1950s	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	31	342901.5305
Single-Family Detached	1950s	Propane	Neither Shared	Room	1	0	0	0	0	0	26	289433.873
Single-Family Detached	1950s	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	207	1807535.956
Single-Family Detached	1950s	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	130	1125970.724
Single-Family Detached	1950s	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	692	6530017.106
Single-Family Detached	1950s	None	Only Cooling Shared	Room	0	0	1	0	0	0	34	245079.1123
Single-Family Detached	1950s	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	31	342901.5305
Single-Family Detached	1950s	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	26	289433.873
Single-Family Detached	1950s	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	207	1807535.956
Single-Family Detached	1950s	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	130	1125970.724
Single-Family Detached	1950s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	692	6530017.106
Single-Family Detached	1950s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	34	245079.1123
Single-Family Detached	1950s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	31	342901.5305
Single-Family Detached	1950s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	26	289433.873
Single-Family Detached	1950s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	207	1807535.956
Single-Family Detached	1950s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	130	1125970.724
Single-Family Detached	1950s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	692	6530017.106
Single-Family Detached	1950s	None	Both Shared	None	0	0.5	0	0	0	0.5	34	245079.1123
Single-Family Detached	1950s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	31	342901.5305
Single-Family Detached	1950s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	26	289433.873
Single-Family Detached	1950s	Electricity	Neither Shared	None	1	0	0	0	0	0	207	1807535.956
Single-Family Detached	1950s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	130	1125970.724
Single-Family Detached	1950s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	692	6530017.106
Single-Family Detached	1950s	None	Neither Shared	None	1	0	0	0	0	0	34	245079.1123
Single-Family Detached	1950s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	31	342901.5305
Single-Family Detached	1950s	Propane	Neither Shared	None	1	0	0	0	0	0	26	289433.873
Single-Family Detached	1950s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	207	1807535.956
Single-Family Detached	1950s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	130	1125970.724
Single-Family Detached	1950s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	692	6530017.106
Single-Family Detached	1950s	None	Only Cooling Shared	None	0	0	1	0	0	0	34	245079.1123
Single-Family Detached	1950s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	31	342901.5305
Single-Family Detached	1950s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	26	289433.873
Single-Family Detached	1950s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	207	1807535.956
Single-Family Detached	1950s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	130	1125970.724
Single-Family Detached	1950s	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	692	6530017.106
Single-Family Detached	1950s	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	34	245079.1123
Single-Family Detached	1950s	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	31	342901.5305
Single-Family Detached	1950s	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	26	289433.873
Single-Family Detached	1960s	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	233	2138746.319
Single-Family Detached	1960s	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	66	582266.985
Single-Family Detached	1960s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	553	5104250.943
Single-Family Detached	1960s	None	Both Shared	Central	0	0.5	0	0	0	0.5	39	301847.3544
Single-Family Detached	1960s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	30	283518.8594
Single-Family Detached	1960s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	26	280877.8472
Single-Family Detached	1960s	Electricity	Neither Shared	Central	1	0	0	0	0	0	233	2138746.319
Single-Family Detached	1960s	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	66	582266.985
Single-Family Detached	1960s	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	553	5104250.943
Single-Family Detached	1960s	None	Neither Shared	Central	1	0	0	0	0	0	39	301847.3544
Single-Family Detached	1960s	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	30	283518.8594
Single-Family Detached	1960s	Propane	Neither Shared	Central	1	0	0	0	0	0	26	280877.8472
Single-Family Detached	1960s	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	233	2138746.319
Single-Family Detached	1960s	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	66	582266.985
Single-Family Detached	1960s	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	553	5104250.943
Single-Family Detached	1960s	None	Only Cooling Shared	Central	0	0	1	0	0	0	39	301847.3544
Single-Family Detached	1960s	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	30	283518.8594
Single-Family Detached	1960s	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	26	280877.8472
Single-Family Detached	1960s	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	233	2138746.319
Single-Family Detached	1960s	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	66	582266.985
Single-Family Detached	1960s	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	553	5104250.943
Single-Family Detached	1960s	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	39	301847.3544
Single-Family Detached	1960s	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	30	283518.8594
Single-Family Detached	1960s	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	26	280877.8472
Single-Family Detached	1960s	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	233	2138746.319
Single-Family Detached	1960s	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	66	582266.985
Single-Family Detached	1960s	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	553	5104250.943
Single-Family Detached	1960s	None	Both Shared	Room	0	0.5	0	0	0	0.5	39	301847.3544
Single-Family Detached	1960s	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	30	283518.8594
Single-Family Detached	1960s	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	26	280877.8472
Single-Family Detached	1960s	Electricity	Neither Shared	Room	1	0	0	0	0	0	233	2138746.319
Single-Family Detached	1960s	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	66	582266.985
Single-Family Detached	1960s	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	553	5104250.943
Single-Family Detached	1960s	None	Neither Shared	Room	1	0	0	0	0	0	39	301847.3544
Single-Family Detached	1960s	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	30	283518.8594
Single-Family Detached	1960s	Propane	Neither Shared	Room	1	0	0	0	0	0	26	280877.8472
Single-Family Detached	1960s	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	233	2138746.319
Single-Family Detached	1960s	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	66	582266.985
Single-Family Detached	1960s	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	553	5104250.943
Single-Family Detached	1960s	None	Only Cooling Shared	Room	0	0	1	0	0	0	39	301847.3544
Single-Family Detached	1960s	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	30	283518.8594
Single-Family Detached	1960s	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	26	280877.8472
Single-Family Detached	1960s	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	233	2138746.319
Single-Family Detached	1960s	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	66	582266.985
Single-Family Detached	1960s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	553	5104250.943
Single-Family Detached	1960s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	39	301847.3544
Single-Family Detached	1960s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	30	283518.8594
Single-Family Detached	1960s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	26	280877.8472
Single-Family Detached	1960s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	233	2138746.319
Single-Family Detached	1960s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	66	582266.985
Single-Family Detached	1960s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	553	5104250.943
Single-Family Detached	1960s	None	Both Shared	None	0	0.5	0	0	0	0.5	39	301847.3544
Single-Family Detached	1960s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	30	283518.8594
Single-Family Detached	1960s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	26	280877.8472
Single-Family Detached	1960s	Electricity	Neither Shared	None	1	0	0	0	0	0	233	2138746.319
Single-Family Detached	1960s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	66	582266.985
Single-Family Detached	1960s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	553	5104250.943
Single-Family Detached	1960s	None	Neither Shared	None	1	0	0	0	0	0	39	301847.3544
Single-Family Detached	1960s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	30	283518.8594
Single-Family Detached	1960s	Propane	Neither Shared	None	1	0	0	0	0	0	26	280877.8472
Single-Family Detached	1960s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	233	2138746.319
Single-Family Detached	1960s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	66	582266.985
Single-Family Detached	1960s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	553	5104250.943
Single-Family Detached	1960s	None	Only Cooling Shared	None	0	0	1	0	0	0	39	301847.3544
Single-Family Detached	1960s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	30	283518.8594
Single-Family Detached	1960s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	26	280877.8472
Single-Family Detached	1960s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	233	2138746.319
Single-Family Detached	1960s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	66	582266.985
Single-Family Detached	1960s	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	553	5104250.943
Single-Family Detached	1960s	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	39	301847.3544
Single-Family Detached	1960s	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	30	283518.8594
Single-Family Detached	1960s	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	26	280877.8472
Single-Family Detached	1970s	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	368	3152778.676
Single-Family Detached	1970s	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	65	562191.8664
Single-Family Detached	1970s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	558	4762722.618
Single-Family Detached	1970s	None	Both Shared	Central	0	0.5	0	0	0	0.5	27	193474.5453
Single-Family Detached	1970s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	63	523211.2402
Single-Family Detached	1970s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	55	595919.0203
Single-Family Detached	1970s	Electricity	Neither Shared	Central	1	0	0	0	0	0	368	3152778.676
Single-Family Detached	1970s	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	65	562191.8664
Single-Family Detached	1970s	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	558	4762722.618
Single-Family Detached	1970s	None	Neither Shared	Central	1	0	0	0	0	0	27	193474.5453
Single-Family Detached	1970s	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	63	523211.2402
Single-Family Detached	1970s	Propane	Neither Shared	Central	1	0	0	0	0	0	55	595919.0203
Single-Family Detached	1970s	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	368	3152778.676
Single-Family Detached	1970s	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	65	562191.8664
Single-Family Detached	1970s	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	558	4762722.618
Single-Family Detached	1970s	None	Only Cooling Shared	Central	0	0	1	0	0	0	27	193474.5453
Single-Family Detached	1970s	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	63	523211.2402
Single-Family Detached	1970s	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	55	595919.0203
Single-Family Detached	1970s	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	368	3152778.676
Single-Family Detached	1970s	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	65	562191.8664
Single-Family Detached	1970s	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	558	4762722.618
Single-Family Detached	1970s	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	27	193474.5453
Single-Family Detached	1970s	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	63	523211.2402
Single-Family Detached	1970s	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	55	595919.0203
Single-Family Detached	1970s	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	368	3152778.676
Single-Family Detached	1970s	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	65	562191.8664
Single-Family Detached	1970s	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	558	4762722.618
Single-Family Detached	1970s	None	Both Shared	Room	0	0.5	0	0	0	0.5	27	193474.5453
Single-Family Detached	1970s	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	63	523211.2402
Single-Family Detached	1970s	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	55	595919.0203
Single-Family Detached	1970s	Electricity	Neither Shared	Room	1	0	0	0	0	0	368	3152778.676
Single-Family Detached	1970s	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	65	562191.8664
Single-Family Detached	1970s	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	558	4762722.618
Single-Family Detached	1970s	None	Neither Shared	Room	1	0	0	0	0	0	27	193474.5453
Single-Family Detached	1970s	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	63	523211.2402
Single-Family Detached	1970s	Propane	Neither Shared	Room	1	0	0	0	0	0	55	595919.0203
Single-Family Detached	1970s	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	368	3152778.676
Single-Family Detached	1970s	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	65	562191.8664
Single-Family Detached	1970s	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	558	4762722.618
Single-Family Detached	1970s	None	Only Cooling Shared	Room	0	0	1	0	0	0	27	193474.5453
Single-Family Detached	1970s	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	63	523211.2402
Single-Family Detached	1970s	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	55	595919.0203
Single-Family Detached	1970s	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	368	3152778.676
Single-Family Detached	1970s	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	65	562191.8664
Single-Family Detached	1970s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	558	4762722.618
Single-Family Detached	1970s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	27	193474.5453
Single-Family Detached	1970s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	63	523211.2402
Single-Family Detached	1970s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	55	595919.0203
Single-Family Detached	1970s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	368	3152778.676
Single-Family Detached	1970s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	65	562191.8664
Single-Family Detached	1970s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	558	4762722.618
Single-Family Detached	1970s	None	Both Shared	None	0	0.5	0	0	0	0.5	27	193474.5453
Single-Family Detached	1970s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	63	523211.2402
Single-Family Detached	1970s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	55	595919.0203
Single-Family Detached	1970s	Electricity	Neither Shared	None	1	0	0	0	0	0	368	3152778.676
Single-Family Detached	1970s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	65	562191.8664
Single-Family Detached	1970s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	558	4762722.618
Single-Family Detached	1970s	None	Neither Shared	None	1	0	0	0	0	0	27	193474.5453
Single-Family Detached	1970s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	63	523211.2402
Single-Family Detached	1970s	Propane	Neither Shared	None	1	0	0	0	0	0	55	595919.0203
Single-Family Detached	1970s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	368	3152778.676
Single-Family Detached	1970s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	65	562191.8664
Single-Family Detached	1970s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	558	4762722.618
Single-Family Detached	1970s	None	Only Cooling Shared	None	0	0	1	0	0	0	27	193474.5453
Single-Family Detached	1970s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	63	523211.2402
Single-Family Detached	1970s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	55	595919.0203
Single-Family Detached	1970s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	368	3152778.676
Single-Family Detached	1970s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	65	562191.8664
Single-Family Detached	1970s	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	558	4762722.618
Single-Family Detached	1970s	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	27	193474.5453
Single-Family Detached	1970s	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	63	523211.2402
Single-Family Detached	1970s	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	55	595919.0203
Single-Family Detached	1980s	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	358	3398622.546
Single-Family Detached	1980s	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	39	316475.4071
Single-Family Detached	1980s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	461	4187871.027
Single-Family Detached	1980s	None	Both Shared	Central	0	0.5	0	0	0	0.5	25	180789.3485
Single-Family Detached	1980s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	52	452584.6744
Single-Family Detached	1980s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	62	682867.5101
Single-Family Detached	1980s	Electricity	Neither Shared	Central	1	0	0	0	0	0	358	3398622.546
Single-Family Detached	1980s	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	39	316475.4071
Single-Family Detached	1980s	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	461	4187871.027
Single-Family Detached	1980s	None	Neither Shared	Central	1	0	0	0	0	0	25	180789.3485
Single-Family Detached	1980s	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	52	452584.6744
Single-Family Detached	1980s	Propane	Neither Shared	Central	1	0	0	0	0	0	62	682867.5101
Single-Family Detached	1980s	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	358	3398622.546
Single-Family Detached	1980s	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	39	316475.4071
Single-Family Detached	1980s	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	461	4187871.027
Single-Family Detached	1980s	None	Only Cooling Shared	Central	0	0	1	0	0	0	25	180789.3485
Single-Family Detached	1980s	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	52	452584.6744
