Level,Parameter,Option,Saturation
3,Metropolitan and Micropolitan Statistical Area,"Knoxville, TN MSA",0.00288769
3,Metropolitan and Micropolitan Statistical Area,"Kokomo, IN MSA",0.000288925
3,Metropolitan and Micropolitan Statistical Area,"La Crosse-Onalaska, WI-MN MSA",0.000431643
3,Metropolitan and Micropolitan Statistical Area,"La Grande, OR MicroSA",8.58602e-05
3,Metropolitan and Micropolitan Statistical Area,"Laconia, NH MicroSA",0.000281339
3,Metropolitan and Micropolitan Statistical Area,"Lafayette-West Lafayette, IN MSA",0.000650619
3,Metropolitan and Micropolitan Statistical Area,"Lafayette, LA MSA",0.00150831
3,Metropolitan and Micropolitan Statistical Area,"LaGrange, GA MicroSA",0.000210973
3,Metropolitan and Micropolitan Statistical Area,"Lake Charles, LA MSA",0.000667927
3,Metropolitan and Micropolitan Statistical Area,"Lake City, FL MicroSA",0.000211391
3,Metropolitan and Micropolitan Statistical Area,"Lake Havasu City-Kingman, AZ MSA",0.000840079
3,Metropolitan and Micropolitan Statistical Area,"Lakeland-Winter Haven, FL MSA",0.00211356
3,Metropolitan and Micropolitan Statistical Area,"Lamesa, TX MicroSA",3.88348e-05
3,Metropolitan and Micropolitan Statistical Area,"Lancaster, PA MSA",0.00153898
3,Metropolitan and Micropolitan Statistical Area,"Lansing-East Lansing, MI MSA",0.00149187
3,Metropolitan and Micropolitan Statistical Area,"Laramie, WY MicroSA",0.000139458
3,Metropolitan and Micropolitan Statistical Area,"Laredo, TX MSA",0.000583081
3,Metropolitan and Micropolitan Statistical Area,"Las Cruces, NM MSA",0.00062751
3,Metropolitan and Micropolitan Statistical Area,"Las Vegas-Henderson-Paradise, NV MSA",0.00644633
3,Metropolitan and Micropolitan Statistical Area,"Las Vegas, NM MicroSA",0.000115885
3,Metropolitan and Micropolitan Statistical Area,"Laurel, MS MicroSA",0.000274776
3,Metropolitan and Micropolitan Statistical Area,"Laurinburg, NC MicroSA",0.000113185
3,Metropolitan and Micropolitan Statistical Area,"Lawrence, KS MSA",0.00035989
3,Metropolitan and Micropolitan Statistical Area,"Lawrenceburg, TN MicroSA",0.000135385
3,Metropolitan and Micropolitan Statistical Area,"Lawton, OK MSA",0.000407422
3,Metropolitan and Micropolitan Statistical Area,"Lebanon, MO MicroSA",0.000117661
3,Metropolitan and Micropolitan Statistical Area,"Lebanon, PA MSA",0.000419052
3,Metropolitan and Micropolitan Statistical Area,"Levelland, TX MicroSA",6.93445e-05
3,Metropolitan and Micropolitan Statistical Area,"Lewisburg, PA MicroSA",0.000127477
3,Metropolitan and Micropolitan Statistical Area,"Lewisburg, TN MicroSA",9.89816e-05
3,Metropolitan and Micropolitan Statistical Area,"Lewiston-Auburn, ME MSA",0.00036652
3,Metropolitan and Micropolitan Statistical Area,"Lewiston, ID-WA MSA",0.000203401
3,Metropolitan and Micropolitan Statistical Area,"Lewistown, PA MicroSA",0.000160658
3,Metropolitan and Micropolitan Statistical Area,"Lexington-Fayette, KY MSA",0.00160389
3,Metropolitan and Micropolitan Statistical Area,"Lexington, NE MicroSA",8.50917e-05
3,Metropolitan and Micropolitan Statistical Area,"Liberal, KS MicroSA",6.05123e-05
3,Metropolitan and Micropolitan Statistical Area,"Lima, OH MSA",0.000334564
3,Metropolitan and Micropolitan Statistical Area,"Lincoln, IL MicroSA",8.92617e-05
3,Metropolitan and Micropolitan Statistical Area,"Lincoln, NE MSA",0.000986457
3,Metropolitan and Micropolitan Statistical Area,"Little Rock-North Little Rock-Conway, AR MSA",0.00237279
3,Metropolitan and Micropolitan Statistical Area,"Lock Haven, PA MicroSA",0.000141621
3,Metropolitan and Micropolitan Statistical Area,"Logan, UT-ID MSA",0.000327149
3,Metropolitan and Micropolitan Statistical Area,"Logan, WV MicroSA",0.000124695
3,Metropolitan and Micropolitan Statistical Area,"Logansport, IN MicroSA",0.00012186
3,Metropolitan and Micropolitan Statistical Area,"London, KY MicroSA",0.00041095
3,Metropolitan and Micropolitan Statistical Area,"Longview, TX MSA",0.000665943
3,Metropolitan and Micropolitan Statistical Area,"Longview, WA MSA",0.000324634
3,Metropolitan and Micropolitan Statistical Area,"Los Alamos, NM MicroSA",6.19819e-05
3,Metropolitan and Micropolitan Statistical Area,"Los Angeles-Long Beach-Anaheim, CA MSA",0.0340325
3,Metropolitan and Micropolitan Statistical Area,"Louisville/Jefferson County, KY-IN MSA",0.00409111
3,Metropolitan and Micropolitan Statistical Area,"Lubbock, TX MSA",0.00094605
3,Metropolitan and Micropolitan Statistical Area,"Ludington, MI MicroSA",0.000129059
3,Metropolitan and Micropolitan Statistical Area,"Lufkin, TX MicroSA",0.000270233
3,Metropolitan and Micropolitan Statistical Area,"Lumberton, NC MicroSA",0.000390273
3,Metropolitan and Micropolitan Statistical Area,"Lynchburg, VA MSA",0.000854455
3,Metropolitan and Micropolitan Statistical Area,"Macomb, IL MicroSA",0.000107381
3,Metropolitan and Micropolitan Statistical Area,"Macon, GA MSA",0.000762067
3,Metropolitan and Micropolitan Statistical Area,"Madera, CA MSA",0.000371817
3,Metropolitan and Micropolitan Statistical Area,"Madison, IN MicroSA",0.000106784
3,Metropolitan and Micropolitan Statistical Area,"Madison, WI MSA",0.00205648
3,Metropolitan and Micropolitan Statistical Area,"Madisonville, KY MicroSA",0.000158681
3,Metropolitan and Micropolitan Statistical Area,"Magnolia, AR MicroSA",8.63675e-05
3,Metropolitan and Micropolitan Statistical Area,"Malone, NY MicroSA",0.000188907
3,Metropolitan and Micropolitan Statistical Area,"Malvern, AR MicroSA",0.000106904
3,Metropolitan and Micropolitan Statistical Area,"Manchester-Nashua, NH MSA",0.00125027
3,Metropolitan and Micropolitan Statistical Area,"Manhattan, KS MSA",0.000290202
3,Metropolitan and Micropolitan Statistical Area,"Manitowoc, WI MicroSA",0.00027755
3,Metropolitan and Micropolitan Statistical Area,"Mankato-North Mankato, MN MSA",0.00030066
3,Metropolitan and Micropolitan Statistical Area,"Mansfield, OH MSA",0.000404385
3,Metropolitan and Micropolitan Statistical Area,"Marietta, OH MicroSA",0.000209488
3,Metropolitan and Micropolitan Statistical Area,"Marinette, WI-MI MicroSA",0.000332191
3,Metropolitan and Micropolitan Statistical Area,"Marion, IN MicroSA",0.000226041
3,Metropolitan and Micropolitan Statistical Area,"Marion, NC MicroSA",0.00015607
3,Metropolitan and Micropolitan Statistical Area,"Marion, OH MicroSA",0.00020725
3,Metropolitan and Micropolitan Statistical Area,"Marquette, MI MicroSA",0.000257252
3,Metropolitan and Micropolitan Statistical Area,"Marshall, MN MicroSA",8.33912e-05
3,Metropolitan and Micropolitan Statistical Area,"Marshall, MO MicroSA",7.52676e-05
3,Metropolitan and Micropolitan Statistical Area,"Marshall, TX MicroSA",0.000209205
3,Metropolitan and Micropolitan Statistical Area,"Marshalltown, IA MicroSA",0.000124792
3,Metropolitan and Micropolitan Statistical Area,"Martin, TN MicroSA",0.00011584
3,Metropolitan and Micropolitan Statistical Area,"Martinsville, VA MicroSA",0.000248226
3,Metropolitan and Micropolitan Statistical Area,"Maryville, MO MicroSA",7.1821e-05
3,Metropolitan and Micropolitan Statistical Area,"Mason City, IA MicroSA",0.000192279
3,Metropolitan and Micropolitan Statistical Area,"Mayfield, KY MicroSA",0.000124986
3,Metropolitan and Micropolitan Statistical Area,"Maysville, KY MicroSA",6.07735e-05
3,Metropolitan and Micropolitan Statistical Area,"McAlester, OK MicroSA",0.000170825
3,Metropolitan and Micropolitan Statistical Area,"McAllen-Edinburg-Mission, TX MSA",0.00195066
3,Metropolitan and Micropolitan Statistical Area,"McComb, MS MicroSA",0.000183358
3,Metropolitan and Micropolitan Statistical Area,"McMinnville, TN MicroSA",0.000133035
3,Metropolitan and Micropolitan Statistical Area,"McPherson, KS MicroSA",9.59605e-05
3,Metropolitan and Micropolitan Statistical Area,"Meadville, PA MicroSA",0.000331102
3,Metropolitan and Micropolitan Statistical Area,"Medford, OR MSA",0.000687949
3,Metropolitan and Micropolitan Statistical Area,"Memphis, TN-MS-AR MSA",0.00420461
3,Metropolitan and Micropolitan Statistical Area,"Menomonie, WI MicroSA",0.000134944
3,Metropolitan and Micropolitan Statistical Area,"Merced, CA MSA",0.000627652
3,Metropolitan and Micropolitan Statistical Area,"Meridian, MS MicroSA",0.000354824
3,Metropolitan and Micropolitan Statistical Area,"Merrill, WI MicroSA",0.000125874
3,Metropolitan and Micropolitan Statistical Area,"Mexico, MO MicroSA",8.05266e-05
3,Metropolitan and Micropolitan Statistical Area,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",0.0186244
3,Metropolitan and Micropolitan Statistical Area,"Miami, OK MicroSA",0.000104867
3,Metropolitan and Micropolitan Statistical Area,"Michigan City-La Porte, IN MSA",0.00036367
3,Metropolitan and Micropolitan Statistical Area,"Middlesborough, KY MicroSA",9.77059e-05
3,Metropolitan and Micropolitan Statistical Area,"Midland, MI MSA",0.000270731
3,Metropolitan and Micropolitan Statistical Area,"Midland, TX MSA",0.000445801
3,Metropolitan and Micropolitan Statistical Area,"Milledgeville, GA MicroSA",0.000190139
3,Metropolitan and Micropolitan Statistical Area,"Milwaukee-Waukesha-West Allis, WI MSA",0.00501543
3,Metropolitan and Micropolitan Statistical Area,"Mineral Wells, TX MicroSA",0.000114304
3,Metropolitan and Micropolitan Statistical Area,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",0.0105492
3,Metropolitan and Micropolitan Statistical Area,"Minot, ND MicroSA",0.000265547
3,Metropolitan and Micropolitan Statistical Area,"Missoula, MT MSA",0.000383894
3,Metropolitan and Micropolitan Statistical Area,"Mitchell, SD MicroSA",7.69308e-05
3,Metropolitan and Micropolitan Statistical Area,"Moberly, MO MicroSA",7.95568e-05
3,Metropolitan and Micropolitan Statistical Area,"Mobile, AL MSA",0.00135476
3,Metropolitan and Micropolitan Statistical Area,"Modesto, CA MSA",0.00134561
3,Metropolitan and Micropolitan Statistical Area,"Monroe, LA MSA",0.000580082
3,Metropolitan and Micropolitan Statistical Area,"Monroe, MI MSA",0.000472759
3,Metropolitan and Micropolitan Statistical Area,"Montgomery, AL MSA",0.00122855
3,Metropolitan and Micropolitan Statistical Area,"Montrose, CO MicroSA",0.000136891
3,Metropolitan and Micropolitan Statistical Area,"Morehead City, NC MicroSA",0.000365014
3,Metropolitan and Micropolitan Statistical Area,"Morgan City, LA MicroSA",0.000173108
3,Metropolitan and Micropolitan Statistical Area,"Morgantown, WV MSA",0.000443295
3,Metropolitan and Micropolitan Statistical Area,"Morristown, TN MSA",0.000378128
3,Metropolitan and Micropolitan Statistical Area,"Moscow, ID MicroSA",0.000121823
3,Metropolitan and Micropolitan Statistical Area,"Moses Lake, WA MicroSA",0.00026507
3,Metropolitan and Micropolitan Statistical Area,"Moultrie, GA MicroSA",0.000136429
3,Metropolitan and Micropolitan Statistical Area,"Mount Airy, NC MicroSA",0.000250829
3,Metropolitan and Micropolitan Statistical Area,"Mount Pleasant, MI MicroSA",0.000213375
3,Metropolitan and Micropolitan Statistical Area,"Mount Pleasant, TX MicroSA",9.04255e-05
3,Metropolitan and Micropolitan Statistical Area,"Mount Sterling, KY MicroSA",0.000156607
3,Metropolitan and Micropolitan Statistical Area,"Mount Vernon-Anacortes, WA MSA",0.000388331
3,Metropolitan and Micropolitan Statistical Area,"Mount Vernon, IL MicroSA",0.00012559
3,Metropolitan and Micropolitan Statistical Area,"Mount Vernon, OH MicroSA",0.000189936
3,Metropolitan and Micropolitan Statistical Area,"Mountain Home, AR MicroSA",0.000168498
3,Metropolitan and Micropolitan Statistical Area,"Mountain Home, ID MicroSA",9.097e-05
3,Metropolitan and Micropolitan Statistical Area,"Muncie, IN MSA",0.000390928
3,Metropolitan and Micropolitan Statistical Area,"Murray, KY MicroSA",0.000136802
3,Metropolitan and Micropolitan Statistical Area,"Muscatine, IA MicroSA",0.000134019
3,Metropolitan and Micropolitan Statistical Area,"Muskegon, MI MSA",0.000547423
3,Metropolitan and Micropolitan Statistical Area,"Muskogee, OK MicroSA",0.000230517
3,Metropolitan and Micropolitan Statistical Area,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC MSA",0.00205354
3,Metropolitan and Micropolitan Statistical Area,"Nacogdoches, TX MicroSA",0.000208608
3,Metropolitan and Micropolitan Statistical Area,"Napa, CA MSA",0.000412522
3,Metropolitan and Micropolitan Statistical Area,"Naples-Immokalee-Marco Island, FL MSA",0.00152101
3,Metropolitan and Micropolitan Statistical Area,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA",0.00547384
3,Metropolitan and Micropolitan Statistical Area,"Natchez, MS-LA MicroSA",0.000179486
3,Metropolitan and Micropolitan Statistical Area,"Natchitoches, LA MicroSA",0.000139958
3,Metropolitan and Micropolitan Statistical Area,"New Bern, NC MSA",0.000435567
3,Metropolitan and Micropolitan Statistical Area,"New Castle, IN MicroSA",0.000157808
3,Metropolitan and Micropolitan Statistical Area,"New Castle, PA MicroSA",0.000303777
3,Metropolitan and Micropolitan Statistical Area,"New Haven-Milford, CT MSA",0.00270409
3,Metropolitan and Micropolitan Statistical Area,"New Orleans-Metairie, LA MSA",0.00413107
3,Metropolitan and Micropolitan Statistical Area,"New Philadelphia-Dover, OH MicroSA",0.000297989
3,Metropolitan and Micropolitan Statistical Area,"New Ulm, MN MicroSA",8.62627e-05
3,Metropolitan and Micropolitan Statistical Area,"New York-Newark-Jersey City, NY-NJ-PA MSA",0.0587432
3,Metropolitan and Micropolitan Statistical Area,"Newberry, SC MicroSA",0.000134124
3,Metropolitan and Micropolitan Statistical Area,"Newport, OR MicroSA",0.000229741
3,Metropolitan and Micropolitan Statistical Area,"Newport, TN MicroSA",0.000129588
3,Metropolitan and Micropolitan Statistical Area,"Newton, IA MicroSA",0.00012045
3,Metropolitan and Micropolitan Statistical Area,"Niles-Benton Harbor, MI MSA",0.000573212
3,Metropolitan and Micropolitan Statistical Area,"Nogales, AZ MicroSA",0.000135205
3,Metropolitan and Micropolitan Statistical Area,None,0.0729184
3,Metropolitan and Micropolitan Statistical Area,"Norfolk, NE MicroSA",0.000156428
3,Metropolitan and Micropolitan Statistical Area,"North Platte, NE MicroSA",0.000128999
3,Metropolitan and Micropolitan Statistical Area,"North Port-Sarasota-Bradenton, FL MSA",0.00306555
3,Metropolitan and Micropolitan Statistical Area,"North Vernon, IN MicroSA",9.00748e-05
3,Metropolitan and Micropolitan Statistical Area,"North Wilkesboro, NC MicroSA",0.00024651
3,Metropolitan and Micropolitan Statistical Area,"Norwalk, OH MicroSA",0.000187229
3,Metropolitan and Micropolitan Statistical Area,"Norwich-New London, CT MSA",0.00090579
3,Metropolitan and Micropolitan Statistical Area,"Oak Harbor, WA MicroSA",0.000303687
3,Metropolitan and Micropolitan Statistical Area,"Ocala, FL MSA",0.00122178
3,Metropolitan and Micropolitan Statistical Area,"Ocean City, NJ MSA",0.000737756
3,Metropolitan and Micropolitan Statistical Area,"Odessa, TX MSA",0.000418984
3,Metropolitan and Micropolitan Statistical Area,"Ogden-Clearfield, UT MSA",0.00158723
3,Metropolitan and Micropolitan Statistical Area,"Ogdensburg-Massena, NY MicroSA",0.000389929
3,Metropolitan and Micropolitan Statistical Area,"Oil City, PA MicroSA",0.000203647
3,Metropolitan and Micropolitan Statistical Area,"Okeechobee, FL MicroSA",0.000136018
3,Metropolitan and Micropolitan Statistical Area,"Oklahoma City, OK MSA",0.00415845
3,Metropolitan and Micropolitan Statistical Area,"Olean, NY MicroSA",0.000305643
3,Metropolitan and Micropolitan Statistical Area,"Olympia-Tumwater, WA MSA",0.000833356
3,Metropolitan and Micropolitan Statistical Area,"Omaha-Council Bluffs, NE-IA MSA",0.00279131
3,Metropolitan and Micropolitan Statistical Area,"Oneonta, NY MicroSA",0.00022889
3,Metropolitan and Micropolitan Statistical Area,"Ontario, OR-ID MicroSA",0.000154399
3,Metropolitan and Micropolitan Statistical Area,"Opelousas, LA MicroSA",0.000269829
3,Metropolitan and Micropolitan Statistical Area,"Orangeburg, SC MicroSA",0.000314594
3,Metropolitan and Micropolitan Statistical Area,"Orlando-Kissimmee-Sanford, FL MSA",0.00728399
3,Metropolitan and Micropolitan Statistical Area,"Oshkosh-Neenah, WI MSA",0.00055407
3,Metropolitan and Micropolitan Statistical Area,"Oskaloosa, IA MicroSA",7.29923e-05
3,Metropolitan and Micropolitan Statistical Area,"Othello, WA MicroSA",4.70926e-05
3,Metropolitan and Micropolitan Statistical Area,"Ottawa-Peru, IL MicroSA",0.000512042
3,Metropolitan and Micropolitan Statistical Area,"Ottawa, KS MicroSA",8.27123e-05
3,Metropolitan and Micropolitan Statistical Area,"Ottumwa, IA MicroSA",0.00014626
3,Metropolitan and Micropolitan Statistical Area,"Owatonna, MN MicroSA",0.00011496
3,Metropolitan and Micropolitan Statistical Area,"Owensboro, KY MSA",0.000376435
3,Metropolitan and Micropolitan Statistical Area,"Owosso, MI MicroSA",0.000224325
3,Metropolitan and Micropolitan Statistical Area,"Oxford, MS MicroSA",0.000178979
3,Metropolitan and Micropolitan Statistical Area,"Oxford, NC MicroSA",0.000173876
3,Metropolitan and Micropolitan Statistical Area,"Oxnard-Thousand Oaks-Ventura, CA MSA",0.00212419
3,Metropolitan and Micropolitan Statistical Area,"Ozark, AL MicroSA",0.00017037
3,Metropolitan and Micropolitan Statistical Area,"Paducah, KY-IL MicroSA",0.000352781
3,Metropolitan and Micropolitan Statistical Area,"Pahrump, NV MicroSA",0.000162515
3,Metropolitan and Micropolitan Statistical Area,"Palatka, FL MicroSA",0.000273626
3,Metropolitan and Micropolitan Statistical Area,"Palestine, TX MicroSA",0.000150193
