Dependency=County	Dependency=Geometry Building Type RECS	Dependency=Vacancy Status	Option=No	Option=Yes	source_count	source_weight	sampling_probability
TN, Roane County	Mobile Home	Occupied	1	0	0	95	2.64026e-05
TN, Roane County	Mobile Home	Vacant	1	0	0	95	5.05187e-06
TN, Roane County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	5.67592e-06
TN, Roane County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	1.36486e-06
TN, Roane County	Multi-Family with 5+ Units	Occupied	1	0	0	95	7.64157e-06
TN, Roane County	Multi-Family with 5+ Units	Vacant	1	0	0	95	1.97572e-06
TN, Roane County	Single-Family Attached	Occupied	1	0	0	95	3.81117e-06
TN, Roane County	Single-Family Attached	Vacant	1	0	0	95	0
TN, Roane County	Single-Family Detached	Occupied	0.999503	0.000496996	12.7186	25591	0.000121326
TN, Roane County	Single-Family Detached	Vacant	1	0	0	95	1.88528e-05
TN, Robertson County	Mobile Home	Occupied	1	0	0	95	2.09493e-05
TN, Robertson County	Mobile Home	Vacant	1	0	0	95	3.41064e-06
TN, Robertson County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	6.65334e-06
TN, Robertson County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	1.21269e-06
TN, Robertson County	Multi-Family with 5+ Units	Occupied	1	0	0	95	9.36414e-06
TN, Robertson County	Multi-Family with 5+ Units	Vacant	1	0	0	95	1.16706e-06
TN, Robertson County	Single-Family Attached	Occupied	1	0	0	95	2.23611e-06
TN, Robertson County	Single-Family Attached	Vacant	1	0	0	95	1.14286e-07
TN, Robertson County	Single-Family Detached	Occupied	0.99938	0.000620342	16.4577	26530	0.000141709
TN, Robertson County	Single-Family Detached	Vacant	1	0	0	95	1.23347e-05
TN, Rutherford County	Mobile Home	Occupied	1	0	0	95	2.65586e-05
TN, Rutherford County	Mobile Home	Vacant	1	0	0	95	3.4632e-06
TN, Rutherford County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	3.1817e-05
TN, Rutherford County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	3.82491e-06
TN, Rutherford County	Multi-Family with 5+ Units	Occupied	1	0	0	95	0.000129115
TN, Rutherford County	Multi-Family with 5+ Units	Vacant	1	0	0	95	1.02036e-05
TN, Rutherford County	Single-Family Attached	Occupied	1	0	0	95	3.73336e-05
TN, Rutherford County	Single-Family Attached	Vacant	1	0	0	95	1.86558e-06
TN, Rutherford County	Single-Family Detached	Occupied	0.999348	0.000651815	71.5211	109726	0.000552773
TN, Rutherford County	Single-Family Detached	Vacant	1	0	0	95	2.67182e-05
TN, Scott County	Mobile Home	Occupied	1	0	0	95	1.43044e-05
TN, Scott County	Mobile Home	Vacant	1	0	0	95	2.61614e-06
TN, Scott County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	2.72916e-06
TN, Scott County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	5.39643e-07
TN, Scott County	Multi-Family with 5+ Units	Occupied	1	0	0	95	2.10968e-06
TN, Scott County	Multi-Family with 5+ Units	Vacant	1	0	0	95	5.99731e-07
TN, Scott County	Single-Family Attached	Occupied	1	0	0	95	4.23444e-07
TN, Scott County	Single-Family Attached	Vacant	1	0	0	95	0
TN, Scott County	Single-Family Detached	Occupied	0.999454	0.000545652	1567.92	2.87348e+06	4.083e-05
TN, Scott County	Single-Family Detached	Vacant	1	0	0	95	9.98329e-06
TN, Sequatchie County	Mobile Home	Occupied	1	0	0	95	9.14067e-06
TN, Sequatchie County	Mobile Home	Vacant	1	0	0	95	2.07848e-06
TN, Sequatchie County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	1.80694e-06
TN, Sequatchie County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	3.09014e-07
TN, Sequatchie County	Multi-Family with 5+ Units	Occupied	1	0	0	95	1.12284e-06
TN, Sequatchie County	Multi-Family with 5+ Units	Vacant	1	0	0	95	1.17656e-07
TN, Sequatchie County	Single-Family Attached	Occupied	1	0	0	95	3.00751e-07
TN, Sequatchie County	Single-Family Attached	Vacant	1	0	0	95	1.29263e-08
TN, Sequatchie County	Single-Family Detached	Occupied	0.999454	0.000545652	1567.92	2.87348e+06	2.80897e-05
TN, Sequatchie County	Single-Family Detached	Vacant	1	0	0	95	4.98093e-06
TN, Sevier County	Mobile Home	Occupied	1	0	0	95	6.33323e-05
TN, Sevier County	Mobile Home	Vacant	1	0	0	95	1.37808e-05
TN, Sevier County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	2.1174e-05
TN, Sevier County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	5.2741e-06
TN, Sevier County	Multi-Family with 5+ Units	Occupied	1	0	0	95	1.34492e-05
TN, Sevier County	Multi-Family with 5+ Units	Vacant	1	0	0	95	1.43184e-05
TN, Sevier County	Single-Family Attached	Occupied	1	0	0	95	7.9944e-06
TN, Sevier County	Single-Family Attached	Vacant	1	0	0	95	9.08119e-07
TN, Sevier County	Single-Family Detached	Occupied	0.999595	0.000404553	22.7658	56274	0.000199736
TN, Sevier County	Single-Family Detached	Vacant	1	0	0	95	8.24609e-05
TN, Shelby County	Mobile Home	Occupied	1	0	0	95	1.94444e-05
TN, Shelby County	Mobile Home	Vacant	1	0	0	95	5.26409e-06
TN, Shelby County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	0.000181009
TN, Shelby County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	4.26568e-05
TN, Shelby County	Multi-Family with 5+ Units	Occupied	1	0	0	95	0.000429957
TN, Shelby County	Multi-Family with 5+ Units	Vacant	1	0	0	95	0.00012254
TN, Shelby County	Single-Family Attached	Occupied	1	0	0	95	0.000101989
TN, Shelby County	Single-Family Attached	Vacant	1	0	0	95	1.74041e-05
TN, Shelby County	Single-Family Detached	Occupied	0.999445	0.00055507	223.749	403101	0.00191061
TN, Shelby County	Single-Family Detached	Vacant	1	0	0	95	0.00019505
TN, Smith County	Mobile Home	Occupied	1	0	0	95	9.20096e-06
TN, Smith County	Mobile Home	Vacant	1	0	0	95	1.97195e-06
TN, Smith County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	2.95748e-06
TN, Smith County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	3.80714e-07
TN, Smith County	Multi-Family with 5+ Units	Occupied	1	0	0	95	2.36813e-06
TN, Smith County	Multi-Family with 5+ Units	Vacant	1	0	0	95	3.38617e-07
TN, Smith County	Single-Family Attached	Occupied	1	0	0	95	5.26871e-07
TN, Smith County	Single-Family Attached	Vacant	1	0	0	95	0
TN, Smith County	Single-Family Detached	Occupied	0.999454	0.000545652	1567.92	2.87348e+06	4.06033e-05
TN, Smith County	Single-Family Detached	Vacant	1	0	0	95	6.28424e-06
TN, Stewart County	Mobile Home	Occupied	1	0	0	95	2.76074e-06
TN, Stewart County	Mobile Home	Vacant	1	0	0	95	5.40731e-07
TN, Stewart County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	3.77616e-06
TN, Stewart County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	6.78056e-07
TN, Stewart County	Multi-Family with 5+ Units	Occupied	1	0	0	95	3.44854e-06
TN, Stewart County	Multi-Family with 5+ Units	Vacant	1	0	0	95	1.27948e-06
TN, Stewart County	Single-Family Attached	Occupied	1	0	0	95	9.32653e-07
TN, Stewart County	Single-Family Attached	Vacant	1	0	0	95	9.82421e-08
TN, Stewart County	Single-Family Detached	Occupied	0.999454	0.000545652	1567.92	2.87348e+06	3.31644e-05
TN, Stewart County	Single-Family Detached	Vacant	1	0	0	95	4.12587e-06
TN, Sullivan County	Mobile Home	Occupied	1	0	0	95	6.49047e-05
TN, Sullivan County	Mobile Home	Vacant	1	0	0	95	1.27277e-05
TN, Sullivan County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	2.11187e-05
TN, Sullivan County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	3.0182e-06
TN, Sullivan County	Multi-Family with 5+ Units	Occupied	1	0	0	95	3.84784e-05
TN, Sullivan County	Multi-Family with 5+ Units	Vacant	1	0	0	95	8.53596e-06
TN, Sullivan County	Single-Family Attached	Occupied	1	0	0	95	1.2494e-05
TN, Sullivan County	Single-Family Attached	Vacant	1	0	0	95	3.07071e-07
TN, Sullivan County	Single-Family Detached	Occupied	0.999495	0.000505169	37.4603	74154	0.000355288
TN, Sullivan County	Single-Family Detached	Vacant	1	0	0	95	3.97737e-05
TN, Sumner County	Mobile Home	Occupied	1	0	0	95	2.82424e-05
TN, Sumner County	Mobile Home	Vacant	1	0	0	95	3.90486e-06
TN, Sumner County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	1.76456e-05
TN, Sumner County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	2.11479e-06
TN, Sumner County	Multi-Family with 5+ Units	Occupied	1	0	0	95	5.62111e-05
TN, Sumner County	Multi-Family with 5+ Units	Vacant	1	0	0	95	5.53305e-06
TN, Sumner County	Single-Family Attached	Occupied	1	0	0	95	1.11929e-05
TN, Sumner County	Single-Family Attached	Vacant	1	0	0	95	1.51872e-06
TN, Sumner County	Single-Family Detached	Occupied	0.999381	0.000619303	42.2092	68156	0.00036168
TN, Sumner County	Single-Family Detached	Vacant	1	0	0	95	2.35804e-05
TN, Tipton County	Mobile Home	Occupied	1	0	0	95	1.85968e-05
TN, Tipton County	Mobile Home	Vacant	1	0	0	95	3.10372e-06
TN, Tipton County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	6.5879e-06
TN, Tipton County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	1.06016e-06
TN, Tipton County	Multi-Family with 5+ Units	Occupied	1	0	0	95	5.76982e-06
TN, Tipton County	Multi-Family with 5+ Units	Vacant	1	0	0	95	4.02627e-07
TN, Tipton County	Single-Family Attached	Occupied	1	0	0	95	1.0349e-06
TN, Tipton County	Single-Family Attached	Vacant	1	0	0	95	1.13645e-07
TN, Tipton County	Single-Family Detached	Occupied	0.999373	0.000626884	14.691	23435	0.000126961
TN, Tipton County	Single-Family Detached	Vacant	1	0	0	95	1.22859e-05
TN, Trousdale County	Mobile Home	Occupied	1	0	0	95	3.66008e-06
TN, Trousdale County	Mobile Home	Vacant	1	0	0	95	7.84429e-07
TN, Trousdale County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	1.17646e-06
TN, Trousdale County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	1.51446e-07
TN, Trousdale County	Multi-Family with 5+ Units	Occupied	1	0	0	95	9.42029e-07
TN, Trousdale County	Multi-Family with 5+ Units	Vacant	1	0	0	95	1.347e-07
TN, Trousdale County	Single-Family Attached	Occupied	1	0	0	95	2.09586e-07
TN, Trousdale County	Single-Family Attached	Vacant	1	0	0	95	0
TN, Trousdale County	Single-Family Detached	Occupied	0.999454	0.000545652	1567.92	2.87348e+06	1.61517e-05
TN, Trousdale County	Single-Family Detached	Vacant	1	0	0	95	2.49983e-06
TN, Unicoi County	Mobile Home	Occupied	1	0	0	95	1.07924e-05
TN, Unicoi County	Mobile Home	Vacant	1	0	0	95	2.07548e-06
TN, Unicoi County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	1.96133e-06
TN, Unicoi County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	6.2375e-07
TN, Unicoi County	Multi-Family with 5+ Units	Occupied	1	0	0	95	2.92118e-06
TN, Unicoi County	Multi-Family with 5+ Units	Vacant	1	0	0	95	6.15503e-07
TN, Unicoi County	Single-Family Attached	Occupied	1	0	0	95	5.17705e-07
TN, Unicoi County	Single-Family Attached	Vacant	1	0	0	95	2.27477e-08
TN, Unicoi County	Single-Family Detached	Occupied	0.999454	0.000545652	1567.92	2.87348e+06	3.99876e-05
TN, Unicoi County	Single-Family Detached	Vacant	1	0	0	95	6.81854e-06
TN, Union County	Mobile Home	Occupied	1	0	0	95	8.41154e-06
TN, Union County	Mobile Home	Vacant	1	0	0	95	1.55342e-06
TN, Union County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	2.01693e-06
TN, Union County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	8.94519e-07
TN, Union County	Multi-Family with 5+ Units	Occupied	1	0	0	95	4.95476e-06
TN, Union County	Multi-Family with 5+ Units	Vacant	1	0	0	95	7.8879e-07
TN, Union County	Single-Family Attached	Occupied	1	0	0	95	1.84799e-06
TN, Union County	Single-Family Attached	Vacant	1	0	0	95	9.35091e-08
TN, Union County	Single-Family Detached	Occupied	0.999454	0.000545652	1567.92	2.87348e+06	4.20646e-05
TN, Union County	Single-Family Detached	Vacant	1	0	0	95	5.5192e-06
TN, Van Buren County	Mobile Home	Occupied	1	0	0	95	2.71438e-06
TN, Van Buren County	Mobile Home	Vacant	1	0	0	95	7.04661e-07
TN, Van Buren County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	5.28962e-07
TN, Van Buren County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	1.85953e-07
TN, Van Buren County	Multi-Family with 5+ Units	Occupied	1	0	0	95	4.16225e-07
TN, Van Buren County	Multi-Family with 5+ Units	Vacant	1	0	0	95	1.02369e-07
TN, Van Buren County	Single-Family Attached	Occupied	1	0	0	95	2.08319e-07
TN, Van Buren County	Single-Family Attached	Vacant	1	0	0	95	2.29643e-08
TN, Van Buren County	Single-Family Detached	Occupied	0.999454	0.000545652	1567.92	2.87348e+06	1.29864e-05
TN, Van Buren County	Single-Family Detached	Vacant	1	0	0	95	2.05242e-06
TN, Warren County	Mobile Home	Occupied	1	0	0	95	1.9058e-05
TN, Warren County	Mobile Home	Vacant	1	0	0	95	4.08452e-06
TN, Warren County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	6.12585e-06
TN, Warren County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	7.88577e-07
TN, Warren County	Multi-Family with 5+ Units	Occupied	1	0	0	95	4.90514e-06
TN, Warren County	Multi-Family with 5+ Units	Vacant	1	0	0	95	7.01382e-07
TN, Warren County	Single-Family Attached	Occupied	1	0	0	95	1.09131e-06
TN, Warren County	Single-Family Attached	Vacant	1	0	0	95	0
TN, Warren County	Single-Family Detached	Occupied	0.999454	0.000545652	1567.92	2.87348e+06	8.4102e-05
TN, Warren County	Single-Family Detached	Vacant	1	0	0	95	1.30166e-05
TN, Washington County	Mobile Home	Occupied	1	0	0	95	3.63755e-05
TN, Washington County	Mobile Home	Vacant	1	0	0	95	4.25327e-06
TN, Washington County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	2.41167e-05
TN, Washington County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	7.27376e-06
TN, Washington County	Multi-Family with 5+ Units	Occupied	1	0	0	95	5.6961e-05
TN, Washington County	Multi-Family with 5+ Units	Vacant	1	0	0	95	9.96487e-06
TN, Washington County	Single-Family Attached	Occupied	1	0	0	95	1.00225e-05
TN, Washington County	Single-Family Attached	Vacant	1	0	0	95	1.16258e-06
TN, Washington County	Single-Family Detached	Occupied	0.999486	0.000513871	30.2619	58890	0.00026701
TN, Washington County	Single-Family Detached	Vacant	1	0	0	95	2.49271e-05
TN, Wayne County	Mobile Home	Occupied	1	0	0	95	7.51968e-06
TN, Wayne County	Mobile Home	Vacant	1	0	0	95	1.95469e-06
TN, Wayne County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	2.09616e-06
TN, Wayne County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	2.75716e-07
TN, Wayne County	Multi-Family with 5+ Units	Occupied	1	0	0	95	2.03316e-06
TN, Wayne County	Multi-Family with 5+ Units	Vacant	1	0	0	95	2.03444e-07
TN, Wayne County	Single-Family Attached	Occupied	1	0	0	95	3.88901e-07
TN, Wayne County	Single-Family Attached	Vacant	1	0	0	95	7.20772e-08
TN, Wayne County	Single-Family Detached	Occupied	0.999454	0.000545652	1567.92	2.87348e+06	3.38863e-05
TN, Wayne County	Single-Family Detached	Vacant	1	0	0	95	6.09801e-06
TN, Weakley County	Mobile Home	Occupied	1	0	0	95	1.54706e-05
TN, Weakley County	Mobile Home	Vacant	1	0	0	95	5.55253e-06
TN, Weakley County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	5.20188e-06
TN, Weakley County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	9.62003e-07
TN, Weakley County	Multi-Family with 5+ Units	Occupied	1	0	0	95	3.72089e-06
TN, Weakley County	Multi-Family with 5+ Units	Vacant	1	0	0	95	1.12019e-06
TN, Weakley County	Single-Family Attached	Occupied	1	0	0	95	6.69138e-07
TN, Weakley County	Single-Family Attached	Vacant	1	0	0	95	2.03568e-07
TN, Weakley County	Single-Family Detached	Occupied	0.999454	0.000545652	1567.92	2.87348e+06	7.01706e-05
TN, Weakley County	Single-Family Detached	Vacant	1	0	0	95	1.34992e-05
TN, White County	Mobile Home	Occupied	1	0	0	95	1.1871e-05
TN, White County	Mobile Home	Vacant	1	0	0	95	3.08176e-06
TN, White County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	2.31336e-06
TN, White County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	8.13246e-07
TN, White County	Multi-Family with 5+ Units	Occupied	1	0	0	95	1.82031e-06
TN, White County	Multi-Family with 5+ Units	Vacant	1	0	0	95	4.47699e-07
TN, White County	Single-Family Attached	Occupied	1	0	0	95	9.11062e-07
TN, White County	Single-Family Attached	Vacant	1	0	0	95	1.00432e-07
TN, White County	Single-Family Detached	Occupied	0.999454	0.000545652	1567.92	2.87348e+06	5.67945e-05
TN, White County	Single-Family Detached	Vacant	1	0	0	95	8.97603e-06
TN, Williamson County	Mobile Home	Occupied	1	0	0	95	7.25986e-06
TN, Williamson County	Mobile Home	Vacant	1	0	0	95	1.50166e-06
TN, Williamson County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	1.37788e-05
TN, Williamson County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	1.39212e-06
TN, Williamson County	Multi-Family with 5+ Units	Occupied	1	0	0	95	5.09575e-05
TN, Williamson County	Multi-Family with 5+ Units	Vacant	1	0	0	95	5.02964e-06
TN, Williamson County	Single-Family Attached	Occupied	1	0	0	95	2.29272e-05
TN, Williamson County	Single-Family Attached	Vacant	1	0	0	95	1.82736e-06
TN, Williamson County	Single-Family Detached	Occupied	0.999314	0.00068568	50.8693	74188	0.000439024
TN, Williamson County	Single-Family Detached	Vacant	1	0	0	95	1.32046e-05
TN, Wilson County	Mobile Home	Occupied	1	0	0	95	2.53073e-05
TN, Wilson County	Mobile Home	Vacant	1	0	0	95	4.11562e-06
TN, Wilson County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	95	1.29203e-05
TN, Wilson County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	95	1.59604e-06
TN, Wilson County	Multi-Family with 5+ Units	Occupied	1	0	0	95	2.24673e-05
TN, Wilson County	Multi-Family with 5+ Units	Vacant	1	0	0	95	4.3879e-06
TN, Wilson County	Single-Family Attached	Occupied	1	0	0	95	6.31368e-06
TN, Wilson County	Single-Family Attached	Vacant	1	0	0	95	6.94734e-07
TN, Wilson County	Single-Family Detached	Occupied	0.999368	0.0006316	30.997	49077	0.000274291
TN, Wilson County	Single-Family Detached	Vacant	1	0	0	95	1.63083e-05
TX, Anderson County	Mobile Home	Occupied	1	0	0	254	2.79233e-05
TX, Anderson County	Mobile Home	Vacant	1	0	0	254	9.46997e-06
TX, Anderson County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	254	4.96894e-06
TX, Anderson County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	254	4.3357e-07
TX, Anderson County	Multi-Family with 5+ Units	Occupied	1	0	0	254	4.74296e-06
TX, Anderson County	Multi-Family with 5+ Units	Vacant	1	0	0	254	1.72976e-06
TX, Anderson County	Single-Family Attached	Occupied	1	0	0	254	1.10767e-06
TX, Anderson County	Single-Family Attached	Vacant	1	0	0	254	2.06803e-07
TX, Anderson County	Single-Family Detached	Occupied	0.99414	0.00585956	117.976	20134	7.80096e-05
TX, Anderson County	Single-Family Detached	Vacant	1	0	0	254	2.25458e-05
TX, Andrews County	Mobile Home	Occupied	1	0	0	254	7.01082e-06
TX, Andrews County	Mobile Home	Vacant	1	0	0	254	1.8287e-06
TX, Andrews County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	254	1.43731e-06
TX, Andrews County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	254	4.1406e-07
TX, Andrews County	Multi-Family with 5+ Units	Occupied	1	0	0	254	1.13819e-06
TX, Andrews County	Multi-Family with 5+ Units	Vacant	1	0	0	254	4.66751e-07
TX, Andrews County	Single-Family Attached	Occupied	1	0	0	254	2.3593e-07
TX, Andrews County	Single-Family Attached	Vacant	1	0	0	254	1.71496e-07
TX, Andrews County	Single-Family Detached	Occupied	0.993789	0.00621069	37.6678	6065	2.63835e-05
TX, Andrews County	Single-Family Detached	Vacant	1	0	0	254	6.44087e-06
TX, Angelina County	Mobile Home	Occupied	1	0	0	254	4.13942e-05
TX, Angelina County	Mobile Home	Vacant	1	0	0	254	9.6395e-06
TX, Angelina County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	254	1.31701e-05
TX, Angelina County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	254	2.18565e-06
TX, Angelina County	Multi-Family with 5+ Units	Occupied	1	0	0	254	2.5586e-05
TX, Angelina County	Multi-Family with 5+ Units	Vacant	1	0	0	254	5.71159e-06
TX, Angelina County	Single-Family Attached	Occupied	1	0	0	254	2.74559e-06
TX, Angelina County	Single-Family Attached	Vacant	1	0	0	254	6.56315e-07
TX, Angelina County	Single-Family Detached	Occupied	0.994993	0.00500687	181.379	36226	0.000147725
TX, Angelina County	Single-Family Detached	Vacant	1	0	0	254	2.31202e-05
TX, Aransas County	Mobile Home	Occupied	1	0	0	254	9.38276e-06
TX, Aransas County	Mobile Home	Vacant	1	0	0	254	4.93902e-06
TX, Aransas County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	254	6.25387e-06
TX, Aransas County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	254	1.89703e-06
TX, Aransas County	Multi-Family with 5+ Units	Occupied	1	0	0	254	4.09934e-06
TX, Aransas County	Multi-Family with 5+ Units	Vacant	1	0	0	254	2.38275e-06
TX, Aransas County	Single-Family Attached	Occupied	1	0	0	254	1.37982e-06
TX, Aransas County	Single-Family Attached	Vacant	1	0	0	254	2.00464e-07
TX, Aransas County	Single-Family Detached	Occupied	0.996509	0.00349066	54.8941	15726	7.08956e-05
TX, Aransas County	Single-Family Detached	Vacant	1	0	0	254	1.6618e-05
TX, Archer County	Mobile Home	Occupied	1	0	0	254	3.89957e-06
TX, Archer County	Mobile Home	Vacant	1	0	0	254	1.28364e-06
TX, Archer County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	254	9.71702e-07
TX, Archer County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	254	1.43281e-07
TX, Archer County	Multi-Family with 5+ Units	Occupied	1	0	0	254	6.31715e-07
TX, Archer County	Multi-Family with 5+ Units	Vacant	1	0	0	254	1.58294e-07
TX, Archer County	Single-Family Attached	Occupied	1	0	0	254	3.55052e-07
TX, Archer County	Single-Family Attached	Vacant	1	0	0	254	3.72151e-08
TX, Archer County	Single-Family Detached	Occupied	0.995701	0.00429915	17.8157	4144	1.96739e-05
TX, Archer County	Single-Family Detached	Vacant	1	0	0	254	3.95303e-06
TX, Armstrong County	Mobile Home	Occupied	1	0	0	254	4.8184e-07
TX, Armstrong County	Mobile Home	Vacant	1	0	0	254	2.03335e-07
TX, Armstrong County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	254	2.47674e-07
TX, Armstrong County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	254	6.48757e-08
TX, Armstrong County	Multi-Family with 5+ Units	Occupied	1	0	0	254	2.4336e-07
