Dependency=County	Option=1A	Option=2A	Option=2B	Option=3A	Option=3B	Option=3C	Option=4A	Option=4B	Option=4C	Option=5A	Option=5B	Option=6A	Option=6B	Option=7A	Option=7B	Option=NA
"PA, Lancaster County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Lawrence County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Lebanon County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Lehigh County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Luzerne County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Lycoming County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, McKean County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Mercer County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Mifflin County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Monroe County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Montgomery County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Montour County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Northampton County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Northumberland County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Perry County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Philadelphia County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Pike County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Potter County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Schuylkill County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Snyder County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Somerset County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Sullivan County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Susquehanna County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Tioga County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Union County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Venango County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Warren County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Washington County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Wayne County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Westmoreland County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, Wyoming County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PA, York County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"RI, Bristol County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"RI, Kent County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"RI, Newport County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"RI, Providence County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"RI, Washington County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Abbeville County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Aiken County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Allendale County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Anderson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Bamberg County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Barnwell County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Beaufort County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Berkeley County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Calhoun County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Charleston County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Cherokee County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Chester County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Chesterfield County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Clarendon County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Colleton County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Darlington County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Dillon County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Dorchester County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Edgefield County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Fairfield County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Florence County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Georgetown County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Greenville County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Greenwood County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Hampton County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Horry County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Jasper County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Kershaw County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Lancaster County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Laurens County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Lee County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Lexington County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Marion County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Marlboro County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, McCormick County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Newberry County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Oconee County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Orangeburg County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Pickens County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Richland County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Saluda County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Spartanburg County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Sumter County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Union County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, Williamsburg County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SC, York County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Aurora County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Beadle County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Bennett County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Bon Homme County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Brookings County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Brown County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Brule County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Buffalo County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Butte County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Campbell County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Charles Mix County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Clark County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Clay County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Codington County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Corson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Custer County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Davison County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Day County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Deuel County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Dewey County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Douglas County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Edmunds County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Fall River County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Faulk County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Grant County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Gregory County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Haakon County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Hamlin County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Hand County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Hanson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Harding County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Hughes County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Hutchinson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Hyde County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Jackson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Jerauld County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Jones County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Kingsbury County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Lake County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Lawrence County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Lincoln County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Lyman County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Marshall County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, McCook County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, McPherson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Meade County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Mellette County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Miner County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Minnehaha County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Moody County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Oglala Lakota County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Pennington County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Perkins County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Potter County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Roberts County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Sanborn County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Spink County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Stanley County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Sully County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Todd County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Tripp County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Turner County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Union County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Walworth County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Yankton County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"SD, Ziebach County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Anderson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Bedford County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Benton County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Bledsoe County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Blount County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Bradley County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Campbell County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Cannon County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Carroll County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Carter County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Cheatham County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Chester County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Claiborne County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Clay County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Cocke County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Coffee County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Crockett County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Cumberland County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Davidson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Decatur County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, DeKalb County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Dickson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Dyer County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Fayette County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Fentress County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Franklin County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Gibson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Giles County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Grainger County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Greene County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Grundy County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Hamblen County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Hamilton County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Hancock County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Hardeman County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Hardin County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Hawkins County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Haywood County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Henderson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Henry County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Hickman County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Houston County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Humphreys County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Jackson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Jefferson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Johnson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Knox County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Lake County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Lauderdale County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Lawrence County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Lewis County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Lincoln County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Loudon County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Macon County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Madison County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Marion County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Marshall County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Maury County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, McMinn County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, McNairy County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Meigs County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Monroe County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Montgomery County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Moore County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Morgan County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Obion County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Overton County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Perry County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Pickett County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Polk County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Putnam County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Rhea County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Roane County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Robertson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Rutherford County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Scott County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Sequatchie County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Sevier County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Shelby County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Smith County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Stewart County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Sullivan County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Sumner County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Tipton County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Trousdale County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Unicoi County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Union County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Van Buren County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Warren County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Washington County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Wayne County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Weakley County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, White County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Williamson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TN, Wilson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Anderson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Andrews County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Angelina County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Aransas County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Archer County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Armstrong County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Atascosa County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Austin County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Bailey County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Bandera County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Bastrop County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Baylor County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Bee County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Bell County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Bexar County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Blanco County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Borden County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Bosque County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Bowie County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Brazoria County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Brazos County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Brewster County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Briscoe County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Brooks County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Brown County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Burleson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Burnet County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Caldwell County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Calhoun County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Callahan County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Cameron County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Camp County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Carson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Cass County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Castro County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Chambers County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Cherokee County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Childress County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Clay County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Cochran County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Coke County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Coleman County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Collin County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Collingsworth County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Colorado County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Comal County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Comanche County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Concho County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Cooke County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Coryell County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Cottle County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Crane County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Crockett County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Crosby County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Culberson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Dallam County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Dallas County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Dawson County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Deaf Smith County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Delta County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Denton County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, DeWitt County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Dickens County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Dimmit County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Donley County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Duval County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Eastland County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Ector County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Edwards County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Ellis County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Erath County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Falls County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Fannin County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Fayette County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Fisher County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Floyd County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Foard County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Fort Bend County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"TX, Franklin County"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
