Dependency=County	Option=Cold	Option=Hot-Dry	Option=Hot-Humid	Option=Marine	Option=Mixed-Dry	Option=Mixed-Humid	Option=Very Cold	source_count	source_weight	sampling_probability
UT, San Juan County	1	0	0	0	0	0	0	4	5828	4.37621e-05
UT, Sanpete County	1	0	0	0	0	0	0	5	10514	7.89492e-05
UT, Sevier County	1	0	0	0	0	0	0	5	8525	6.40137e-05
UT, Summit County	1	0	0	0	0	0	0	13	27183	0.000204116
UT, Tooele County	1	0	0	0	0	0	0	11	20425	0.00015337
UT, Uintah County	1	0	0	0	0	0	0	6	13045	9.79544e-05
UT, Utah County	1	0	0	0	0	0	0	128	158690	0.00119159
UT, Wasatch County	1	0	0	0	0	0	0	4	11710	8.79297e-05
UT, Washington County	0	1	0	0	0	0	0	21	62393	0.000468506
UT, Wayne County	1	0	0	0	0	0	0	1	1618	1.21495e-05
UT, Weber County	1	0	0	0	0	0	0	50	88016	0.000660906
VA, Accomack County	0	0	0	0	0	1	0	12	21040	0.000157988
VA, Albemarle County	0	0	0	0	0	1	0	22	43951	0.000330025
VA, Alexandria city	0	0	0	0	0	1	0	38	75087	0.000563823
VA, Alleghany County	0	0	0	0	0	1	0	6	8043	6.03946e-05
VA, Amelia County	0	0	0	0	0	1	0	2	5435	4.08111e-05
VA, Amherst County	0	0	0	0	0	1	0	9	14067	0.000105628
VA, Appomattox County	0	0	0	0	0	1	0	3	7085	5.3201e-05
VA, Arlington County	0	0	0	0	0	1	0	59	110763	0.000831713
VA, Augusta County	0	0	0	0	0	1	0	13	31899	0.000239528
VA, Bath County	0	0	0	0	0	1	0	1	3421	2.56882e-05
VA, Bedford County	0	0	0	0	0	1	0	16	32832	0.000246534
VA, Bland County	0	0	0	0	0	1	0	2	3264	2.45091e-05
VA, Botetourt County	0	0	0	0	0	1	0	8	14724	0.000110562
VA, Bristol city	0	0	0	0	0	1	0	4	8818	6.62138e-05
VA, Brunswick County	0	0	0	0	0	1	0	5	8146	6.1168e-05
VA, Buchanan County	0	0	0	0	0	1	0	7	11443	8.5925e-05
VA, Buckingham County	0	0	0	0	0	1	0	4	7275	5.46275e-05
VA, Buena Vista city	0	0	0	0	0	1	0	1	2923	2.19486e-05
VA, Campbell County	0	0	0	0	0	1	0	12	25249	0.000189593
VA, Caroline County	0	0	0	0	0	1	0	7	11987	9.00098e-05
VA, Carroll County	0	0	0	0	0	1	0	7	16599	0.000124641
VA, Charles City County	0	0	0	0	0	1	0	3	3303	2.48021e-05
VA, Charlotte County	0	0	0	0	0	1	0	3	6288	4.72163e-05
VA, Charlottesville city	0	0	0	0	0	1	0	12	20134	0.000151185
VA, Chesapeake city	0	0	0	0	0	1	0	41	87807	0.000659339
VA, Chesterfield County	0	0	0	0	0	1	0	71	126532	0.000950121
VA, Clarke County	0	0	0	0	0	1	0	3	6283	4.71786e-05
VA, Colonial Heights city	0	0	0	0	0	1	0	5	7806	5.86148e-05
VA, Covington city	0	0	0	0	0	1	0	2	3035	2.27896e-05
VA, Craig County	0	0	0	0	0	1	0	1	2950	2.21514e-05
VA, Culpeper County	0	0	0	0	0	1	0	8	18134	0.000136167
VA, Cumberland County	0	0	0	0	0	1	0	2	4665	3.50293e-05
VA, Danville city	0	0	0	0	0	1	0	16	22337	0.000167727
VA, Dickenson County	0	0	0	0	0	1	0	4	7517	5.64447e-05
VA, Dinwiddie County	0	0	0	0	0	1	0	7	11580	8.69536e-05
VA, Emporia city	0	0	0	0	0	1	0	2	2446	1.83669e-05
VA, Essex County	0	0	0	0	0	1	0	3	5794	4.35068e-05
VA, Fairfax County	0	0	0	0	0	1	0	258	411072	0.00308671
VA, Fairfax city	0	0	0	0	0	1	0	5	8801	6.60862e-05
VA, Falls Church city	0	0	0	0	0	1	0	3	5709	4.28686e-05
VA, Fauquier County	0	0	0	0	0	1	0	17	26241	0.000197042
VA, Floyd County	0	0	0	0	0	1	0	3	7902	5.93358e-05
VA, Fluvanna County	0	0	0	0	0	1	0	4	10683	8.02181e-05
VA, Franklin County	0	0	0	0	0	1	0	10	29464	0.000221243
VA, Franklin city	0	0	0	0	0	1	0	2	3879	2.91272e-05
VA, Frederick County	0	0	0	0	0	1	0	14	32502	0.000244055
VA, Fredericksburg city	0	0	0	0	0	1	0	6	11387	8.55043e-05
VA, Galax city	0	0	0	0	0	1	0	2	3404	2.55605e-05
VA, Giles County	0	0	0	0	0	1	0	4	8338	6.26097e-05
VA, Gloucester County	0	0	0	0	0	1	0	8	16167	0.000121397
VA, Goochland County	0	0	0	0	0	1	0	5	8898	6.68145e-05
VA, Grayson County	0	0	0	0	0	1	0	5	9166	6.8827e-05
VA, Greene County	0	0	0	0	0	1	0	3	7982	5.99365e-05
VA, Greensville County	0	0	0	0	0	1	0	3	4117	3.09143e-05
VA, Halifax County	0	0	0	0	0	1	0	9	18084	0.000135792
VA, Hampton city	0	0	0	0	0	1	0	34	60271	0.000452571
VA, Hanover County	0	0	0	0	0	1	0	23	39841	0.000299164
VA, Harrisonburg city	0	0	0	0	0	1	0	11	18039	0.000135454
VA, Henrico County	0	0	0	0	0	1	0	64	135137	0.00101474
VA, Henry County	0	0	0	0	0	1	0	14	26117	0.000196111
VA, Highland County	0	0	0	0	0	1	0	1	2005	1.50554e-05
VA, Hopewell city	0	0	0	0	0	1	0	7	10279	7.71845e-05
VA, Isle of Wight County	0	0	0	0	0	1	0	8	15104	0.000113415
VA, James City County	0	0	0	0	0	1	0	11	31835	0.000239047
VA, King George County	0	0	0	0	0	1	0	5	9791	7.35201e-05
VA, King William County	0	0	0	0	0	1	0	4	6695	5.02725e-05
VA, King and Queen County	0	0	0	0	0	1	0	2	3449	2.58984e-05
VA, Lancaster County	0	0	0	0	0	1	0	4	7590	5.6993e-05
VA, Lee County	0	0	0	0	0	1	0	6	11718	8.79899e-05
VA, Lexington city	0	0	0	0	0	1	0	1	2138	1.60541e-05
VA, Loudoun County	0	0	0	0	0	1	0	65	122490	0.00091977
VA, Louisa County	0	0	0	0	0	1	0	6	16823	0.000126323
VA, Lunenburg County	0	0	0	0	0	1	0	3	5935	4.45656e-05
VA, Lynchburg city	0	0	0	0	0	1	0	19	32324	0.00024272
VA, Madison County	0	0	0	0	0	1	0	2	6007	4.51063e-05
VA, Manassas Park city	0	0	0	0	0	1	0	2	4892	3.67338e-05
VA, Manassas city	0	0	0	0	0	1	0	7	13385	0.000100507
VA, Martinsville city	0	0	0	0	0	1	0	5	7159	5.37566e-05
VA, Mathews County	0	0	0	0	0	1	0	3	5714	4.29061e-05
VA, Mecklenburg County	0	0	0	0	0	1	0	9	18693	0.000140365
VA, Middlesex County	0	0	0	0	0	1	0	5	7236	5.43347e-05
VA, Montgomery County	0	0	0	0	0	1	0	16	39209	0.000294419
VA, Nelson County	0	0	0	0	0	1	0	3	10043	7.54124e-05
VA, New Kent County	0	0	0	0	0	1	0	3	7897	5.9298e-05
VA, Newport News city	0	0	0	0	0	1	0	44	77494	0.000581898
VA, Norfolk city	0	0	0	0	0	1	0	81	96631	0.000725597
VA, Northampton County	0	0	0	0	0	1	0	4	7342	5.51307e-05
VA, Northumberland County	0	0	0	0	0	1	0	4	9113	6.8429e-05
VA, Norton city	0	0	0	0	0	1	0	1	1958	1.47025e-05
VA, Nottoway County	0	0	0	0	0	1	0	4	6712	5.04001e-05
VA, Orange County	0	0	0	0	0	1	0	5	14845	0.00011147
VA, Page County	0	0	0	0	0	1	0	5	11647	8.74566e-05
VA, Patrick County	0	0	0	0	0	1	0	4	10091	7.57727e-05
VA, Petersburg city	0	0	0	0	0	1	0	11	16484	0.000123777
VA, Pittsylvania County	0	0	0	0	0	1	0	16	31334	0.000235285
VA, Poquoson city	0	0	0	0	0	1	0	4	4758	3.57275e-05
VA, Portsmouth city	0	0	0	0	0	1	0	31	41046	0.000308212
VA, Powhatan County	0	0	0	0	0	1	0	5	10416	7.82132e-05
VA, Prince Edward County	0	0	0	0	0	1	0	5	9288	6.9743e-05
VA, Prince George County	0	0	0	0	0	1	0	7	12237	9.18871e-05
VA, Prince William County	0	0	0	0	0	1	0	83	144314	0.00108365
VA, Pulaski County	0	0	0	0	0	1	0	10	17266	0.00012965
VA, Radford city	0	0	0	0	0	1	0	3	6526	4.90035e-05
VA, Rappahannock County	0	0	0	0	0	1	0	2	3950	2.96603e-05
VA, Richmond County	0	0	0	0	0	1	0	2	3894	2.92399e-05
VA, Richmond city	0	0	0	0	0	1	0	66	99883	0.000750017
VA, Roanoke County	0	0	0	0	0	1	0	18	40616	0.000304983
VA, Roanoke city	0	0	0	0	0	1	0	23	47331	0.000355407
VA, Rockbridge County	0	0	0	0	0	1	0	4	11265	8.45884e-05
VA, Rockingham County	0	0	0	0	0	1	0	19	34479	0.000258901
VA, Russell County	0	0	0	0	0	1	0	7	13409	0.000100687
VA, Salem city	0	0	0	0	0	1	0	5	10871	8.16297e-05
VA, Scott County	0	0	0	0	0	1	0	6	11874	8.91612e-05
VA, Shenandoah County	0	0	0	0	0	1	0	9	21066	0.000158183
VA, Smyth County	0	0	0	0	0	1	0	9	15346	0.000115232
VA, Southampton County	0	0	0	0	0	1	0	5	7550	5.66927e-05
VA, Spotsylvania County	0	0	0	0	0	1	0	30	46263	0.000347387
VA, Stafford County	0	0	0	0	0	1	0	27	46427	0.000348618
VA, Staunton city	0	0	0	0	0	1	0	6	11793	8.85531e-05
VA, Suffolk city	0	0	0	0	0	1	0	28	34897	0.000262039
VA, Surry County	0	0	0	0	0	1	0	2	3502	2.62962e-05
VA, Sussex County	0	0	0	0	0	1	0	5	4588	3.44511e-05
VA, Tazewell County	0	0	0	0	0	1	0	11	20656	0.000155105
VA, Virginia Beach city	0	0	0	0	0	1	0	100	182016	0.00136675
VA, Warren County	0	0	0	0	0	1	0	8	16146	0.000121239
VA, Washington County	0	0	0	0	0	1	0	13	25723	0.000193153
VA, Waynesboro city	0	0	0	0	0	1	0	5	9946	7.4684e-05
VA, Westmoreland County	0	0	0	0	0	1	0	4	10794	8.10516e-05
VA, Williamsburg city	0	0	0	0	0	1	0	3	5078	3.81305e-05
VA, Winchester city	0	0	0	0	0	1	0	5	11908	8.94164e-05
VA, Wise County	0	0	0	0	0	1	0	11	17815	0.000133772
VA, Wythe County	0	0	0	0	0	1	0	6	14177	0.000106454
VA, York County	0	0	0	0	0	1	0	15	27331	0.000205227
VT, Addison County	1	0	0	0	0	0	0	10	16971	0.000127434
VT, Bennington County	1	0	0	0	0	0	0	12	20922	0.000157102
VT, Caledonia County	1	0	0	0	0	0	0	10	16077	0.000120722
VT, Chittenden County	1	0	0	0	0	0	0	35	67523	0.000507027
VT, Essex County	1	0	0	0	0	0	0	3	5064	3.80253e-05
VT, Franklin County	1	0	0	0	0	0	0	10	21966	0.000164942
VT, Grand Isle County	1	0	0	0	0	0	0	2	5117	3.84233e-05
VT, Lamoille County	1	0	0	0	0	0	0	7	13235	9.93809e-05
VT, Orange County	1	0	0	0	0	0	0	10	15061	0.000113092
VT, Orleans County	1	0	0	0	0	0	0	10	16709	0.000125467
VT, Rutland County	1	0	0	0	0	0	0	20	33841	0.00025411
VT, Washington County	1	0	0	0	0	0	0	19	30142	0.000226335
VT, Windham County	1	0	0	0	0	0	0	18	29957	0.000224945
VT, Windsor County	1	0	0	0	0	0	0	18	34227	0.000257009
WA, Adams County	1	0	0	0	0	0	0	5	6313	4.74041e-05
WA, Asotin County	1	0	0	0	0	0	0	6	9847	7.39406e-05
WA, Benton County	1	0	0	0	0	0	0	37	72262	0.000542612
WA, Chelan County	1	0	0	0	0	0	0	14	36187	0.000271727
WA, Clallam County	0	0	0	1	0	0	0	22	35879	0.000269414
WA, Clark County	0	0	0	1	0	0	0	104	172874	0.0012981
WA, Columbia County	1	0	0	0	0	0	0	1	2113	1.58664e-05
WA, Cowlitz County	0	0	0	1	0	0	0	24	43519	0.000326781
WA, Douglas County	1	0	0	0	0	0	0	8	16278	0.000122231
WA, Ferry County	1	0	0	0	0	0	0	3	4408	3.30995e-05
WA, Franklin County	1	0	0	0	0	0	0	13	26386	0.000198131
WA, Garfield County	1	0	0	0	0	0	0	1	1210	9.08584e-06
WA, Grant County	1	0	0	0	0	0	0	16	35534	0.000266823
WA, Grays Harbor County	0	0	0	1	0	0	0	17	35278	0.000264901
WA, Island County	0	0	0	1	0	0	0	22	40711	0.000305696
WA, Jefferson County	0	0	0	1	0	0	0	8	17969	0.000134928
WA, King County	0	0	0	1	0	0	0	398	882655	0.00662782
WA, Kitsap County	0	0	0	1	0	0	0	55	109217	0.000820106
WA, Kittitas County	1	0	0	0	0	0	0	8	22539	0.000169244
WA, Klickitat County	1	0	0	0	0	0	0	3	9958	7.4774e-05
WA, Lewis County	0	0	0	1	0	0	0	20	34113	0.000256153
WA, Lincoln County	1	0	0	0	0	0	0	4	5837	4.38297e-05
WA, Mason County	0	0	0	1	0	0	0	14	32617	0.000244919
WA, Okanogan County	1	0	0	0	0	0	0	10	22452	0.00016859
WA, Pacific County	0	0	0	1	0	0	0	8	15725	0.000118078
WA, Pend Oreille County	1	0	0	0	0	0	0	5	8018	6.02067e-05
WA, Pierce County	0	0	0	1	0	0	0	172	333541	0.00250454
WA, San Juan County	0	0	0	1	0	0	0	5	13728	0.000103083
WA, Skagit County	0	0	0	1	0	0	0	30	52058	0.0003909
WA, Skamania County	1	0	0	0	0	0	0	5	5680	4.2651e-05
WA, Snohomish County	0	0	0	1	0	0	0	151	297178	0.00223149
WA, Spokane County	1	0	0	0	0	0	0	105	207008	0.00155441
WA, Stevens County	1	0	0	0	0	0	0	12	21171	0.000158972
WA, Thurston County	0	0	0	1	0	0	0	50	111716	0.000838869
WA, Wahkiakum County	0	0	0	1	0	0	0	1	2087	1.56712e-05
WA, Walla Walla County	1	0	0	0	0	0	0	12	23883	0.000179336
WA, Whatcom County	0	0	0	1	0	0	0	34	92586	0.000695222
WA, Whitman County	1	0	0	0	0	0	0	10	19886	0.000149323
WA, Yakima County	1	0	0	0	0	0	0	45	86393	0.00064872
WI, Adams County	1	0	0	0	0	0	0	7	17419	0.000130798
WI, Ashland County	0	0	0	0	0	0	1	8	9612	7.2176e-05
WI, Barron County	1	0	0	0	0	0	0	10	23717	0.00017809
WI, Bayfield County	0	0	0	0	0	0	1	6	13126	9.85628e-05
WI, Brown County	1	0	0	0	0	0	0	54	107224	0.00080514
WI, Buffalo County	1	0	0	0	0	0	0	5	6687	5.02123e-05
WI, Burnett County	0	0	0	0	0	0	1	6	15326	0.000115082
WI, Calumet County	1	0	0	0	0	0	0	11	20055	0.000150592
WI, Chippewa County	1	0	0	0	0	0	0	11	27689	0.000207915
WI, Clark County	1	0	0	0	0	0	0	8	15067	0.000113137
WI, Columbia County	1	0	0	0	0	0	0	12	26256	0.000197155
WI, Crawford County	1	0	0	0	0	0	0	6	8861	6.65369e-05
WI, Dane County	1	0	0	0	0	0	0	107	222808	0.00167305
WI, Dodge County	1	0	0	0	0	0	0	20	37329	0.000280301
WI, Door County	1	0	0	0	0	0	0	10	24344	0.000182798
WI, Douglas County	0	0	0	0	0	0	1	13	22901	0.000171962
WI, Dunn County	1	0	0	0	0	0	0	8	18090	0.000135837
WI, Eau Claire County	1	0	0	0	0	0	0	20	42997	0.000322863
WI, Florence County	0	0	0	0	0	0	1	2	4859	3.6486e-05
WI, Fond du Lac County	1	0	0	0	0	0	0	20	44505	0.000334186
WI, Forest County	0	0	0	0	0	0	1	4	9081	6.81887e-05
WI, Grant County	1	0	0	0	0	0	0	12	21783	0.000163568
WI, Green County	1	0	0	0	0	0	0	8	15858	0.000119077
WI, Green Lake County	1	0	0	0	0	0	0	6	10647	7.99478e-05
WI, Iowa County	1	0	0	0	0	0	0	6	10760	8.07966e-05
WI, Iron County	0	0	0	0	0	0	1	4	6000	4.50536e-05
WI, Jackson County	1	0	0	0	0	0	0	5	9772	7.33777e-05
WI, Jefferson County	1	0	0	0	0	0	0	20	35294	0.000265021
WI, Juneau County	1	0	0	0	0	0	0	7	14790	0.000111057
WI, Kenosha County	1	0	0	0	0	0	0	36	69627	0.000522826
WI, Kewaunee County	1	0	0	0	0	0	0	5	9351	7.02164e-05
WI, La Crosse County	1	0	0	0	0	0	0	25	49247	0.000369793
WI, Lafayette County	1	0	0	0	0	0	0	5	7238	5.43498e-05
WI, Langlade County	0	0	0	0	0	0	1	6	12387	9.30131e-05
WI, Lincoln County	0	0	0	0	0	0	1	10	16874	0.000126706
WI, Manitowoc County	1	0	0	0	0	0	0	20	37207	0.000279385
WI, Marathon County	1	0	0	0	0	0	0	27	58358	0.000438207
WI, Marinette County	1	0	0	0	0	0	0	13	30384	0.000228152
WI, Marquette County	1	0	0	0	0	0	0	5	9866	7.40831e-05
WI, Menominee County	1	0	0	0	0	0	0	2	2223	1.66924e-05
WI, Milwaukee County	1	0	0	0	0	0	0	298	417371	0.00313402
WI, Monroe County	1	0	0	0	0	0	0	9	19518	0.00014656
WI, Oconto County	1	0	0	0	0	0	0	11	23696	0.000177932
WI, Oneida County	0	0	0	0	0	0	1	14	30450	0.000228647
WI, Outagamie County	1	0	0	0	0	0	0	40	75136	0.000564192
WI, Ozaukee County	1	0	0	0	0	0	0	19	36706	0.000275623
WI, Pepin County	1	0	0	0	0	0	0	2	3612	2.71223e-05
WI, Pierce County	1	0	0	0	0	0	0	8	16293	0.000122343
WI, Polk County	1	0	0	0	0	0	0	10	24283	0.00018234
WI, Portage County	1	0	0	0	0	0	0	14	30374	0.000228077
WI, Price County	0	0	0	0	0	0	1	6	11029	8.28159e-05
WI, Racine County	1	0	0	0	0	0	0	45	82333	0.000618232
WI, Richland County	1	0	0	0	0	0	0	5	8873	6.66267e-05
WI, Rock County	1	0	0	0	0	0	0	38	68463	0.000514085
WI, Rusk County	1	0	0	0	0	0	0	5	8998	6.75654e-05
WI, Sauk County	1	0	0	0	0	0	0	13	29864	0.000224247
WI, Sawyer County	0	0	0	0	0	0	1	6	16193	0.000121592
WI, Shawano County	1	0	0	0	0	0	0	11	20714	0.00015554
WI, Sheboygan County	1	0	0	0	0	0	0	27	50642	0.000380268
WI, St. Croix County	1	0	0	0	0	0	0	14	34695	0.000260523
WI, Taylor County	0	0	0	0	0	0	1	6	10594	7.95499e-05
WI, Trempealeau County	1	0	0	0	0	0	0	8	12819	9.62571e-05
WI, Vernon County	1	0	0	0	0	0	0	7	13807	0.000103676
WI, Vilas County	0	0	0	0	0	0	1	5	25418	0.000190862
WI, Walworth County	1	0	0	0	0	0	0	22	51704	0.000388243
WI, Washburn County	0	0	0	0	0	0	1	5	13066	9.81121e-05
WI, Washington County	1	0	0	0	0	0	0	28	55528	0.000416957
WI, Waukesha County	1	0	0	0	0	0	0	86	162740	0.00122201
WI, Waupaca County	1	0	0	0	0	0	0	12	25456	0.000191148
WI, Waushara County	1	0	0	0	0	0	0	7	14914	0.000111989
WI, Winnebago County	1	0	0	0	0	0	0	41	74276	0.000557735
WI, Wood County	1	0	0	0	0	0	0	17	34413	0.000258405
WV, Barbour County	1	0	0	0	0	0	0	4	7843	5.88928e-05
WV, Berkeley County	0	0	0	0	0	1	0	14	46312	0.000347755
WV, Boone County	0	0	0	0	0	1	0	8	11019	8.27412e-05
WV, Braxton County	0	0	0	0	0	1	0	3	7374	5.5371e-05
WV, Brooke County	1	0	0	0	0	0	0	6	10906	8.18928e-05
WV, Cabell County	0	0	0	0	0	1	0	29	46414	0.00034852
WV, Calhoun County	0	0	0	0	0	1	0	2	3950	2.96603e-05
WV, Clay County	0	0	0	0	0	1	0	3	4584	3.4421e-05
WV, Doddridge County	1	0	0	0	0	0	0	2	3931	2.95176e-05
WV, Fayette County	1	0	0	0	0	0	0	12	21510	0.000161518
WV, Gilmer County	0	0	0	0	0	1	0	2	3466	2.6026e-05
WV, Grant County	1	0	0	0	0	0	0	3	6486	4.87032e-05
WV, Greenbrier County	1	0	0	0	0	0	0	7	19109	0.000143489
WV, Hampshire County	1	0	0	0	0	0	0	5	13785	0.000103511
WV, Hancock County	1	0	0	0	0	0	0	8	14441	0.000108437
WV, Hardy County	1	0	0	0	0	0	0	3	8142	6.1138e-05
WV, Harrison County	1	0	0	0	0	0	0	22	31539	0.000236826
WV, Jackson County	0	0	0	0	0	1	0	6	13266	9.96137e-05
WV, Jefferson County	0	0	0	0	0	1	0	15	22573	0.000169499
WV, Kanawha County	0	0	0	0	0	1	0	53	92454	0.000694232
WV, Lewis County	1	0	0	0	0	0	0	5	7923	5.94935e-05
WV, Lincoln County	0	0	0	0	0	1	0	5	9820	7.37379e-05
WV, Logan County	0	0	0	0	0	1	0	9	16716	0.000125519
WV, Marion County	1	0	0	0	0	0	0	18	26346	0.000197831
WV, Marshall County	1	0	0	0	0	0	0	9	15829	0.000118859
WV, Mason County	0	0	0	0	0	1	0	6	12944	9.71958e-05
WV, McDowell County	0	0	0	0	0	1	0	8	11163	8.38223e-05
WV, Mercer County	0	0	0	0	0	1	0	16	29847	0.000224119
WV, Mineral County	1	0	0	0	0	0	0	7	13088	9.82774e-05
WV, Mingo County	0	0	0	0	0	1	0	7	12621	9.47705e-05
WV, Monongalia County	1	0	0	0	0	0	0	24	44392	0.000333338
WV, Monroe County	0	0	0	0	0	1	0	3	7581	5.69254e-05
WV, Morgan County	0	0	0	0	0	1	0	4	9837	7.38656e-05
WV, Nicholas County	1	0	0	0	0	0	0	7	13012	9.77066e-05
WV, Ohio County	1	0	0	0	0	0	0	18	21100	0.000158439
WV, Pendleton County	1	0	0	0	0	0	0	3	5169	3.88138e-05
WV, Pleasants County	0	0	0	0	0	1	0	2	3375	2.53427e-05
WV, Pocahontas County	1	0	0	0	0	0	0	4	8836	6.63491e-05
WV, Preston County	1	0	0	0	0	0	0	8	15034	0.00011289
WV, Putnam County	0	0	0	0	0	1	0	10	23794	0.000178668
WV, Raleigh County	1	0	0	0	0	0	0	17	35997	0.000270299
WV, Randolph County	1	0	0	0	0	0	0	7	14186	0.000106522
WV, Ritchie County	0	0	0	0	0	1	0	3	5814	4.3657e-05
WV, Roane County	0	0	0	0	0	1	0	4	7391	5.54986e-05
WV, Summers County	1	0	0	0	0	0	0	4	7679	5.76614e-05
WV, Taylor County	1	0	0	0	0	0	0	4	7510	5.63923e-05
WV, Tucker County	1	0	0	0	0	0	0	3	5369	4.03156e-05
WV, Tyler County	0	0	0	0	0	1	0	3	4991	3.74771e-05
WV, Upshur County	1	0	0	0	0	0	0	6	11195	8.40629e-05
WV, Wayne County	0	0	0	0	0	1	0	11	19199	0.000144164
WV, Webster County	1	0	0	0	0	0	0	3	5415	4.06611e-05
WV, Wetzel County	1	0	0	0	0	0	0	5	8142	6.1138e-05
WV, Wirt County	0	0	0	0	0	1	0	2	3243	2.43516e-05
WV, Wood County	0	0	0	0	0	1	0	26	40245	0.000302198
WV, Wyoming County	0	0	0	0	0	1	0	6	10821	8.12544e-05
WY, Albany County	1	0	0	0	0	0	0	10	18695	0.00014038
WY, Big Horn County	1	0	0	0	0	0	0	3	5376	4.03681e-05
WY, Campbell County	1	0	0	0	0	0	0	7	19626	0.00014737
WY, Carbon County	1	0	0	0	0	0	0	5	8571	6.43592e-05
WY, Converse County	1	0	0	0	0	0	0	4	6506	4.88533e-05
WY, Crook County	1	0	0	0	0	0	0	2	3573	2.68294e-05
WY, Fremont County	1	0	0	0	0	0	0	10	17703	0.000132931
WY, Goshen County	1	0	0	0	0	0	0	4	5949	4.46707e-05
WY, Hot Springs County	1	0	0	0	0	0	0	2	2607	1.95758e-05
WY, Johnson County	1	0	0	0	0	0	0	2	4536	3.40606e-05
WY, Laramie County	1	0	0	0	0	0	0	21	41571	0.000312155
WY, Lincoln County	0	0	0	0	0	0	1	4	9042	6.7896e-05
WY, Natrona County	1	0	0	0	0	0	0	18	35648	0.000267679
WY, Niobrara County	1	0	0	0	0	0	0	1	1281	9.61899e-06
WY, Park County	1	0	0	0	0	0	0	5	13931	0.000104607
WY, Platte County	1	0	0	0	0	0	0	2	4698	3.52771e-05
WY, Sheridan County	1	0	0	0	0	0	0	6	14344	0.000107709
WY, Sublette County	0	0	0	0	0	0	1	2	5859	4.39951e-05
WY, Sweetwater County	1	0	0	0	0	0	0	12	19102	0.000143436
WY, Teton County	0	0	0	0	0	0	1	4	13292	9.98091e-05
WY, Uinta County	1	0	0	0	0	0	0	3	8768	6.58385e-05
WY, Washakie County	1	0	0	0	0	0	0	3	3811	2.86166e-05
WY, Weston County	1	0	0	0	0	0	0	2	3498	2.62663e-05
# Created by: \sources\spatial\tsv_maker.py
# Source: Unit counts are from the American Community Survey 5-yr 2016.
# Source: Spatial definitions are from U.S. Census 2010.
# Source: Climate zone data are from ASHRAE 169 2006, IECC 2004, and M.C. Baechler 2015.
# Source: ISO and RTO regions are from EIA Form 861.
# Source: Core Based Statistical Area (CBSA) data based on the Feb 2013 CBSA delineation file.
