Dependency=AHS Region	Dependency=Clothes Washer Presence	Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=Usage Level	Option=Electric, 80% Usage	Option=Electric, 100% Usage	Option=Electric, 120% Usage	Option=Gas, 80% Usage	Option=Gas, 100% Usage	Option=Gas, 120% Usage	Option=None	Option=Propane, 80% Usage	Option=Propane, 100% Usage	Option=Propane, 120% Usage	source_count	source_weight	sampling_probability
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Single-Family Detached	Other Fuel	High	0.000000	0.000000	0.290065	0.000000	0.000000	0.709935	0.000000	0.000000	0.000000	0.000000	0.750000	989.812805	0.000152
CBSA Chicago-Naperville-Elgin, IL-IN-WI	Yes	Single-Family Detached	Propane	High	0.000000	0.000000	0.616189	0.000000	0.000000	0.000000	0.042247	0.000000	0.000000	0.341564	5.750000	9087.264648	0.000252
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Mobile Home	Electricity	High	0.000000	0.000000	0.984986	0.000000	0.000000	0.000000	0.015014	0.000000	0.000000	0.000000	17.500000	16453.591797	0.000115
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Mobile Home	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000011
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Mobile Home	Natural Gas	High	0.000000	0.000000	0.761109	0.000000	0.000000	0.238891	0.000000	0.000000	0.000000	0.000000	1.000000	888.279541	0.000089
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Mobile Home	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000004
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Mobile Home	Other Fuel	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	230.362640	0.000017
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Mobile Home	Propane	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.750000	1659.885498	0.000032
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Multi-Family with 2 - 4 Units	Electricity	High	0.000000	0.000000	0.995035	0.000000	0.000000	0.000000	0.004965	0.000000	0.000000	0.000000	19.250000	18227.121094	0.000126
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Multi-Family with 2 - 4 Units	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000005
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Multi-Family with 2 - 4 Units	Natural Gas	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	86.818024	0.000042
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Multi-Family with 2 - 4 Units	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000002
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Multi-Family with 2 - 4 Units	Other Fuel	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Multi-Family with 2 - 4 Units	Propane	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000003
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Multi-Family with 5+ Units	Electricity	High	0.000000	0.000000	0.973618	0.000000	0.000000	0.012866	0.013516	0.000000	0.000000	0.000000	100.000000	98361.710938	0.000364
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Multi-Family with 5+ Units	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000010
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Multi-Family with 5+ Units	Natural Gas	High	0.000000	0.000000	0.847833	0.000000	0.000000	0.075233	0.076934	0.000000	0.000000	0.000000	3.000000	3137.726807	0.000177
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Multi-Family with 5+ Units	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000008
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Multi-Family with 5+ Units	Other Fuel	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	245.963272	0.000008
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Multi-Family with 5+ Units	Propane	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000005
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Single-Family Attached	Electricity	High	0.000000	0.000000	0.928670	0.000000	0.000000	0.047696	0.023633	0.000000	0.000000	0.000000	21.000000	20742.798828	0.000107
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Single-Family Attached	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000004
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Single-Family Attached	Natural Gas	High	0.000000	0.000000	0.718127	0.000000	0.000000	0.185519	0.096354	0.000000	0.000000	0.000000	7.750000	7983.458496	0.000150
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Single-Family Attached	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000001
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Single-Family Attached	Other Fuel	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	105.104019	0.000002
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Single-Family Attached	Propane	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000003
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Single-Family Detached	Electricity	High	0.000000	0.000000	0.952963	0.000000	0.000000	0.043085	0.003010	0.000000	0.000000	0.000942	244.250000	250703.140625	0.000956
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Single-Family Detached	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000094
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Single-Family Detached	Natural Gas	High	0.000000	0.000000	0.863939	0.000000	0.000000	0.134009	0.002051	0.000000	0.000000	0.000000	134.500000	136103.562500	0.001615
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Single-Family Detached	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Single-Family Detached	Other Fuel	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2157.556641	0.000095
CBSA Dallas-Fort Worth-Arlington, TX	Yes	Single-Family Detached	Propane	High	0.000000	0.000000	0.817685	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.182315	8.250000	8573.874023	0.000170
CBSA Detroit-Warren-Dearborn, MI	Yes	Mobile Home	Electricity	High	0.000000	0.000000	0.657430	0.000000	0.000000	0.342570	0.000000	0.000000	0.000000	0.000000	0.750000	544.104858	0.000091
CBSA Detroit-Warren-Dearborn, MI	Yes	Mobile Home	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000008
CBSA Detroit-Warren-Dearborn, MI	Yes	Mobile Home	Natural Gas	High	0.000000	0.000000	0.487130	0.000000	0.000000	0.512870	0.000000	0.000000	0.000000	0.000000	13.750000	10234.808594	0.000061
CBSA Detroit-Warren-Dearborn, MI	Yes	Mobile Home	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000003
CBSA Detroit-Warren-Dearborn, MI	Yes	Mobile Home	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.250000	170.008682	0.000012
CBSA Detroit-Warren-Dearborn, MI	Yes	Mobile Home	Propane	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000	395.179291	0.000026
CBSA Detroit-Warren-Dearborn, MI	Yes	Multi-Family with 2 - 4 Units	Electricity	High	0.000000	0.000000	0.700165	0.000000	0.000000	0.299835	0.000000	0.000000	0.000000	0.000000	1.750000	1546.025635	0.000076
CBSA Detroit-Warren-Dearborn, MI	Yes	Multi-Family with 2 - 4 Units	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000004
CBSA Detroit-Warren-Dearborn, MI	Yes	Multi-Family with 2 - 4 Units	Natural Gas	High	0.000000	0.000000	0.469464	0.000000	0.000000	0.492366	0.038170	0.000000	0.000000	0.000000	5.750000	4973.028809	0.000056
CBSA Detroit-Warren-Dearborn, MI	Yes	Multi-Family with 2 - 4 Units	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000002
CBSA Detroit-Warren-Dearborn, MI	Yes	Multi-Family with 2 - 4 Units	Other Fuel	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000001
CBSA Detroit-Warren-Dearborn, MI	Yes	Multi-Family with 2 - 4 Units	Propane	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000002
CBSA Detroit-Warren-Dearborn, MI	Yes	Multi-Family with 5+ Units	Electricity	High	0.000000	0.000000	0.698321	0.000000	0.000000	0.262819	0.038860	0.000000	0.000000	0.000000	8.000000	6622.834473	0.000127
CBSA Detroit-Warren-Dearborn, MI	Yes	Multi-Family with 5+ Units	Fuel Oil	High	0.000000	0.000000	0.841851	0.000000	0.000000	0.000000	0.158149	0.000000	0.000000	0.000000	0.750000	505.236389	0.000011
CBSA Detroit-Warren-Dearborn, MI	Yes	Multi-Family with 5+ Units	Natural Gas	High	0.000000	0.000000	0.582816	0.000000	0.000000	0.374693	0.042491	0.000000	0.000000	0.000000	19.500000	16530.859375	0.000085
CBSA Detroit-Warren-Dearborn, MI	Yes	Multi-Family with 5+ Units	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000006
CBSA Detroit-Warren-Dearborn, MI	Yes	Multi-Family with 5+ Units	Other Fuel	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	225.628860	0.000001
CBSA Detroit-Warren-Dearborn, MI	Yes	Multi-Family with 5+ Units	Propane	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	Yes	Single-Family Attached	Electricity	High	0.000000	0.000000	0.568365	0.000000	0.000000	0.387708	0.043927	0.000000	0.000000	0.000000	5.500000	4825.450684	0.000073
CBSA Detroit-Warren-Dearborn, MI	Yes	Single-Family Attached	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000003
CBSA Detroit-Warren-Dearborn, MI	Yes	Single-Family Attached	Natural Gas	High	0.000000	0.000000	0.459069	0.000000	0.000000	0.531943	0.008988	0.000000	0.000000	0.000000	37.250000	29864.644531	0.000099
CBSA Detroit-Warren-Dearborn, MI	Yes	Single-Family Attached	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000001
CBSA Detroit-Warren-Dearborn, MI	Yes	Single-Family Attached	Other Fuel	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000001
CBSA Detroit-Warren-Dearborn, MI	Yes	Single-Family Attached	Propane	High	0.000000	0.000000	0.812374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.187626	0.750000	502.486694	0.000004
CBSA Detroit-Warren-Dearborn, MI	Yes	Single-Family Detached	Electricity	High	0.000000	0.000000	0.448267	0.000000	0.000000	0.524086	0.017977	0.000000	0.000000	0.009670	30.250000	25628.218750	0.000662
CBSA Detroit-Warren-Dearborn, MI	Yes	Single-Family Detached	Fuel Oil	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.250000	994.560181	0.000134
CBSA Detroit-Warren-Dearborn, MI	Yes	Single-Family Detached	Natural Gas	High	0.000000	0.000000	0.303708	0.000000	0.000000	0.687041	0.009251	0.000000	0.000000	0.000000	314.250000	260623.296875	0.001155
CBSA Detroit-Warren-Dearborn, MI	Yes	Single-Family Detached	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000006
CBSA Detroit-Warren-Dearborn, MI	Yes	Single-Family Detached	Other Fuel	High	0.000000	0.000000	0.392287	0.000000	0.000000	0.505658	0.102056	0.000000	0.000000	0.000000	2.500000	2153.218262	0.000069
CBSA Detroit-Warren-Dearborn, MI	Yes	Single-Family Detached	Propane	High	0.000000	0.000000	0.662768	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.337232	9.250000	7650.963867	0.000122
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Mobile Home	Electricity	High	0.000000	0.000000	0.949907	0.000000	0.000000	0.011602	0.013694	0.000000	0.000000	0.024797	22.500000	21377.945312	0.000106
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Mobile Home	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000010
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Mobile Home	Natural Gas	High	0.000000	0.000000	0.640957	0.000000	0.000000	0.359043	0.000000	0.000000	0.000000	0.000000	1.250000	1237.557007	0.000082
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Mobile Home	None	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000	451.843658	0.000007
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Mobile Home	Other Fuel	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000008
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Mobile Home	Propane	High	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000	504.872070	0.000034
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Multi-Family with 2 - 4 Units	Electricity	High	0.000000	0.000000	0.950186	0.000000	0.000000	0.000000	0.049814	0.000000	0.000000	0.000000	10.250000	10115.029297	0.000103
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Multi-Family with 2 - 4 Units	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000005
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Multi-Family with 2 - 4 Units	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	84.587158	0.000022
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Multi-Family with 2 - 4 Units	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000002
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Multi-Family with 2 - 4 Units	Other Fuel	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000001
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Multi-Family with 2 - 4 Units	Propane	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000003
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Multi-Family with 5+ Units	Electricity	High	0.000000	0.000000	0.971938	0.000000	0.000000	0.010161	0.017901	0.000000	0.000000	0.000000	79.500000	81495.531250	0.000318
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Multi-Family with 5+ Units	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000009
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Multi-Family with 5+ Units	Natural Gas	High	0.000000	0.000000	0.777812	0.000000	0.000000	0.194449	0.027739	0.000000	0.000000	0.000000	3.250000	3102.124756	0.000139
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Multi-Family with 5+ Units	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Multi-Family with 5+ Units	Other Fuel	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Multi-Family with 5+ Units	Propane	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000005
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Single-Family Attached	Electricity	High	0.000000	0.000000	0.954609	0.000000	0.000000	0.025702	0.019689	0.000000	0.000000	0.000000	12.500000	12734.884766	0.000088
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Single-Family Attached	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000004
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Single-Family Attached	Natural Gas	High	0.000000	0.000000	0.507377	0.000000	0.000000	0.492623	0.000000	0.000000	0.000000	0.000000	6.500000	6773.970215	0.000125
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Single-Family Attached	None	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000001
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Single-Family Attached	Other Fuel	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Single-Family Attached	Propane	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Single-Family Detached	Electricity	High	0.000000	0.000000	0.766503	0.000000	0.000000	0.216074	0.014715	0.000000	0.000000	0.002708	164.250000	174041.828125	0.000861
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Single-Family Detached	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000087
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Single-Family Detached	Natural Gas	High	0.000000	0.000000	0.585879	0.000000	0.000000	0.411209	0.002912	0.000000	0.000000	0.000000	175.500000	183203.046875	0.001508
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Single-Family Detached	None	High	0.000000	0.000000	0.550940	0.000000	0.000000	0.449060	0.000000	0.000000	0.000000	0.000000	0.500000	564.959961	0.000006
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Single-Family Detached	Other Fuel	High	0.000000	0.000000	0.657213	0.000000	0.000000	0.229260	0.113527	0.000000	0.000000	0.000000	2.000000	2131.963135	0.000098
CBSA Houston-The Woodlands-Sugar Land, TX	Yes	Single-Family Detached	Propane	High	0.000000	0.000000	0.559985	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.440015	6.250000	6561.272949	0.000156
CBSA Los Angeles-Long Beach-Anaheim, CA	Yes	Mobile Home	Electricity	High	0.000000	0.000000	0.665307	0.000000	0.000000	0.148727	0.185966	0.000000	0.000000	0.000000	1.750000	3226.154053	0.000155
CBSA Los Angeles-Long Beach-Anaheim, CA	Yes	Mobile Home	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000020
CBSA Los Angeles-Long Beach-Anaheim, CA	Yes	Mobile Home	Natural Gas	High	0.000000	0.000000	0.117079	0.000000	0.000000	0.837323	0.045597	0.000000	0.000000	0.000000	6.000000	10522.880859	0.000141
CBSA Los Angeles-Long Beach-Anaheim, CA	Yes	Mobile Home	None	High	0.000000	0.000000	0.441872	0.000000	0.000000	0.558128	0.000000	0.000000	0.000000	0.000000	0.500000	1085.872314	0.000006
CBSA Los Angeles-Long Beach-Anaheim, CA	Yes	Mobile Home	Other Fuel	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000014
CBSA Los Angeles-Long Beach-Anaheim, CA	Yes	Mobile Home	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.500000	914.775208	0.000063
CBSA Los Angeles-Long Beach-Anaheim, CA	Yes	Multi-Family with 2 - 4 Units	Electricity	High	0.000000	0.000000	0.610776	0.000000	0.000000	0.314493	0.074731	0.000000	0.000000	0.000000	7.750000	13698.530273	0.000143
CBSA Los Angeles-Long Beach-Anaheim, CA	Yes	Multi-Family with 2 - 4 Units	Fuel Oil	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000009
CBSA Los Angeles-Long Beach-Anaheim, CA	Yes	Multi-Family with 2 - 4 Units	Natural Gas	High	0.000000	0.000000	0.209354	0.000000	0.000000	0.696507	0.094139	0.000000	0.000000	0.000000	13.250000	22561.753906	0.000126
CBSA Los Angeles-Long Beach-Anaheim, CA	Yes	Multi-Family with 2 - 4 Units	None	High	0.000000	0.000000	0.546556	0.000000	0.000000	0.453444	0.000000	0.000000	0.000000	0.000000	0.500000	860.972778	0.000003
CBSA Los Angeles-Long Beach-Anaheim, CA	Yes	Multi-Family with 2 - 4 Units	Other Fuel	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000002
CBSA Los Angeles-Long Beach-Anaheim, CA	Yes	Multi-Family with 2 - 4 Units	Propane	High	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000006
