Dependency=Federal Poverty Level	Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=State	Dependency=Tenure	Option=Electricity	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Void	source_count	source_weight	sampling_probability
Not Available	Single-Family Attached	Electricity	NV	Not Available	0	0	1	0	0	8.90076	11347.1	1.4534e-05
Not Available	Single-Family Attached	Electricity	NV	Owner	0	0	0	0	1	3.00279	3880.1	0
Not Available	Single-Family Attached	Electricity	NV	Renter	0	0	0	0	1	1.56366	1956.48	0
Not Available	Single-Family Attached	Electricity	NY	Not Available	0	0	1	0	0	6.68944	52581.9	3.06184e-05
Not Available	Single-Family Attached	Electricity	NY	Owner	0	0	0	0	1	2.87308	21245.9	0
Not Available	Single-Family Attached	Electricity	NY	Renter	0	0	0	0	1	0.790471	6980.23	0
Not Available	Single-Family Attached	Electricity	OH	Not Available	0.053118	0	0.946882	0	0	12.4301	23876.3	3.88274e-05
Not Available	Single-Family Attached	Electricity	OH	Owner	0	0	0	0	1	4.91239	9023.55	0
Not Available	Single-Family Attached	Electricity	OH	Renter	0	0	0	0	1	1.7102	3543.47	0
Not Available	Single-Family Attached	Electricity	OK	Not Available	0	0	1	0	0	5.45378	10334.7	1.15468e-05
Not Available	Single-Family Attached	Electricity	OK	Owner	0	0	0	0	1	6.8886	1462.94	0
Not Available	Single-Family Attached	Electricity	OK	Renter	0	0	0	0	1	12.8785	4021.02	0
Not Available	Single-Family Attached	Electricity	OR	Not Available	0	0	1	0	0	2.28445	24172.2	2.25518e-05
Not Available	Single-Family Attached	Electricity	OR	Owner	0	0	0	0	1	0.628026	6039.24	0
Not Available	Single-Family Attached	Electricity	OR	Renter	0	0	0	0	1	3.88479	6046.86	0
Not Available	Single-Family Attached	Electricity	PA	Not Available	0	0	1	0	0	8.3562	64718.3	0.000141006
Not Available	Single-Family Attached	Electricity	PA	Owner	0	0	0	0	1	3.63791	27090.4	0
Not Available	Single-Family Attached	Electricity	PA	Renter	0	0	0	0	1	0.964909	8065.18	0
Not Available	Single-Family Attached	Electricity	RI	Not Available	0	0	1	0	0	1.82721	1388.89	1.6999e-06
Not Available	Single-Family Attached	Electricity	RI	Owner	0	0	0	0	1	9.26128	315.389	0
Not Available	Single-Family Attached	Electricity	RI	Renter	0	0	0	0	1	2.69556	380.585	0
Not Available	Single-Family Attached	Electricity	SC	Not Available	0	0	0.861811	0.138189	0	1.49136	33007.1	6.14462e-05
Not Available	Single-Family Attached	Electricity	SC	Owner	0	0	0	0	1	0.693072	14730.3	0
Not Available	Single-Family Attached	Electricity	SC	Renter	0	0	0	0	1	2.64756	3637.28	0
Not Available	Single-Family Attached	Electricity	SD	Not Available	0.0345425	0	0.965457	0	0	3.09079	780.676	2.51906e-06
Not Available	Single-Family Attached	Electricity	SD	Owner	0	0	0	0	1	13.5765	282.061	0
Not Available	Single-Family Attached	Electricity	SD	Renter	0	0	0	0	1	5.31122	124.231	0
Not Available	Single-Family Attached	Electricity	TN	Not Available	0	0	1	0	0	5.95113	20912.9	3.0598e-05
Not Available	Single-Family Attached	Electricity	TN	Owner	0	0	0	0	1	1.39435	4592.16	0
Not Available	Single-Family Attached	Electricity	TN	Renter	0	0	0	0	1	1.58122	5905.52	0
Not Available	Single-Family Attached	Electricity	TX	Not Available	0	0	1	0	0	11.2649	68844.3	0.000124642
Not Available	Single-Family Attached	Electricity	TX	Owner	0	0	0	0	1	2.48306	13880	0
Not Available	Single-Family Attached	Electricity	TX	Renter	0	0	0	0	1	3.15981	20900	0
Not Available	Single-Family Attached	Electricity	UT	Not Available	0	0	1	0	0	6.19235	8518.23	5.59584e-06
Not Available	Single-Family Attached	Electricity	UT	Owner	0	0	0	0	1	3.22863	4265.05	0
Not Available	Single-Family Attached	Electricity	UT	Renter	0	0	0	0	1	3.2401	728.291	0
Not Available	Single-Family Attached	Electricity	VA	Not Available	0	0	1	0	0	9.31712	63225.6	9.78339e-05
Not Available	Single-Family Attached	Electricity	VA	Owner	0	0	0	0	1	5.07813	32973.8	0
Not Available	Single-Family Attached	Electricity	VA	Renter	0	0	0	0	1	0.634938	4880.42	0
Not Available	Single-Family Attached	Electricity	VT	Not Available	0	0	1	0	0	3.60503	234.648	2.27199e-06
Not Available	Single-Family Attached	Electricity	VT	Owner	0	0	0	0	1	2.74699	177.949	0
Not Available	Single-Family Attached	Electricity	VT	Renter	0	0	0	0	1	0.902131	3.9143	0
Not Available	Single-Family Attached	Electricity	WA	Not Available	0.080621	0	0.919379	0	0	2.2414	28493.3	2.45345e-05
Not Available	Single-Family Attached	Electricity	WA	Owner	0	0	0	0	1	4.6106	3801.53	0
Not Available	Single-Family Attached	Electricity	WA	Renter	0	0	0	0	1	0.823665	11479.6	0
Not Available	Single-Family Attached	Electricity	WI	Not Available	0.0595374	0	0.940463	0	0	11.7497	9640.42	1.02936e-05
Not Available	Single-Family Attached	Electricity	WI	Owner	0	0	0	0	1	2.45954	1922.49	0
Not Available	Single-Family Attached	Electricity	WI	Renter	0	0	0	0	1	3.45457	2952.77	0
Not Available	Single-Family Attached	Electricity	WV	Not Available	0.0324278	0	0.967572	0	0	8.04398	9727.96	1.18879e-05
Not Available	Single-Family Attached	Electricity	WV	Owner	0	0	0	0	1	75.4076	2298.47	0
Not Available	Single-Family Attached	Electricity	WV	Renter	0	0	0	0	1	36.3198	2569.28	0
Not Available	Single-Family Attached	Electricity	WY	Not Available	0	0	1	0	0	3.79559	2541.97	4.71427e-06
Not Available	Single-Family Attached	Electricity	WY	Owner	0	0	0	0	1	6.75171	519.898	0
Not Available	Single-Family Attached	Electricity	WY	Renter	0	0	0	0	1	4.71252	762.683	0
Not Available	Single-Family Attached	Fuel Oil	AL	Not Available	0.0204785	0	0.979521	0	0	5.85072	5.00587e-17	4.68178e-09
Not Available	Single-Family Attached	Fuel Oil	AL	Owner	0	0	0	0	1	8.93637	8.40621e-18	0
Not Available	Single-Family Attached	Fuel Oil	AL	Renter	0	0	0	0	1	14.7544	1.74379e-17	0
Not Available	Single-Family Attached	Fuel Oil	AR	Not Available	0	0	1	0	0	7.13408	5.18155e-17	0
Not Available	Single-Family Attached	Fuel Oil	AR	Owner	0	0	0	0	1	7.10448	5.23402e-18	0
Not Available	Single-Family Attached	Fuel Oil	AR	Renter	0	0	0	0	1	17.1957	2.4113e-17	0
Not Available	Single-Family Attached	Fuel Oil	AZ	Not Available	0.0376023	0	0.962398	0	0	12.8451	4.9185e-17	8.22495e-08
Not Available	Single-Family Attached	Fuel Oil	AZ	Owner	0	0	0	0	1	4.58739	1.59111e-17	0
Not Available	Single-Family Attached	Fuel Oil	AZ	Renter	0	0	0	0	1	2.06111	9.14658e-18	0
Not Available	Single-Family Attached	Fuel Oil	CA	Not Available	0.0537997	0	0.9462	0	0	44.2655	5.11743e-17	3.64435e-07
Not Available	Single-Family Attached	Fuel Oil	CA	Owner	0	0	0	0	1	17.7958	1.97547e-17	0
Not Available	Single-Family Attached	Fuel Oil	CA	Renter	0	0	0	0	1	5.91629	7.33865e-18	0
Not Available	Single-Family Attached	Fuel Oil	CO	Not Available	0	0	0.995408	0.00459214	0	27.8147	4.41098e-17	1.8854e-08
Not Available	Single-Family Attached	Fuel Oil	CO	Owner	0	0	0	0	1	14.7908	2.30698e-17	0
Not Available	Single-Family Attached	Fuel Oil	CO	Renter	0	0	0	0	1	7.69929	3.37977e-18	0
Not Available	Single-Family Attached	Fuel Oil	CT	Not Available	0	0	1	0	0	6.73507	4787.48	6.83492e-06
Not Available	Single-Family Attached	Fuel Oil	CT	Owner	0	0	0	0	1	3.51974	2431.32	0
Not Available	Single-Family Attached	Fuel Oil	CT	Renter	0	0	0	0	1	1.99994	395.343	0
Not Available	Single-Family Attached	Fuel Oil	DC	Not Available	0.0244498	0	0.97555	0	0	58.126	3.84176e-17	5.05881e-07
Not Available	Single-Family Attached	Fuel Oil	DC	Owner	0	0	0	0	1	27.0557	1.78256e-17	0
Not Available	Single-Family Attached	Fuel Oil	DC	Renter	0	0	0	0	1	5.86854	3.90522e-18	0
Not Available	Single-Family Attached	Fuel Oil	DE	Not Available	0	0	1	0	0	29.8398	954.61	4.82469e-06
Not Available	Single-Family Attached	Fuel Oil	DE	Owner	0	0	0	0	1	22.9461	714.426	0
Not Available	Single-Family Attached	Fuel Oil	DE	Renter	0	0	0	0	1	27.5071	17.3723	0
Not Available	Single-Family Attached	Fuel Oil	FL	Not Available	0.0194666	0	0.980533	0	0	69.1489	5.08038e-17	2.83071e-07
Not Available	Single-Family Attached	Fuel Oil	FL	Owner	0	0	0	0	1	33.4781	2.39646e-17	0
Not Available	Single-Family Attached	Fuel Oil	FL	Renter	0	0	0	0	1	6.39051	4.98323e-18	0
Not Available	Single-Family Attached	Fuel Oil	GA	Not Available	0.0402127	0	0.959787	0	0	49.1248	5.20552e-17	2.13459e-07
Not Available	Single-Family Attached	Fuel Oil	GA	Owner	0	0	0	0	1	18.9595	1.88697e-17	0
Not Available	Single-Family Attached	Fuel Oil	GA	Renter	0	0	0	0	1	7.01723	8.24264e-18	0
Not Available	Single-Family Attached	Fuel Oil	IA	Not Available	0.0435252	0	0.951742	0.00473279	0	45.0932	4.86993e-17	3.21068e-08
Not Available	Single-Family Attached	Fuel Oil	IA	Owner	0	0	0	0	1	27.3457	2.79832e-17	0
Not Available	Single-Family Attached	Fuel Oil	IA	Renter	0	0	0	0	1	30.5512	2.85129e-18	0
Not Available	Single-Family Attached	Fuel Oil	ID	Not Available	0.177883	0	0.818272	0.00384494	0	9.26896	5.49563e-17	5.72076e-08
Not Available	Single-Family Attached	Fuel Oil	ID	Owner	0	0	0	0	1	21.7005	1.69609e-17	0
Not Available	Single-Family Attached	Fuel Oil	ID	Renter	0	0	0	0	1	10.0049	1.08563e-17	0
Not Available	Single-Family Attached	Fuel Oil	IL	Not Available	0.0941028	0	0.902171	0.00372643	0	69.6331	4.25796e-17	7.01415e-08
Not Available	Single-Family Attached	Fuel Oil	IL	Owner	0	0	0	0	1	42.4739	2.55854e-17	0
Not Available	Single-Family Attached	Fuel Oil	IL	Renter	0	0	0	0	1	3.3365	2.15241e-18	0
Not Available	Single-Family Attached	Fuel Oil	IN	Not Available	0	0	0.995948	0.00405223	0	71.604	5.34838e-17	2.2817e-08
Not Available	Single-Family Attached	Fuel Oil	IN	Owner	0	0	0	0	1	29.3889	2.08162e-17	0
Not Available	Single-Family Attached	Fuel Oil	IN	Renter	0	0	0	0	1	9.21389	7.56684e-18	0
Not Available	Single-Family Attached	Fuel Oil	KS	Not Available	0	0	0.995081	0.00491888	0	20.718	5.11993e-17	1.32973e-08
Not Available	Single-Family Attached	Fuel Oil	KS	Owner	0	0	0	0	1	45.9094	6.26767e-18	0
Not Available	Single-Family Attached	Fuel Oil	KS	Renter	0	0	0	0	1	50.2849	2.16396e-17	0
Not Available	Single-Family Attached	Fuel Oil	KY	Not Available	0.0113855	0	0.988615	0	0	21.59	5.39146e-17	1.29431e-08
Not Available	Single-Family Attached	Fuel Oil	KY	Owner	0	0	0	0	1	3.01728	6.75801e-18	0
Not Available	Single-Family Attached	Fuel Oil	KY	Renter	0	0	0	0	1	8.44111	2.24964e-17	0
Not Available	Single-Family Attached	Fuel Oil	LA	Not Available	0.0708426	0	0.929157	0	0	6.97812	5.33761e-17	0
Not Available	Single-Family Attached	Fuel Oil	LA	Owner	0	0	0	0	1	9.8235	1.22588e-17	0
Not Available	Single-Family Attached	Fuel Oil	LA	Renter	0	0	0	0	1	12.0375	1.44753e-17	0
Not Available	Single-Family Attached	Fuel Oil	MA	Not Available	0	0	1	0	0	7.69007	3934.54	8.34217e-06
Not Available	Single-Family Attached	Fuel Oil	MA	Owner	0	0	0	0	1	5.46538	2734.81	0
Not Available	Single-Family Attached	Fuel Oil	MA	Renter	0	0	0	0	1	0.649861	108.796	0
Not Available	Single-Family Attached	Fuel Oil	MD	Not Available	0.0338365	0	0.96325	0.00291318	0	71.4361	2075.33	1.91675e-05
Not Available	Single-Family Attached	Fuel Oil	MD	Owner	0	0	0	0	1	39.1053	1105.61	0
Not Available	Single-Family Attached	Fuel Oil	MD	Renter	0	0	0	0	1	4.82391	151.415	0
Not Available	Single-Family Attached	Fuel Oil	ME	Not Available	0.080575	0	0.919425	0	0	2.10465	2541.31	7.47558e-06
Not Available	Single-Family Attached	Fuel Oil	ME	Owner	0	0	0	0	1	1.27491	1575.95	0
Not Available	Single-Family Attached	Fuel Oil	ME	Renter	0	0	0	0	1	1.06657	114.773	0
Not Available	Single-Family Attached	Fuel Oil	MI	Not Available	0	0	0.995907	0.00409321	0	72.9346	5.12745e-17	3.78142e-07
Not Available	Single-Family Attached	Fuel Oil	MI	Owner	0	0	0	0	1	22.7139	1.52298e-17	0
Not Available	Single-Family Attached	Fuel Oil	MI	Renter	0	0	0	0	1	14.2223	1.06151e-17	0
Not Available	Single-Family Attached	Fuel Oil	MN	Not Available	0	0	0.995077	0.00492272	0	56.7914	4.85807e-17	1.35747e-07
Not Available	Single-Family Attached	Fuel Oil	MN	Owner	0	0	0	0	1	31.5501	2.66551e-17	0
Not Available	Single-Family Attached	Fuel Oil	MN	Renter	0	0	0	0	1	29.449	3.26573e-18	0
Not Available	Single-Family Attached	Fuel Oil	MO	Not Available	0	0	0.995088	0.0049117	0	35.9574	5.40685e-17	1.37339e-08
Not Available	Single-Family Attached	Fuel Oil	MO	Owner	0	0	0	0	1	11.9674	1.71524e-17	0
Not Available	Single-Family Attached	Fuel Oil	MO	Renter	0	0	0	0	1	39.976	1.03142e-17	0
Not Available	Single-Family Attached	Fuel Oil	MS	Not Available	0.0145434	0	0.985457	0	0	27.7915	4.90798e-17	0
Not Available	Single-Family Attached	Fuel Oil	MS	Owner	0	0	0	0	1	9.00813	2.37545e-17	0
Not Available	Single-Family Attached	Fuel Oil	MS	Renter	0	0	0	0	1	4.5168	4.54474e-18	0
Not Available	Single-Family Attached	Fuel Oil	MT	Not Available	0.223725	0	0.772564	0.00371029	0	8.53861	5.06325e-17	6.79448e-08
Not Available	Single-Family Attached	Fuel Oil	MT	Owner	0	0	0	0	1	17.7767	7.62848e-18	0
Not Available	Single-Family Attached	Fuel Oil	MT	Renter	0	0	0	0	1	16.1479	1.89545e-17	0
Not Available	Single-Family Attached	Fuel Oil	NC	Not Available	0.023389	0	0.976611	0	0	58.1796	5.19483e-17	4.54058e-07
Not Available	Single-Family Attached	Fuel Oil	NC	Owner	0	0	0	0	1	12.0986	9.39896e-18	0
Not Available	Single-Family Attached	Fuel Oil	NC	Renter	0	0	0	0	1	17.0877	1.7154e-17	0
Not Available	Single-Family Attached	Fuel Oil	ND	Not Available	0	0	0.995093	0.00490672	0	85.9384	5.25782e-17	1.57908e-08
Not Available	Single-Family Attached	Fuel Oil	ND	Owner	0	0	0	0	1	33.0282	1.93118e-17	0
Not Available	Single-Family Attached	Fuel Oil	ND	Renter	0	0	0	0	1	12.3861	8.15995e-18	0
Not Available	Single-Family Attached	Fuel Oil	NE	Not Available	0.0579425	0	0.937259	0.00479872	0	16.2136	4.94774e-17	9.77319e-09
Not Available	Single-Family Attached	Fuel Oil	NE	Owner	0	0	0	0	1	49.1219	7.24631e-18	0
Not Available	Single-Family Attached	Fuel Oil	NE	Renter	0	0	0	0	1	46.7072	1.8854e-17	0
Not Available	Single-Family Attached	Fuel Oil	NH	Not Available	0	0	1	0	0	3.4276	3669.44	1.50942e-05
Not Available	Single-Family Attached	Fuel Oil	NH	Owner	0	0	0	0	1	2.03599	2214.03	0
Not Available	Single-Family Attached	Fuel Oil	NH	Renter	0	0	0	0	1	1.39527	182.856	0
Not Available	Single-Family Attached	Fuel Oil	NJ	Not Available	0	0	1	0	0	6.39069	5088.55	1.16489e-05
Not Available	Single-Family Attached	Fuel Oil	NJ	Owner	0	0	0	0	1	3.04984	2210.1	0
Not Available	Single-Family Attached	Fuel Oil	NJ	Renter	0	0	0	0	1	0.601104	591.579	0
Not Available	Single-Family Attached	Fuel Oil	NM	Not Available	0	0	1	0	0	5.1814	4.36633e-17	0
Not Available	Single-Family Attached	Fuel Oil	NM	Owner	0	0	0	0	1	2.78528	9.38462e-19	0
Not Available	Single-Family Attached	Fuel Oil	NM	Renter	0	0	0	0	1	3.68482	3.17992e-17	0
Not Available	Single-Family Attached	Fuel Oil	NV	Not Available	0	0	1	0	0	9.12899	5.27713e-17	2.39697e-07
Not Available	Single-Family Attached	Fuel Oil	NV	Owner	0	0	0	0	1	3.07978	1.8045e-17	0
Not Available	Single-Family Attached	Fuel Oil	NV	Renter	0	0	0	0	1	1.60375	9.09892e-18	0
Not Available	Single-Family Attached	Fuel Oil	NY	Not Available	0	0	1	0	0	7.1354	15924.7	1.57538e-05
Not Available	Single-Family Attached	Fuel Oil	NY	Owner	0	0	0	0	1	3.06462	6434.43	0
Not Available	Single-Family Attached	Fuel Oil	NY	Renter	0	0	0	0	1	0.843169	2114	0
Not Available	Single-Family Attached	Fuel Oil	OH	Not Available	0.0899909	0	0.906258	0.00375095	0	64.2219	4.97398e-17	5.26267e-07
Not Available	Single-Family Attached	Fuel Oil	OH	Owner	0	0	0	0	1	25.3807	1.87982e-17	0
Not Available	Single-Family Attached	Fuel Oil	OH	Renter	0	0	0	0	1	8.83602	7.38188e-18	0
Not Available	Single-Family Attached	Fuel Oil	OK	Not Available	0	0	1	0	0	6.16075	4.89327e-17	1.36471e-08
Not Available	Single-Family Attached	Fuel Oil	OK	Owner	0	0	0	0	1	7.78156	6.92669e-18	0
Not Available	Single-Family Attached	Fuel Oil	OK	Renter	0	0	0	0	1	14.5479	1.90387e-17	0
Not Available	Single-Family Attached	Fuel Oil	OR	Not Available	0	0	0.97352	0.0264797	0	16.3426	5.26963e-17	3.3159e-07
Not Available	Single-Family Attached	Fuel Oil	OR	Owner	0	0	0	0	1	4.4928	1.31658e-17	0
Not Available	Single-Family Attached	Fuel Oil	OR	Renter	0	0	0	0	1	27.7912	1.31824e-17	0
Not Available	Single-Family Attached	Fuel Oil	PA	Not Available	0	0	1	0	0	7.42773	36038.2	9.52413e-05
Not Available	Single-Family Attached	Fuel Oil	PA	Owner	0	0	0	0	1	3.23369	15085.2	0
Not Available	Single-Family Attached	Fuel Oil	PA	Renter	0	0	0	0	1	0.857697	4491.07	0
Not Available	Single-Family Attached	Fuel Oil	RI	Not Available	0	0	1	0	0	1.33995	1839.42	1.31881e-06
Not Available	Single-Family Attached	Fuel Oil	RI	Owner	0	0	0	0	1	6.7916	417.696	0
Not Available	Single-Family Attached	Fuel Oil	RI	Renter	0	0	0	0	1	1.97674	504.039	0
Not Available	Single-Family Attached	Fuel Oil	SC	Not Available	0	0	0.98847	0.01153	0	16.9021	5.19835e-17	3.39217e-08
Not Available	Single-Family Attached	Fuel Oil	SC	Owner	0	0	0	0	1	7.85482	2.31991e-17	0
Not Available	Single-Family Attached	Fuel Oil	SC	Renter	0	0	0	0	1	30.0057	5.72842e-18	0
Not Available	Single-Family Attached	Fuel Oil	SD	Not Available	0.0570821	0	0.938172	0.0047457	0	15.6747	4.97815e-17	1.47304e-08
Not Available	Single-Family Attached	Fuel Oil	SD	Owner	0	0	0	0	1	68.852	1.79862e-17	0
Not Available	Single-Family Attached	Fuel Oil	SD	Renter	0	0	0	0	1	26.9355	7.92187e-18	0
Not Available	Single-Family Attached	Fuel Oil	TN	Not Available	0	0	1	0	0	21.8208	5.23131e-17	4.44211e-08
Not Available	Single-Family Attached	Fuel Oil	TN	Owner	0	0	0	0	1	5.11261	1.14872e-17	0
Not Available	Single-Family Attached	Fuel Oil	TN	Renter	0	0	0	0	1	5.7978	1.47725e-17	0
Not Available	Single-Family Attached	Fuel Oil	TX	Not Available	0	0	1	0	0	24.5413	5.51772e-17	2.31366e-07
Not Available	Single-Family Attached	Fuel Oil	TX	Owner	0	0	0	0	1	5.40953	1.11245e-17	0
Not Available	Single-Family Attached	Fuel Oil	TX	Renter	0	0	0	0	1	6.88386	1.67509e-17	0
Not Available	Single-Family Attached	Fuel Oil	UT	Not Available	0	0	0.995413	0.00458737	0	17.803	4.79965e-17	2.43934e-08
Not Available	Single-Family Attached	Fuel Oil	UT	Owner	0	0	0	0	1	9.2823	2.40317e-17	0
Not Available	Single-Family Attached	Fuel Oil	UT	Renter	0	0	0	0	1	9.31529	4.1036e-18	0
Not Available	Single-Family Attached	Fuel Oil	VA	Not Available	0	0	1	0	0	54.6176	4.35505e-17	7.92427e-07
Not Available	Single-Family Attached	Fuel Oil	VA	Owner	0	0	0	0	1	29.7683	2.27128e-17	0
Not Available	Single-Family Attached	Fuel Oil	VA	Renter	0	0	0	0	1	3.72205	3.36169e-18	0
Not Available	Single-Family Attached	Fuel Oil	VT	Not Available	0.085644	0	0.914356	0	0	2.64369	557.251	7.76597e-06
Not Available	Single-Family Attached	Fuel Oil	VT	Owner	0	0	0	0	1	2.01446	422.601	0
Not Available	Single-Family Attached	Fuel Oil	VT	Renter	0	0	0	0	1	0.661563	9.29584	0
Not Available	Single-Family Attached	Fuel Oil	WA	Not Available	0.097881	0	0.877752	0.0243674	0	14.8893	4.93143e-17	3.47392e-07
Not Available	Single-Family Attached	Fuel Oil	WA	Owner	0	0	0	0	1	30.6275	6.57943e-18	0
Not Available	Single-Family Attached	Fuel Oil	WA	Renter	0	0	0	0	1	5.47149	1.98682e-17	0
Not Available	Single-Family Attached	Fuel Oil	WI	Not Available	0.100394	0	0.895894	0.00371221	0	60.707	5.52819e-17	4.00459e-07
Not Available	Single-Family Attached	Fuel Oil	WI	Owner	0	0	0	0	1	12.7076	1.10243e-17	0
Not Available	Single-Family Attached	Fuel Oil	WI	Renter	0	0	0	0	1	17.8486	1.69323e-17	0
Not Available	Single-Family Attached	Fuel Oil	WV	Not Available	0.0391889	0	0.960811	0	0	6.63824	1511.15	1.35841e-07
Not Available	Single-Family Attached	Fuel Oil	WV	Owner	0	0	0	0	1	62.2296	357.046	0
Not Available	Single-Family Attached	Fuel Oil	WV	Renter	0	0	0	0	1	29.9726	399.115	0
Not Available	Single-Family Attached	Fuel Oil	WY	Not Available	0	0	0.995417	0.00458336	0	10.9123	5.34101e-17	0
Not Available	Single-Family Attached	Fuel Oil	WY	Owner	0	0	0	0	1	19.4112	1.09237e-17	0
Not Available	Single-Family Attached	Fuel Oil	WY	Renter	0	0	0	0	1	13.5485	1.6025e-17	0
Not Available	Single-Family Attached	Natural Gas	AL	Not Available	0	0.11354	0.88646	0	0	3.27995	4856.12	1.05782e-05
Not Available	Single-Family Attached	Natural Gas	AL	Owner	0	0	0	0	1	5.00978	815.473	0
Not Available	Single-Family Attached	Natural Gas	AL	Renter	0	0	0	0	1	8.27141	1691.62	0
Not Available	Single-Family Attached	Natural Gas	AR	Not Available	0	0	1	0	0	4.56114	6486.23	6.72048e-06
Not Available	Single-Family Attached	Natural Gas	AR	Owner	0	0	0	0	1	4.54221	655.191	0
Not Available	Single-Family Attached	Natural Gas	AR	Renter	0	0	0	0	1	10.9939	3018.45	0
Not Available	Single-Family Attached	Natural Gas	AZ	Not Available	0	0.0611912	0.938809	0	0	4.17465	17660	5.03151e-05
Not Available	Single-Family Attached	Natural Gas	AZ	Owner	0	0	0	0	1	1.4909	5712.92	0
Not Available	Single-Family Attached	Natural Gas	AZ	Renter	0	0	0	0	1	0.66986	3284.11	0
Not Available	Single-Family Attached	Natural Gas	CA	Not Available	0.0172659	0.0107762	0.971958	0	0	35.698	266617	0.000325963
Not Available	Single-Family Attached	Natural Gas	CA	Owner	0	0	0	0	1	14.3515	102922	0
Not Available	Single-Family Attached	Natural Gas	CA	Renter	0	0	0	0	1	4.77121	38234.2	0
Not Available	Single-Family Attached	Natural Gas	CO	Not Available	0	0	1	0	0	7.55835	46282.6	6.42973e-05
Not Available	Single-Family Attached	Natural Gas	CO	Owner	0	0	0	0	1	4.01923	24206.2	0
Not Available	Single-Family Attached	Natural Gas	CO	Renter	0	0	0	0	1	2.0922	3546.25	0
Not Available	Single-Family Attached	Natural Gas	CT	Not Available	0	0.0630396	0.93696	0	0	4.89823	18739.8	2.62321e-05
Not Available	Single-Family Attached	Natural Gas	CT	Owner	0	0	0	0	1	2.55981	9516.96	0
Not Available	Single-Family Attached	Natural Gas	CT	Renter	0	0	0	0	1	1.4545	1547.5	0
Not Available	Single-Family Attached	Natural Gas	DC	Not Available	0	0	1	0	0	13.6767	15532.2	3.31202e-05
