Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=State	Dependency=Vintage	Option=Ducted Heat Pump	Option=Ducted Heating	Option=Non-Ducted Heat Pump	Option=Non-Ducted Heating	Option=None	source_count	source_weight	sampling_probability
Multi-Family with 2 - 4 Units	Electricity	UT	1940s	0	0.131688	0	0.868312	0	34	0	2.42585e-06
Multi-Family with 2 - 4 Units	Fuel Oil	UT	1940s	0	0.297684	0	0.702316	0	13	0	2.80879e-08
Multi-Family with 2 - 4 Units	Natural Gas	UT	1940s	0	0.459612	0	0.540388	0	23	0	2.05129e-05
Multi-Family with 2 - 4 Units	None	UT	1940s	0	0	0	0	1	11	0	0
Multi-Family with 2 - 4 Units	Other Fuel	UT	1940s	0	0.30158	0	0.69842	0	78	0	3.08967e-08
Multi-Family with 2 - 4 Units	Propane	UT	1940s	0	0.297684	0	0.702316	0	13	0	8.89611e-07
Multi-Family with 2 - 4 Units	Electricity	UT	1950s	0.136886	0.272209	0	0.590905	0	13	0	6.19709e-06
Multi-Family with 2 - 4 Units	Fuel Oil	UT	1950s	0	0.297684	0	0.702316	0	13	0	2.34384e-08
Multi-Family with 2 - 4 Units	Natural Gas	UT	1950s	0	0.516641	0	0.483359	0	19	0	3.76874e-05
Multi-Family with 2 - 4 Units	None	UT	1950s	0	0	0	0	1	20	0	7.03153e-08
Multi-Family with 2 - 4 Units	Other Fuel	UT	1950s	0	0.30158	0	0.69842	0	78	0	2.11267e-07
Multi-Family with 2 - 4 Units	Propane	UT	1950s	0	0.297684	0	0.702316	0	13	0	3.12512e-08
Multi-Family with 2 - 4 Units	Electricity	UT	1960s	0.180914	0.225765	0	0.593322	0	37	13384.4	1.01646e-05
Multi-Family with 2 - 4 Units	Fuel Oil	UT	1960s	0	0.297684	0	0.702316	0	13	0	1.04108e-07
Multi-Family with 2 - 4 Units	Natural Gas	UT	1960s	0	0.598477	0	0.401523	0	25	0	4.02384e-05
Multi-Family with 2 - 4 Units	None	UT	1960s	0	0	0	0	1	23	0	0
Multi-Family with 2 - 4 Units	Other Fuel	UT	1960s	0	0.283877	0	0.716123	0	39	0	2.23e-07
Multi-Family with 2 - 4 Units	Propane	UT	1960s	0	0.297684	0	0.702316	0	13	0	1.2206e-06
Multi-Family with 2 - 4 Units	Electricity	UT	1970s	0	0.0779583	0	0.922042	0	18	0	2.95399e-05
Multi-Family with 2 - 4 Units	Fuel Oil	UT	1970s	0	0.297684	0	0.702316	0	13	0	0
Multi-Family with 2 - 4 Units	Natural Gas	UT	1970s	0	0.765596	0	0.234404	0	18	20396.6	8.61766e-05
Multi-Family with 2 - 4 Units	None	UT	1970s	0	0	0	0	1	42	0	6.4037e-07
Multi-Family with 2 - 4 Units	Other Fuel	UT	1970s	0	0.283877	0	0.716123	0	39	0	3.63282e-07
Multi-Family with 2 - 4 Units	Propane	UT	1970s	0	0.297684	0	0.702316	0	13	0	1.58239e-06
Multi-Family with 2 - 4 Units	Electricity	UT	1980s	0	0.77981	0	0.22019	0	12	0	2.87751e-05
Multi-Family with 2 - 4 Units	Fuel Oil	UT	1980s	0	0.297684	0	0.702316	0	13	0	1.91059e-07
Multi-Family with 2 - 4 Units	Natural Gas	UT	1980s	0	0.581515	0	0.418485	0	10	13386.8	5.79683e-05
Multi-Family with 2 - 4 Units	None	UT	1980s	0	0	0	0	1	20	0	1.9818e-07
Multi-Family with 2 - 4 Units	Other Fuel	UT	1980s	0	0.334885	0	0.665115	0	29	0	5.58894e-07
Multi-Family with 2 - 4 Units	Propane	UT	1980s	0	0.297684	0	0.702316	0	13	0	1.2803e-06
Multi-Family with 2 - 4 Units	Electricity	UT	1990s	0	0.448047	0	0.551953	0	10	0	1.5795e-05
Multi-Family with 2 - 4 Units	Fuel Oil	UT	1990s	0	0.297684	0	0.702316	0	13	0	0
Multi-Family with 2 - 4 Units	Natural Gas	UT	1990s	0	0.734559	0	0.265441	0	24	0	5.22131e-05
Multi-Family with 2 - 4 Units	None	UT	1990s	0	0	0	0	1	24	0	3.80265e-07
Multi-Family with 2 - 4 Units	Other Fuel	UT	1990s	0	0.334885	0	0.665115	0	29	0	1.18085e-08
Multi-Family with 2 - 4 Units	Propane	UT	1990s	0	0.297684	0	0.702316	0	13	0	1.45918e-06
Multi-Family with 2 - 4 Units	Electricity	UT	2000s	0.198857	0.286794	0.0193376	0.495012	0	53	10969	8.57248e-06
Multi-Family with 2 - 4 Units	Fuel Oil	UT	2000s	0	0.297684	0	0.702316	0	13	0	9.30748e-08
Multi-Family with 2 - 4 Units	Natural Gas	UT	2000s	0	0.821534	0	0.178466	0	30	0	4.14436e-05
Multi-Family with 2 - 4 Units	None	UT	2000s	0	0	0	0	1	25	0	0
Multi-Family with 2 - 4 Units	Other Fuel	UT	2000s	0	0.502224	0	0.497776	0	22	0	2.48557e-07
Multi-Family with 2 - 4 Units	Propane	UT	2000s	0	0.297684	0	0.702316	0	13	0	7.58621e-07
Multi-Family with 2 - 4 Units	Electricity	UT	2010s	0.102243	0.359723	0	0.538034	0	16	0	8.36079e-06
Multi-Family with 2 - 4 Units	Fuel Oil	UT	2010s	0	0.297684	0	0.702316	0	13	0	0
Multi-Family with 2 - 4 Units	Natural Gas	UT	2010s	0	0.734804	0	0.265196	0	18	0	2.53563e-05
Multi-Family with 2 - 4 Units	None	UT	2010s	0	0	0	0	1	13	0	0
Multi-Family with 2 - 4 Units	Other Fuel	UT	2010s	0	0.502224	0	0.497776	0	22	0	0
Multi-Family with 2 - 4 Units	Propane	UT	2010s	0	0.297684	0	0.702316	0	13	0	0
Multi-Family with 2 - 4 Units	Electricity	UT	<1940	0	0.131688	0	0.868312	0	34	0	8.85302e-06
Multi-Family with 2 - 4 Units	Fuel Oil	UT	<1940	0	0.297684	0	0.702316	0	13	0	1.48753e-07
Multi-Family with 2 - 4 Units	Natural Gas	UT	<1940	0	0.459612	0	0.540388	0	23	0	4.8527e-05
Multi-Family with 2 - 4 Units	None	UT	<1940	0	0	0	0	1	11	0	3.07422e-07
Multi-Family with 2 - 4 Units	Other Fuel	UT	<1940	0	0.30158	0	0.69842	0	78	0	1.12724e-06
Multi-Family with 2 - 4 Units	Propane	UT	<1940	0	0.297684	0	0.702316	0	13	0	6.93814e-07
Multi-Family with 5+ Units	Electricity	UT	1940s	0	0.131688	0	0.868312	0	34	0	3.12863e-06
Multi-Family with 5+ Units	Fuel Oil	UT	1940s	0	0.297684	0	0.702316	0	13	0	3.09518e-07
Multi-Family with 5+ Units	Natural Gas	UT	1940s	0	0.459612	0	0.540388	0	23	2532.03	8.37554e-06
Multi-Family with 5+ Units	None	UT	1940s	0	0	0	0	1	11	0	3.56193e-07
Multi-Family with 5+ Units	Other Fuel	UT	1940s	0	0.30158	0	0.69842	0	78	0	1.47209e-06
Multi-Family with 5+ Units	Propane	UT	1940s	0	0.297684	0	0.702316	0	13	0	3.62697e-07
Multi-Family with 5+ Units	Electricity	UT	1950s	0.136886	0.272209	0	0.590905	0	13	0	1.13268e-05
Multi-Family with 5+ Units	Fuel Oil	UT	1950s	0	0.297684	0	0.702316	0	13	0	0
Multi-Family with 5+ Units	Natural Gas	UT	1950s	0	0.516641	0	0.483359	0	19	0	1.49558e-05
Multi-Family with 5+ Units	None	UT	1950s	0	0	0	0	1	20	0	5.63882e-07
Multi-Family with 5+ Units	Other Fuel	UT	1950s	0	0.30158	0	0.69842	0	78	0	2.83508e-07
Multi-Family with 5+ Units	Propane	UT	1950s	0	0.297684	0	0.702316	0	13	0	1.97617e-07
Multi-Family with 5+ Units	Electricity	UT	1960s	0.180914	0.225765	0	0.593322	0	37	0	2.54288e-05
Multi-Family with 5+ Units	Fuel Oil	UT	1960s	0	0.297684	0	0.702316	0	13	0	0
Multi-Family with 5+ Units	Natural Gas	UT	1960s	0	0.598477	0	0.401523	0	25	0	5.34866e-05
Multi-Family with 5+ Units	None	UT	1960s	0	0	0	0	1	23	0	2.87056e-07
Multi-Family with 5+ Units	Other Fuel	UT	1960s	0	0.283877	0	0.716123	0	39	0	9.16239e-07
Multi-Family with 5+ Units	Propane	UT	1960s	0	0.297684	0	0.702316	0	13	0	1.08165e-06
Multi-Family with 5+ Units	Electricity	UT	1970s	0	0.0403646	0	0.959635	0	15	23312.5	5.50034e-05
Multi-Family with 5+ Units	Fuel Oil	UT	1970s	0	0.297684	0	0.702316	0	13	0	0
Multi-Family with 5+ Units	Natural Gas	UT	1970s	0	0.835925	0	0.164075	0	11	22546.4	0.000126528
Multi-Family with 5+ Units	None	UT	1970s	0	0	0	0	1	42	0	1.29751e-06
Multi-Family with 5+ Units	Other Fuel	UT	1970s	0	0.283877	0	0.716123	0	39	0	1.09134e-06
Multi-Family with 5+ Units	Propane	UT	1970s	0	0.297684	0	0.702316	0	13	0	2.8448e-06
Multi-Family with 5+ Units	Electricity	UT	1980s	0	0.77981	0	0.22019	0	12	20508.9	6.69944e-05
Multi-Family with 5+ Units	Fuel Oil	UT	1980s	0	0.297684	0	0.702316	0	13	0	0
Multi-Family with 5+ Units	Natural Gas	UT	1980s	0	0.581515	0	0.418485	0	10	0	0.00012841
Multi-Family with 5+ Units	None	UT	1980s	0	0	0	0	1	20	0	1.97159e-06
Multi-Family with 5+ Units	Other Fuel	UT	1980s	0	0.334885	0	0.665115	0	29	0	5.4116e-07
Multi-Family with 5+ Units	Propane	UT	1980s	0	0.297684	0	0.702316	0	13	0	2.17385e-06
Multi-Family with 5+ Units	Electricity	UT	1990s	0	0.448047	0	0.551953	0	10	0	5.71642e-05
Multi-Family with 5+ Units	Fuel Oil	UT	1990s	0	0.297684	0	0.702316	0	13	0	0
Multi-Family with 5+ Units	Natural Gas	UT	1990s	0	0.734559	0	0.265441	0	24	10497.8	0.000143162
Multi-Family with 5+ Units	None	UT	1990s	0	0	0	0	1	24	0	2.05045e-06
Multi-Family with 5+ Units	Other Fuel	UT	1990s	0	0.334885	0	0.665115	0	29	0	5.81805e-07
Multi-Family with 5+ Units	Propane	UT	1990s	0	0.297684	0	0.702316	0	13	0	4.68423e-06
Multi-Family with 5+ Units	Electricity	UT	2000s	0.198857	0.286794	0.0193376	0.495012	0	53	0	4.78935e-05
Multi-Family with 5+ Units	Fuel Oil	UT	2000s	0	0.297684	0	0.702316	0	13	0	9.96641e-08
Multi-Family with 5+ Units	Natural Gas	UT	2000s	0	0.821534	0	0.178466	0	30	11106.2	0.000145422
Multi-Family with 5+ Units	None	UT	2000s	0	0	0	0	1	25	0	1.50753e-06
Multi-Family with 5+ Units	Other Fuel	UT	2000s	0	0.502224	0	0.497776	0	22	0	5.87827e-07
Multi-Family with 5+ Units	Propane	UT	2000s	0	0.297684	0	0.702316	0	13	0	3.93855e-06
Multi-Family with 5+ Units	Electricity	UT	2010s	0.130889	0.460508	0	0.408602	0	12	22760.1	5.20646e-05
Multi-Family with 5+ Units	Fuel Oil	UT	2010s	0	0.297684	0	0.702316	0	13	0	1.68008e-07
Multi-Family with 5+ Units	Natural Gas	UT	2010s	0	0.734804	0	0.265196	0	18	21937	0.000132957
Multi-Family with 5+ Units	None	UT	2010s	0	0	0	0	1	13	0	1.56372e-06
Multi-Family with 5+ Units	Other Fuel	UT	2010s	0	0.502224	0	0.497776	0	22	0	5.65576e-07
Multi-Family with 5+ Units	Propane	UT	2010s	0	0.297684	0	0.702316	0	13	0	3.71814e-06
Multi-Family with 5+ Units	Electricity	UT	<1940	0	0.131688	0	0.868312	0	34	0	1.59226e-05
Multi-Family with 5+ Units	Fuel Oil	UT	<1940	0	0.297684	0	0.702316	0	13	0	0
Multi-Family with 5+ Units	Natural Gas	UT	<1940	0	0.459612	0	0.540388	0	23	6543.36	2.89535e-05
Multi-Family with 5+ Units	None	UT	<1940	0	0	0	0	1	11	0	1.25785e-06
Multi-Family with 5+ Units	Other Fuel	UT	<1940	0	0.30158	0	0.69842	0	78	0	2.54116e-06
Multi-Family with 5+ Units	Propane	UT	<1940	0	0.297684	0	0.702316	0	13	0	1.20822e-06
Single-Family Attached	Electricity	UT	1940s	0.0879119	0.517493	0.0748287	0.319766	0	19	0	1.91447e-06
Single-Family Attached	Fuel Oil	UT	1940s	0	0.5195	0	0.4805	0	11	0	0
Single-Family Attached	Natural Gas	UT	1940s	0	0.858818	0	0.141182	0	83	981.676	7.67367e-06
Single-Family Attached	None	UT	1940s	0	0	0	0	1	26	0	0
Single-Family Attached	Other Fuel	UT	1940s	0	0.0276248	0	0.972375	0	16	0	1.1054e-07
Single-Family Attached	Propane	UT	1940s	0	0.5195	0	0.4805	0	11	0	3.12344e-07
Single-Family Attached	Electricity	UT	1950s	0.235007	0.280918	0.083296	0.400779	0	69	0	1.26431e-06
Single-Family Attached	Fuel Oil	UT	1950s	0	0.572786	0	0.427214	0	31	0	1.71004e-07
Single-Family Attached	Natural Gas	UT	1950s	0	0.933391	0	0.0666092	0	49	7205.31	1.11075e-05
Single-Family Attached	None	UT	1950s	0	0	0	0	1	32	0	0
Single-Family Attached	Other Fuel	UT	1950s	0	0.0180471	0	0.981953	0	25	0	3.36826e-07
Single-Family Attached	Propane	UT	1950s	0	0.572786	0	0.427214	0	31	0	7.25473e-08
Single-Family Attached	Electricity	UT	1960s	0.150163	0.581298	0	0.268538	0	15	0	2.41915e-06
Single-Family Attached	Fuel Oil	UT	1960s	0	0.731509	0	0.268491	0	16	0	0
Single-Family Attached	Natural Gas	UT	1960s	0	0.918988	0	0.0810122	0	64	13245.2	1.78789e-05
Single-Family Attached	None	UT	1960s	0	0	0	0	1	39	0	0
Single-Family Attached	Other Fuel	UT	1960s	0	0	0	1	0	12	0	4.54559e-08
Single-Family Attached	Propane	UT	1960s	0	0.731509	0	0.268491	0	16	0	2.97838e-07
Single-Family Attached	Electricity	UT	1970s	0.0803177	0.262637	0.0292126	0.627833	0	31	0	1.23606e-05
Single-Family Attached	Fuel Oil	UT	1970s	0	0.90197	0	0.0980299	0	11	0	1.14704e-08
Single-Family Attached	Natural Gas	UT	1970s	0	0.948756	0	0.0512437	0	83	4697.74	5.22223e-05
Single-Family Attached	None	UT	1970s	0	0	0	0	1	56	0	8.76299e-08
Single-Family Attached	Other Fuel	UT	1970s	0	0	0	1	0	11	0	1.79139e-07
Single-Family Attached	Propane	UT	1970s	0	0.90197	0	0.0980299	0	11	0	2.82089e-07
Single-Family Attached	Electricity	UT	1980s	0.0675494	0.599008	0.0672229	0.26622	0	26	4093.06	1.20395e-05
Single-Family Attached	Fuel Oil	UT	1980s	0	0.777135	0	0.222865	0	32	0	0
Single-Family Attached	Natural Gas	UT	1980s	0	0.976588	0	0.0234124	0	10	0	4.48022e-05
Single-Family Attached	None	UT	1980s	0	0	0	0	1	48	0	0
Single-Family Attached	Other Fuel	UT	1980s	0	0	0	1	0	23	0	1.02353e-07
Single-Family Attached	Propane	UT	1980s	0	0.777135	0	0.222865	0	32	0	8.35242e-07
Single-Family Attached	Electricity	UT	1990s	0.0927639	0.738638	0	0.168598	0	22	4132.04	1.20483e-05
Single-Family Attached	Fuel Oil	UT	1990s	0	0.72124	0	0.27876	0	16	0	0
Single-Family Attached	Natural Gas	UT	1990s	0	0.962549	0	0.0374506	0	108	3690.8	7.14303e-05
Single-Family Attached	None	UT	1990s	0	0	0	0	1	42	0	0
Single-Family Attached	Other Fuel	UT	1990s	0	0	0	1	0	20	0	4.53164e-08
Single-Family Attached	Propane	UT	1990s	0	0.712627	0	0.287373	0	11	0	1.0168e-06
Single-Family Attached	Electricity	UT	2000s	0.0791587	0.902417	0	0.0184243	0	27	6000.03	1.53577e-05
Single-Family Attached	Fuel Oil	UT	2000s	0	0.86216	0	0.13784	0	38	0	2.07713e-07
Single-Family Attached	Natural Gas	UT	2000s	0	0.878474	0	0.121526	0	14	17054.8	0.000120293
Single-Family Attached	None	UT	2000s	0	0	0	0	1	40	0	1.37047e-07
Single-Family Attached	Other Fuel	UT	2000s	0	0	0	1	0	16	0	1.50949e-08
Single-Family Attached	Propane	UT	2000s	0	0.86216	0	0.13784	0	38	0	2.12927e-06
Single-Family Attached	Electricity	UT	2010s	0.169561	0.554096	0	0.276343	0	21	3522.49	1.14945e-05
Single-Family Attached	Fuel Oil	UT	2010s	0	0.638122	0	0.361878	0	12	0	0
Single-Family Attached	Natural Gas	UT	2010s	0	1	0	0	0	12	16601	6.59248e-05
Single-Family Attached	None	UT	2010s	0	0	0	0	1	22	0	0
Single-Family Attached	Other Fuel	UT	2010s	0	0	0	1	0	25	0	2.10103e-07
Single-Family Attached	Propane	UT	2010s	0	0.638122	0	0.361878	0	12	0	3.69563e-07
Single-Family Attached	Electricity	UT	<1940	0.0879119	0.517493	0.0748287	0.319766	0	19	0	1.6525e-06
Single-Family Attached	Fuel Oil	UT	<1940	0	0.5195	0	0.4805	0	11	0	0
Single-Family Attached	Natural Gas	UT	<1940	0	0.858818	0	0.141182	0	83	2536.88	1.17228e-05
Single-Family Attached	None	UT	<1940	0	0	0	0	1	26	0	0
Single-Family Attached	Other Fuel	UT	<1940	0	0.0276248	0	0.972375	0	16	0	1.38755e-07
Single-Family Attached	Propane	UT	<1940	0	0.5195	0	0.4805	0	11	0	1.854e-07
Single-Family Detached	Electricity	UT	1940s	0.0968119	0.468645	0.0824041	0.352139	0	18	0	1.57179e-05
Single-Family Detached	Fuel Oil	UT	1940s	0	0.5195	0	0.4805	0	11	0	2.47316e-07
Single-Family Detached	Natural Gas	UT	1940s	0	0.849339	0	0.150661	0	13	18721.4	0.000185004
Single-Family Detached	None	UT	1940s	0	0	0	0	1	26	0	2.97688e-07
Single-Family Detached	Other Fuel	UT	1940s	0	0.0276248	0	0.972375	0	16	0	5.6944e-06
Single-Family Detached	Propane	UT	1940s	0	0.5195	0	0.4805	0	11	0	4.70784e-06
Single-Family Detached	Electricity	UT	1950s	0.235007	0.280918	0.083296	0.400779	0	69	0	3.23639e-05
Single-Family Detached	Fuel Oil	UT	1950s	0	0.572786	0	0.427214	0	31	0	6.64119e-07
Single-Family Detached	Natural Gas	UT	1950s	0	0.929311	0	0.0706885	0	47	62382.5	0.000397856
Single-Family Detached	None	UT	1950s	0	0	0	0	1	32	0	7.73503e-07
Single-Family Detached	Other Fuel	UT	1950s	0	0.0180471	0	0.981953	0	25	0	7.55829e-06
Single-Family Detached	Propane	UT	1950s	0	0.572786	0	0.427214	0	31	0	4.59715e-06
Single-Family Detached	Electricity	UT	1960s	0.168968	0.613025	0	0.218006	0	12	7785.36	3.18628e-05
Single-Family Detached	Fuel Oil	UT	1960s	0	0.731509	0	0.268491	0	16	0	6.17033e-07
Single-Family Detached	Natural Gas	UT	1960s	0	1	0	0	0	10	40897.6	0.000333541
Single-Family Detached	None	UT	1960s	0	0	0	0	1	39	0	1.7903e-07
Single-Family Detached	Other Fuel	UT	1960s	0	0	0	1	0	12	0	6.78339e-06
Single-Family Detached	Propane	UT	1960s	0	0.731509	0	0.268491	0	16	0	6.71026e-06
Single-Family Detached	Electricity	UT	1970s	0.085877	0.237175	0.0312346	0.645713	0	28	0	8.0177e-05
Single-Family Detached	Fuel Oil	UT	1970s	0	0.90197	0	0.0980299	0	11	0	7.96007e-07
Single-Family Detached	Natural Gas	UT	1970s	0	0.912842	0	0.0871576	0	12	60989.4	0.000671725
Single-Family Detached	None	UT	1970s	0	0	0	0	1	56	0	6.58025e-07
Single-Family Detached	Other Fuel	UT	1970s	0	0	0	1	0	11	0	2.20222e-05
Single-Family Detached	Propane	UT	1970s	0	0.90197	0	0.0980299	0	11	7724.34	1.76166e-05
Single-Family Detached	Electricity	UT	1980s	0.083452	0.565174	0.0830487	0.268326	0	19	18330.5	6.65042e-05
Single-Family Detached	Fuel Oil	UT	1980s	0	0.777135	0	0.222865	0	32	0	8.45071e-07
Single-Family Detached	Natural Gas	UT	1980s	0	0.941479	0	0.0585207	0	65	42256	0.000435922
Single-Family Detached	None	UT	1980s	0	0	0	0	1	48	0	4.34964e-07
Single-Family Detached	Other Fuel	UT	1980s	0	0	0	1	0	23	0	2.34332e-05
Single-Family Detached	Propane	UT	1980s	0	0.777135	0	0.222865	0	32	0	1.46049e-05
Single-Family Detached	Electricity	UT	1990s	0.116298	0.781472	0	0.102231	0	17	10081.1	8.57651e-05
Single-Family Detached	Fuel Oil	UT	1990s	0	0.72124	0	0.27876	0	16	0	1.01495e-06
Single-Family Detached	Natural Gas	UT	1990s	0	0.928206	0	0.0717942	0	26	139013	0.00077174
Single-Family Detached	None	UT	1990s	0	0	0	0	1	42	0	6.3207e-07
Single-Family Detached	Other Fuel	UT	1990s	0	0	0	1	0	20	0	2.21408e-05
Single-Family Detached	Propane	UT	1990s	0	0.712627	0	0.287373	0	11	0	3.11185e-05
Single-Family Detached	Electricity	UT	2000s	0.0941146	0.905885	0	0	0	19	18176.3	0.000106577
Single-Family Detached	Fuel Oil	UT	2000s	0	0.86216	0	0.13784	0	38	0	1.14858e-06
Single-Family Detached	Natural Gas	UT	2000s	0	1	0	0	0	33	151220	0.00093575
Single-Family Detached	None	UT	2000s	0	0	0	0	1	40	0	7.02312e-07
Single-Family Detached	Other Fuel	UT	2000s	0	0	0	1	0	16	0	2.13957e-05
Single-Family Detached	Propane	UT	2000s	0	0.86216	0	0.13784	0	38	0	2.71674e-05
Single-Family Detached	Electricity	UT	2010s	0.214723	0.435329	0	0.349947	0	16	20347.2	4.59007e-05
Single-Family Detached	Fuel Oil	UT	2010s	0	0.638122	0	0.361878	0	12	0	2.4431e-07
Single-Family Detached	Natural Gas	UT	2010s	0	0.944497	0	0.0555029	0	18	85281.2	0.000346723
Single-Family Detached	None	UT	2010s	0	0	0	0	1	22	0	1.98089e-07
Single-Family Detached	Other Fuel	UT	2010s	0	0	0	1	0	25	0	6.01568e-06
Single-Family Detached	Propane	UT	2010s	0	0.638122	0	0.361878	0	12	0	7.97353e-06
Single-Family Detached	Electricity	UT	<1940	0.0968119	0.468645	0.0824041	0.352139	0	18	0	3.25928e-05
Single-Family Detached	Fuel Oil	UT	<1940	0	0.5195	0	0.4805	0	11	0	1.0463e-06
Single-Family Detached	Natural Gas	UT	<1940	0	0.849339	0	0.150661	0	13	48380.3	0.00035948
Single-Family Detached	None	UT	<1940	0	0	0	0	1	26	0	1.79988e-07
Single-Family Detached	Other Fuel	UT	<1940	0	0.0276248	0	0.972375	0	16	0	1.5165e-05
Single-Family Detached	Propane	UT	<1940	0	0.5195	0	0.4805	0	11	0	1.17463e-05
Mobile Home	Electricity	VA	1940s	0.384997	0.347056	0.0571968	0.21075	0	81	0	5.22253e-06
Mobile Home	Fuel Oil	VA	1940s	0	0.681012	0	0.318988	0	12	0	1.1682e-06
Mobile Home	Natural Gas	VA	1940s	0	0.750729	0	0.249271	0	136	0	2.19896e-07
Mobile Home	None	VA	1940s	0	0	0	0	1	10	0	3.29844e-07
Mobile Home	Other Fuel	VA	1940s	0	0	0	1	0	21	0	3.57331e-07
Mobile Home	Propane	VA	1940s	0	0.778169	0	0.221831	0	13	0	3.84818e-07
Mobile Home	Electricity	VA	1950s	0.514	0.318809	0.0145364	0.152655	0	85	0	7.94665e-06
Mobile Home	Fuel Oil	VA	1950s	0	0.742107	0	0.257893	0	14	8009.26	2.18532e-06
Mobile Home	Natural Gas	VA	1950s	0	0.93865	0	0.0613503	0	94	0	1.03058e-06
Mobile Home	None	VA	1950s	0	0	0	0	1	20	0	1.1175e-07
Mobile Home	Other Fuel	VA	1950s	0	0	0	1	0	26	0	9.80915e-07
Mobile Home	Propane	VA	1950s	0	0.686449	0	0.313551	0	18	0	1.75075e-06
Mobile Home	Electricity	VA	1960s	0.623999	0.190199	0.0237213	0.162081	0	102	0	4.36905e-05
Mobile Home	Fuel Oil	VA	1960s	0	0.801084	0	0.198916	0	15	15261.4	2.02126e-05
Mobile Home	Natural Gas	VA	1960s	0	0.934919	0	0.0650813	0	95	0	4.51422e-07
Mobile Home	None	VA	1960s	0	0	0	0	1	12	0	2.81551e-07
Mobile Home	Other Fuel	VA	1960s	0	0.139537	0	0.860463	0	19	0	7.62557e-06
Mobile Home	Propane	VA	1960s	0	0.860399	0	0.139601	0	22	0	1.06547e-05
Mobile Home	Electricity	VA	1970s	0.530889	0.377792	0	0.0913197	0	24	39185.5	0.000174546
Mobile Home	Fuel Oil	VA	1970s	0	0.72345	0	0.27655	0	12	8748.66	4.11932e-05
Mobile Home	Natural Gas	VA	1970s	0	0.956157	0	0.043843	0	73	0	2.35979e-06
Mobile Home	None	VA	1970s	0	0	0	0	1	16	0	1.90402e-06
Mobile Home	Other Fuel	VA	1970s	0	0.138523	0	0.861477	0	11	7693.28	1.66081e-05
Mobile Home	Propane	VA	1970s	0	0.601009	0	0.398991	0	13	0	2.20564e-05
Mobile Home	Electricity	VA	1980s	0.525708	0.27429	0	0.200002	0	33	28408.9	0.000245664
Mobile Home	Fuel Oil	VA	1980s	0	0.69619	0	0.30381	0	20	0	1.95109e-05
Mobile Home	Natural Gas	VA	1980s	0	0.953432	0	0.0465675	0	88	0	6.41219e-06
Mobile Home	None	VA	1980s	0	0	0	0	1	22	0	1.69411e-06
Mobile Home	Other Fuel	VA	1980s	0	0.0846033	0	0.915397	0	11	0	1.57303e-05
Mobile Home	Propane	VA	1980s	0	0.662731	0	0.337269	0	13	0	1.89233e-05
Mobile Home	Electricity	VA	1990s	0.624501	0.252088	0	0.123411	0	59	57441.6	0.000331013
Mobile Home	Fuel Oil	VA	1990s	0	0.796669	0	0.203331	0	18	0	1.25204e-05
Mobile Home	Natural Gas	VA	1990s	0	0.955556	0	0.044444	0	115	0	3.19217e-06
Mobile Home	None	VA	1990s	0	0	0	0	1	23	0	2.90559e-06
Mobile Home	Other Fuel	VA	1990s	0	0	0	1	0	10	18997.8	1.50057e-05
Mobile Home	Propane	VA	1990s	0	0.808671	0	0.191329	0	16	0	2.23903e-05
Mobile Home	Electricity	VA	2000s	0.497189	0.389674	0	0.113137	0	28	22113	0.000183477
Mobile Home	Fuel Oil	VA	2000s	0	0.832721	0	0.167279	0	19	0	6.29875e-06
Mobile Home	Natural Gas	VA	2000s	0	0.985195	0	0.014805	0	135	0	3.77612e-06
Mobile Home	None	VA	2000s	0	0	0	0	1	27	0	1.56878e-06
Mobile Home	Other Fuel	VA	2000s	0	0	0	1	0	11	0	4.09225e-06
Mobile Home	Propane	VA	2000s	0	0.889913	0	0.110087	0	15	0	9.97655e-06
Mobile Home	Electricity	VA	2010s	0.526868	0.394595	0.0785372	0	0	19	31352.6	4.90343e-05
Mobile Home	Fuel Oil	VA	2010s	0	0.798689	0	0.201311	0	16	0	5.54422e-07
Mobile Home	Natural Gas	VA	2010s	0	0.988166	0	0.0118336	0	76	0	2.68212e-07
Mobile Home	None	VA	2010s	0	0	0	0	1	17	0	2.6921e-07
Mobile Home	Other Fuel	VA	2010s	0	0.0638347	0	0.936165	0	16	0	2.68632e-07
Mobile Home	Propane	VA	2010s	0	0.798689	0	0.201311	0	16	0	1.91239e-06
Mobile Home	Electricity	VA	<1940	0.384997	0.347056	0.0571968	0.21075	0	81	0	3.07863e-06
Mobile Home	Fuel Oil	VA	<1940	0	0.681012	0	0.318988	0	12	0	8.67084e-07
Mobile Home	Natural Gas	VA	<1940	0	0.750729	0	0.249271	0	136	0	1.10091e-06
Mobile Home	None	VA	<1940	0	0	0	0	1	10	0	1.76339e-06
Mobile Home	Other Fuel	VA	<1940	0	0	0	1	0	21	0	5.74809e-07
Mobile Home	Propane	VA	<1940	0	0.778169	0	0.221831	0	13	0	8.57342e-07
Multi-Family with 2 - 4 Units	Electricity	VA	1940s	0.571069	0.138609	0	0.290322	0	12	4349.99	4.21883e-05
Multi-Family with 2 - 4 Units	Fuel Oil	VA	1940s	0	0.30158	0	0.69842	0	78	0	2.08696e-06
