Dependency=Census Division RECS	Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=Geometry Foundation Type	Dependency=Geometry Stories Low Rise	Dependency=Vintage ACS	Option=1 Car	Option=2 Car	Option=3 Car	Option=None	source_count	source_weight	sampling_probability
West North Central	Single-Family Detached	2500-3999	Unvented Crawlspace	4+	1940-59	0.137356	0.215222	0.0273046	0.620118	105	0	0
West North Central	Single-Family Detached	4000+	Unvented Crawlspace	4+	1940-59	0	0	0	1	15	0	0
West North Central	Mobile Home	0-1499	Vented Crawlspace	1	1940-59	0	0	0	1	0	0	0
West North Central	Mobile Home	1500-2499	Vented Crawlspace	1	1940-59	0	0	0	1	0	0	0
West North Central	Mobile Home	2500-3999	Vented Crawlspace	1	1940-59	0	0	0	1	0	0	0
West North Central	Mobile Home	4000+	Vented Crawlspace	1	1940-59	0	0	0	1	0	0	0
West North Central	Mobile Home	0-1499	Vented Crawlspace	2	1940-59	0	0	0	1	0	0	0
West North Central	Mobile Home	1500-2499	Vented Crawlspace	2	1940-59	0	0	0	1	0	0	0
West North Central	Mobile Home	2500-3999	Vented Crawlspace	2	1940-59	0	0	0	1	0	0	0
West North Central	Mobile Home	4000+	Vented Crawlspace	2	1940-59	0	0	0	1	0	0	0
West North Central	Mobile Home	0-1499	Vented Crawlspace	3	1940-59	0	0	0	1	0	0	0
West North Central	Mobile Home	1500-2499	Vented Crawlspace	3	1940-59	0	0	0	1	0	0	0
West North Central	Mobile Home	2500-3999	Vented Crawlspace	3	1940-59	0	0	0	1	0	0	0
West North Central	Mobile Home	4000+	Vented Crawlspace	3	1940-59	0	0	0	1	0	0	0
West North Central	Mobile Home	0-1499	Vented Crawlspace	4+	1940-59	0	0	0	1	0	0	0
West North Central	Mobile Home	1500-2499	Vented Crawlspace	4+	1940-59	0	0	0	1	0	0	0
West North Central	Mobile Home	2500-3999	Vented Crawlspace	4+	1940-59	0	0	0	1	0	0	0
West North Central	Mobile Home	4000+	Vented Crawlspace	4+	1940-59	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	0-1499	Vented Crawlspace	1	1940-59	0	0	0	1	13	2506.19	1.58677e-05
West North Central	Multi-Family with 2 - 4 Units	1500-2499	Vented Crawlspace	1	1940-59	0	0	0	1	12	512.394	1.05512e-06
West North Central	Multi-Family with 2 - 4 Units	2500-3999	Vented Crawlspace	1	1940-59	0	0	0	1	0	0	9.81994e-07
West North Central	Multi-Family with 2 - 4 Units	4000+	Vented Crawlspace	1	1940-59	0	0	0	1	0	0	1.03967e-07
West North Central	Multi-Family with 2 - 4 Units	0-1499	Vented Crawlspace	2	1940-59	0	0	0	1	13	2506.19	0.000119739
West North Central	Multi-Family with 2 - 4 Units	1500-2499	Vented Crawlspace	2	1940-59	0	0	0	1	12	512.394	7.96197e-06
West North Central	Multi-Family with 2 - 4 Units	2500-3999	Vented Crawlspace	2	1940-59	0	0	0	1	0	0	7.41018e-06
West North Central	Multi-Family with 2 - 4 Units	4000+	Vented Crawlspace	2	1940-59	0	0	0	1	0	0	7.84542e-07
West North Central	Multi-Family with 2 - 4 Units	0-1499	Vented Crawlspace	3	1940-59	0	0	0	1	13	2506.19	3.29552e-05
West North Central	Multi-Family with 2 - 4 Units	1500-2499	Vented Crawlspace	3	1940-59	0	0	0	1	12	512.394	2.18133e-06
West North Central	Multi-Family with 2 - 4 Units	2500-3999	Vented Crawlspace	3	1940-59	0	0	0	1	0	0	1.91662e-06
West North Central	Multi-Family with 2 - 4 Units	4000+	Vented Crawlspace	3	1940-59	0	0	0	1	0	0	2.26851e-07
West North Central	Multi-Family with 2 - 4 Units	0-1499	Vented Crawlspace	4+	1940-59	0	0	0	1	13	2506.19	6.11839e-06
West North Central	Multi-Family with 2 - 4 Units	1500-2499	Vented Crawlspace	4+	1940-59	0	0	0	1	12	512.394	4.04982e-07
West North Central	Multi-Family with 2 - 4 Units	2500-3999	Vented Crawlspace	4+	1940-59	0	0	0	1	0	0	3.55835e-07
West North Central	Multi-Family with 2 - 4 Units	4000+	Vented Crawlspace	4+	1940-59	0	0	0	1	0	0	4.21167e-08
West North Central	Multi-Family with 5+ Units	0-1499	Vented Crawlspace	1	1940-59	0	0	0	1	30	6487.03	1.67338e-05
West North Central	Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	1	1940-59	0	0	0	1	16	0	2.42471e-07
West North Central	Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	1	1940-59	0	0	0	1	0	0	1.76468e-08
West North Central	Multi-Family with 5+ Units	4000+	Vented Crawlspace	1	1940-59	0	0	0	1	0	0	6.93719e-09
West North Central	Multi-Family with 5+ Units	0-1499	Vented Crawlspace	2	1940-59	0	0	0	1	30	6487.03	7.8301e-05
West North Central	Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	2	1940-59	0	0	0	1	16	0	1.12006e-06
West North Central	Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	2	1940-59	0	0	0	1	0	0	8.13665e-08
West North Central	Multi-Family with 5+ Units	4000+	Vented Crawlspace	2	1940-59	0	0	0	1	0	0	3.2412e-08
West North Central	Multi-Family with 5+ Units	0-1499	Vented Crawlspace	3	1940-59	0	0	0	1	30	6487.03	6.04028e-05
West North Central	Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	3	1940-59	0	0	0	1	16	0	8.71263e-07
West North Central	Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	3	1940-59	0	0	0	1	0	0	6.35919e-08
West North Central	Multi-Family with 5+ Units	4000+	Vented Crawlspace	3	1940-59	0	0	0	1	0	0	2.52639e-08
West North Central	Multi-Family with 5+ Units	0-1499	Vented Crawlspace	4+	1940-59	0	0	0	1	30	6487.03	8.48168e-05
West North Central	Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	4+	1940-59	0	0	0	1	16	0	1.53749e-06
West North Central	Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	4+	1940-59	0	0	0	1	0	0	1.29544e-07
West North Central	Multi-Family with 5+ Units	4000+	Vented Crawlspace	4+	1940-59	0	0	0	1	0	0	5.05551e-08
West North Central	Single-Family Attached	0-1499	Vented Crawlspace	1	1940-59	0	0	0	1	23	1715.58	2.38694e-05
West North Central	Single-Family Attached	1500-2499	Vented Crawlspace	1	1940-59	0	0	0	1	19	0	1.9826e-06
West North Central	Single-Family Attached	2500-3999	Vented Crawlspace	1	1940-59	0	0	0	1	1	0	4.12338e-07
West North Central	Single-Family Attached	4000+	Vented Crawlspace	1	1940-59	0	0	0	1	0	0	0
West North Central	Single-Family Attached	0-1499	Vented Crawlspace	2	1940-59	0	0	0	1	23	207.437	1.04074e-05
West North Central	Single-Family Attached	1500-2499	Vented Crawlspace	2	1940-59	0	0	0	1	19	0	5.16435e-06
West North Central	Single-Family Attached	2500-3999	Vented Crawlspace	2	1940-59	0	0	0	1	1	0	2.93469e-06
West North Central	Single-Family Attached	4000+	Vented Crawlspace	2	1940-59	0	0	0	1	0	0	0
West North Central	Single-Family Attached	0-1499	Vented Crawlspace	3	1940-59	0	0	0	1	23	0	0
West North Central	Single-Family Attached	1500-2499	Vented Crawlspace	3	1940-59	0	0	0	1	19	0	6.19761e-07
West North Central	Single-Family Attached	2500-3999	Vented Crawlspace	3	1940-59	0	0	0	1	1	0	0
West North Central	Single-Family Attached	4000+	Vented Crawlspace	3	1940-59	0	0	0	1	0	0	0
West North Central	Single-Family Attached	0-1499	Vented Crawlspace	4+	1940-59	0	0	0	1	23	0	0
West North Central	Single-Family Attached	1500-2499	Vented Crawlspace	4+	1940-59	0	0	0	1	19	0	0
West North Central	Single-Family Attached	2500-3999	Vented Crawlspace	4+	1940-59	0	0	0	1	1	0	0
West North Central	Single-Family Attached	4000+	Vented Crawlspace	4+	1940-59	0	0	0	1	0	0	0
West North Central	Single-Family Detached	0-1499	Vented Crawlspace	1	1940-59	0.297206	0	0	0.702794	31	90734.7	0.000969841
West North Central	Single-Family Detached	1500-2499	Vented Crawlspace	1	1940-59	0.18801	0.198105	0	0.613885	131	11467.8	0.000413092
West North Central	Single-Family Detached	2500-3999	Vented Crawlspace	1	1940-59	0.173807	0.288215	0.0585583	0.47942	51	8722.79	8.113e-05
West North Central	Single-Family Detached	4000+	Vented Crawlspace	1	1940-59	0	0	0	1	15	0	1.13095e-05
West North Central	Single-Family Detached	0-1499	Vented Crawlspace	2	1940-59	0.0169903	0	0	0.98301	13	27434.7	0.000131633
West North Central	Single-Family Detached	1500-2499	Vented Crawlspace	2	1940-59	0.122567	0.051237	0	0.826196	11	11746.3	0.000270426
West North Central	Single-Family Detached	2500-3999	Vented Crawlspace	2	1940-59	0.107135	0.138385	0	0.75448	52	6209.22	0.000133823
West North Central	Single-Family Detached	4000+	Vented Crawlspace	2	1940-59	0	0	0	1	14	235.332	2.50804e-05
West North Central	Single-Family Detached	0-1499	Vented Crawlspace	3	1940-59	0	0	0	1	176	0	1.16326e-06
West North Central	Single-Family Detached	1500-2499	Vented Crawlspace	3	1940-59	0.16725	0.150379	0	0.682371	268	0	9.68662e-06
West North Central	Single-Family Detached	2500-3999	Vented Crawlspace	3	1940-59	0.137356	0.215222	0.0273046	0.620118	105	0	1.10375e-05
West North Central	Single-Family Detached	4000+	Vented Crawlspace	3	1940-59	0	0	0	1	15	0	8.82539e-07
West North Central	Single-Family Detached	0-1499	Vented Crawlspace	4+	1940-59	0	0	0	1	176	0	0
West North Central	Single-Family Detached	1500-2499	Vented Crawlspace	4+	1940-59	0.16725	0.150379	0	0.682371	268	0	0
West North Central	Single-Family Detached	2500-3999	Vented Crawlspace	4+	1940-59	0.137356	0.215222	0.0273046	0.620118	105	0	0
West North Central	Single-Family Detached	4000+	Vented Crawlspace	4+	1940-59	0	0	0	1	15	0	0
West North Central	Mobile Home	0-1499	Ambient	1	1960-79	0	0	0	1	14	16764.5	0.000909111
West North Central	Mobile Home	1500-2499	Ambient	1	1960-79	0	0	0	1	3	721.902	5.72653e-05
West North Central	Mobile Home	2500-3999	Ambient	1	1960-79	0	0	0	1	1	257.758	8.07194e-06
West North Central	Mobile Home	4000+	Ambient	1	1960-79	0	0	0	1	0	0	3.04717e-06
West North Central	Mobile Home	0-1499	Ambient	2	1960-79	0	0	0	1	14	16764.5	0
West North Central	Mobile Home	1500-2499	Ambient	2	1960-79	0	0	0	1	3	721.902	0
West North Central	Mobile Home	2500-3999	Ambient	2	1960-79	0	0	0	1	1	257.758	0
West North Central	Mobile Home	4000+	Ambient	2	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	0-1499	Ambient	3	1960-79	0	0	0	1	14	16764.5	0
West North Central	Mobile Home	1500-2499	Ambient	3	1960-79	0	0	0	1	3	721.902	0
West North Central	Mobile Home	2500-3999	Ambient	3	1960-79	0	0	0	1	1	257.758	0
West North Central	Mobile Home	4000+	Ambient	3	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	0-1499	Ambient	4+	1960-79	0	0	0	1	14	16764.5	0
West North Central	Mobile Home	1500-2499	Ambient	4+	1960-79	0	0	0	1	3	721.902	0
West North Central	Mobile Home	2500-3999	Ambient	4+	1960-79	0	0	0	1	1	257.758	0
West North Central	Mobile Home	4000+	Ambient	4+	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	0-1499	Ambient	1	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	1500-2499	Ambient	1	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	2500-3999	Ambient	1	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	4000+	Ambient	1	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	0-1499	Ambient	2	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	1500-2499	Ambient	2	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	2500-3999	Ambient	2	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	4000+	Ambient	2	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	0-1499	Ambient	3	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	1500-2499	Ambient	3	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	2500-3999	Ambient	3	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	4000+	Ambient	3	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	0-1499	Ambient	4+	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	1500-2499	Ambient	4+	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	2500-3999	Ambient	4+	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	4000+	Ambient	4+	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	0-1499	Ambient	1	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	1500-2499	Ambient	1	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	2500-3999	Ambient	1	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	4000+	Ambient	1	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	0-1499	Ambient	2	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	1500-2499	Ambient	2	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	2500-3999	Ambient	2	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	4000+	Ambient	2	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	0-1499	Ambient	3	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	1500-2499	Ambient	3	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	2500-3999	Ambient	3	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	4000+	Ambient	3	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	0-1499	Ambient	4+	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	1500-2499	Ambient	4+	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	2500-3999	Ambient	4+	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	4000+	Ambient	4+	1960-79	0	0	0	1	0	0	0
West North Central	Single-Family Attached	0-1499	Ambient	1	1960-79	0	0	0	1	2	0	0
West North Central	Single-Family Attached	1500-2499	Ambient	1	1960-79	0	0	0	1	0	0	0
West North Central	Single-Family Attached	2500-3999	Ambient	1	1960-79	0	0	0	1	0	0	0
West North Central	Single-Family Attached	4000+	Ambient	1	1960-79	0	0	0	1	0	0	0
West North Central	Single-Family Attached	0-1499	Ambient	2	1960-79	0	0	0	1	2	2343.28	0
West North Central	Single-Family Attached	1500-2499	Ambient	2	1960-79	0	0	0	1	0	0	0
West North Central	Single-Family Attached	2500-3999	Ambient	2	1960-79	0	0	0	1	0	0	0
West North Central	Single-Family Attached	4000+	Ambient	2	1960-79	0	0	0	1	0	0	0
West North Central	Single-Family Attached	0-1499	Ambient	3	1960-79	0	0	0	1	2	0	0
West North Central	Single-Family Attached	1500-2499	Ambient	3	1960-79	0	0	0	1	0	0	0
West North Central	Single-Family Attached	2500-3999	Ambient	3	1960-79	0	0	0	1	0	0	0
West North Central	Single-Family Attached	4000+	Ambient	3	1960-79	0	0	0	1	0	0	0
West North Central	Single-Family Attached	0-1499	Ambient	4+	1960-79	0	0	0	1	2	0	0
West North Central	Single-Family Attached	1500-2499	Ambient	4+	1960-79	0	0	0	1	0	0	0
West North Central	Single-Family Attached	2500-3999	Ambient	4+	1960-79	0	0	0	1	0	0	0
West North Central	Single-Family Attached	4000+	Ambient	4+	1960-79	0	0	0	1	0	0	0
West North Central	Single-Family Detached	0-1499	Ambient	1	1960-79	0	0	0	1	7	0	0.000109411
West North Central	Single-Family Detached	1500-2499	Ambient	1	1960-79	0	0	0	1	14	4603.49	0.000124874
West North Central	Single-Family Detached	2500-3999	Ambient	1	1960-79	0	0	0	1	4	1884.96	2.92121e-05
West North Central	Single-Family Detached	4000+	Ambient	1	1960-79	0	0	0	1	0	0	2.83712e-06
West North Central	Single-Family Detached	0-1499	Ambient	2	1960-79	0	0	0	1	7	5198.62	1.09352e-05
West North Central	Single-Family Detached	1500-2499	Ambient	2	1960-79	0	0	0	1	14	9853.33	4.44868e-05
West North Central	Single-Family Detached	2500-3999	Ambient	2	1960-79	0	0	0	1	4	3065.79	2.84821e-05
West North Central	Single-Family Detached	4000+	Ambient	2	1960-79	0	0	0	1	0	0	6.72288e-06
West North Central	Single-Family Detached	0-1499	Ambient	3	1960-79	0	0	0	1	7	0	9.34486e-07
West North Central	Single-Family Detached	1500-2499	Ambient	3	1960-79	0	0	0	1	14	2438.69	2.626e-06
West North Central	Single-Family Detached	2500-3999	Ambient	3	1960-79	0	0	0	1	4	0	1.64185e-06
West North Central	Single-Family Detached	4000+	Ambient	3	1960-79	0	0	0	1	0	0	5.4448e-07
West North Central	Single-Family Detached	0-1499	Ambient	4+	1960-79	0	0	0	1	7	0	0
West North Central	Single-Family Detached	1500-2499	Ambient	4+	1960-79	0	0	0	1	14	0	0
West North Central	Single-Family Detached	2500-3999	Ambient	4+	1960-79	0	0	0	1	4	0	0
West North Central	Single-Family Detached	4000+	Ambient	4+	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	0-1499	Heated Basement	1	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	1500-2499	Heated Basement	1	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	2500-3999	Heated Basement	1	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	4000+	Heated Basement	1	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	0-1499	Heated Basement	2	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	1500-2499	Heated Basement	2	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	2500-3999	Heated Basement	2	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	4000+	Heated Basement	2	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	0-1499	Heated Basement	3	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	1500-2499	Heated Basement	3	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	2500-3999	Heated Basement	3	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	4000+	Heated Basement	3	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	0-1499	Heated Basement	4+	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	1500-2499	Heated Basement	4+	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	2500-3999	Heated Basement	4+	1960-79	0	0	0	1	0	0	0
West North Central	Mobile Home	4000+	Heated Basement	4+	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	1960-79	0	0	0	1	96	0	0
West North Central	Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	1960-79	0	0	0	1	12	0	0
West North Central	Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	1960-79	0	0	0	1	4	0	0
West North Central	Multi-Family with 2 - 4 Units	4000+	Heated Basement	1	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	1960-79	0	0	0	1	96	0	0
West North Central	Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	1960-79	0	0	0	1	12	0	0
West North Central	Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	1960-79	0	0	0	1	4	0	0
West North Central	Multi-Family with 2 - 4 Units	4000+	Heated Basement	2	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	1960-79	0	0	0	1	96	0	0
West North Central	Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	1960-79	0	0	0	1	12	0	0
West North Central	Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	3	1960-79	0	0	0	1	4	0	0
West North Central	Multi-Family with 2 - 4 Units	4000+	Heated Basement	3	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	1960-79	0	0	0	1	96	0	0
West North Central	Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	1960-79	0	0	0	1	12	0	0
West North Central	Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	4+	1960-79	0	0	0	1	4	0	0
West North Central	Multi-Family with 2 - 4 Units	4000+	Heated Basement	4+	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	0-1499	Heated Basement	1	1960-79	0	0	0	1	200	0	0
West North Central	Multi-Family with 5+ Units	1500-2499	Heated Basement	1	1960-79	0	0	0	1	8	0	0
West North Central	Multi-Family with 5+ Units	2500-3999	Heated Basement	1	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	4000+	Heated Basement	1	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	0-1499	Heated Basement	2	1960-79	0	0	0	1	200	0	0
West North Central	Multi-Family with 5+ Units	1500-2499	Heated Basement	2	1960-79	0	0	0	1	8	0	0
West North Central	Multi-Family with 5+ Units	2500-3999	Heated Basement	2	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	4000+	Heated Basement	2	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	0-1499	Heated Basement	3	1960-79	0	0	0	1	200	0	0
West North Central	Multi-Family with 5+ Units	1500-2499	Heated Basement	3	1960-79	0	0	0	1	8	0	0
West North Central	Multi-Family with 5+ Units	2500-3999	Heated Basement	3	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	4000+	Heated Basement	3	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	0-1499	Heated Basement	4+	1960-79	0	0	0	1	200	0	0
West North Central	Multi-Family with 5+ Units	1500-2499	Heated Basement	4+	1960-79	0	0	0	1	8	0	0
West North Central	Multi-Family with 5+ Units	2500-3999	Heated Basement	4+	1960-79	0	0	0	1	0	0	0
West North Central	Multi-Family with 5+ Units	4000+	Heated Basement	4+	1960-79	0	0	0	1	0	0	0
West North Central	Single-Family Attached	0-1499	Heated Basement	1	1960-79	0	0	0	1	19	12227.3	0.000102841
West North Central	Single-Family Attached	1500-2499	Heated Basement	1	1960-79	0	0	0	1	29	2648.12	2.32702e-05
West North Central	Single-Family Attached	2500-3999	Heated Basement	1	1960-79	0	0	0	1	9	8752.15	6.72061e-06
West North Central	Single-Family Attached	4000+	Heated Basement	1	1960-79	0	0	0	1	0	0	1.14937e-08
