Dependency=Location	Dependency=Geometry Building Type ACS	Dependency=Vintage ACS	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Counts
MT_Great.Falls.Intl.AP.727750	10 to 19 Unit	1980-99s	0.276449	0.002573	0.651457	0.004008	0.007711	0.057802	185.852591
MT_Great.Falls.Intl.AP.727750	10 to 19 Unit	2000-09s	0.436395	0.000927	0.502374	0.056260	0.003092	0.000952	66.949113
MT_Helena.Rgnl.AP.727720	10 to 19 Unit	<1940	0.405159	0.000292	0.562620	0.029076	0.001374	0.001479	194.271457
MT_Helena.Rgnl.AP.727720	10 to 19 Unit	2010s	0.987673	0.002747	0.002739	0.004203	0.001719	0.000917	100.402524
MT_Helena.Rgnl.AP.727720	10 to 19 Unit	1940-59s	0.049916	0.000004	0.924230	0.023858	0.001616	0.000376	295.862155
MT_Helena.Rgnl.AP.727720	10 to 19 Unit	1960-79s	0.674072	0.001146	0.292305	0.029439	0.001809	0.001229	451.492216
MT_Helena.Rgnl.AP.727720	10 to 19 Unit	1980-99s	0.602156	0.001500	0.394293	0.001037	0.000710	0.000303	456.819515
MT_Helena.Rgnl.AP.727720	10 to 19 Unit	2000-09s	0.663936	0.001150	0.334244	0.000321	0.000203	0.000146	461.528347
MT_Kalispell-Glacier.Park.Intl.AP.727790	10 to 19 Unit	<1940	0.065269	0.014240	0.657419	0.000728	0.091465	0.170879	42.998121
MT_Kalispell-Glacier.Park.Intl.AP.727790	10 to 19 Unit	2010s	0.352743	0.013543	0.348969	0.016462	0.207705	0.060577	5.766519
MT_Kalispell-Glacier.Park.Intl.AP.727790	10 to 19 Unit	1940-59s	0.857722	0.035145	0.058906	0.012305	0.030236	0.005687	39.752130
MT_Kalispell-Glacier.Park.Intl.AP.727790	10 to 19 Unit	1960-79s	0.965295	0.026492	0.002798	0.000653	0.003021	0.001740	87.929392
MT_Kalispell-Glacier.Park.Intl.AP.727790	10 to 19 Unit	1980-99s	0.702872	0.033685	0.145031	0.020451	0.062726	0.035235	235.259573
MT_Kalispell-Glacier.Park.Intl.AP.727790	10 to 19 Unit	2000-09s	0.675086	0.033474	0.265198	0.006641	0.010407	0.009195	155.566771
MT_Lewistown.Muni.AP.726776	10 to 19 Unit	<1940	0.736721	0.000935	0.196184	0.016100	0.039714	0.010346	37.867158
MT_Lewistown.Muni.AP.726776	10 to 19 Unit	2010s	0.774519	0.000000	0.215613	0.005708	0.004159	0.000000	16.114183
MT_Lewistown.Muni.AP.726776	10 to 19 Unit	1940-59s	0.223422	0.001271	0.773716	0.000290	0.000679	0.000622	18.449129
MT_Lewistown.Muni.AP.726776	10 to 19 Unit	1960-79s	0.637591	0.000130	0.343203	0.003698	0.013618	0.001760	216.811053
MT_Lewistown.Muni.AP.726776	10 to 19 Unit	1980-99s	0.338571	0.000495	0.444919	0.013573	0.000743	0.201699	16.449177
MT_Lewistown.Muni.AP.726776	10 to 19 Unit	2000-09s	0.644478	0.002368	0.270849	0.076150	0.002754	0.003402	7.699691
MT_Miles.City.Muni.AP.742300	10 to 19 Unit	<1940	0.172894	0.000215	0.825612	0.000086	0.000335	0.000857	19.504039
MT_Miles.City.Muni.AP.742300	10 to 19 Unit	2010s	0.404984	0.012282	0.581237	0.001479	0.000005	0.000013	8.566903
MT_Miles.City.Muni.AP.742300	10 to 19 Unit	1940-59s	0.260054	0.000311	0.730703	0.004486	0.003401	0.001044	42.819602
MT_Miles.City.Muni.AP.742300	10 to 19 Unit	1960-79s	0.756653	0.024547	0.066953	0.001848	0.013926	0.136073	82.005779
MT_Miles.City.Muni.AP.742300	10 to 19 Unit	1980-99s	0.837640	0.007197	0.096444	0.024342	0.029373	0.005003	56.300430
MT_Miles.City.Muni.AP.742300	10 to 19 Unit	2000-09s	0.128454	0.052211	0.119918	0.547875	0.072252	0.079289	20.261722
MT_Missoula.Intl.AP.727730	10 to 19 Unit	<1940	0.399259	0.000453	0.475261	0.003764	0.120540	0.000722	156.641247
MT_Missoula.Intl.AP.727730	10 to 19 Unit	2010s	0.061328	0.000000	0.870711	0.009210	0.055423	0.003328	35.380498
MT_Missoula.Intl.AP.727730	10 to 19 Unit	1940-59s	0.903626	0.001670	0.024778	0.030552	0.021927	0.017446	42.108884
MT_Missoula.Intl.AP.727730	10 to 19 Unit	1960-79s	0.710801	0.000229	0.276263	0.000758	0.007155	0.004794	420.450721
MT_Missoula.Intl.AP.727730	10 to 19 Unit	1980-99s	0.583308	0.000070	0.403158	0.003276	0.009288	0.000900	667.304907
MT_Missoula.Intl.AP.727730	10 to 19 Unit	2000-09s	0.717467	0.000046	0.259083	0.000627	0.022608	0.000169	605.353903
NC_Asheville.Rgnl.AP.723150	10 to 19 Unit	<1940	0.371784	0.025805	0.571317	0.005343	0.006060	0.019692	172.300740
NC_Asheville.Rgnl.AP.723150	10 to 19 Unit	2010s	0.856792	0.012673	0.115915	0.007219	0.004162	0.003240	356.299870
NC_Asheville.Rgnl.AP.723150	10 to 19 Unit	1940-59s	0.881315	0.013976	0.050997	0.021012	0.009585	0.023115	108.826415
NC_Asheville.Rgnl.AP.723150	10 to 19 Unit	1960-79s	0.803406	0.010407	0.157102	0.001771	0.018836	0.008477	589.013619
NC_Asheville.Rgnl.AP.723150	10 to 19 Unit	1980-99s	0.852704	0.002274	0.134284	0.003368	0.002124	0.005247	1714.399388
NC_Asheville.Rgnl.AP.723150	10 to 19 Unit	2000-09s	0.892956	0.004954	0.072301	0.014098	0.004715	0.010976	1203.920773
NC_Cape.Hatteras.723040	10 to 19 Unit	<1940	0.345566	0.069422	0.189539	0.058859	0.119162	0.217453	6.138909
NC_Cape.Hatteras.723040	10 to 19 Unit	2010s	0.980013	0.003707	0.011501	0.004223	0.000000	0.000556	25.565955
NC_Cape.Hatteras.723040	10 to 19 Unit	1940-59s	0.447847	0.093043	0.292905	0.001341	0.054495	0.110369	6.954496
NC_Cape.Hatteras.723040	10 to 19 Unit	1960-79s	0.894910	0.004029	0.030453	0.014888	0.038265	0.017456	116.376451
NC_Cape.Hatteras.723040	10 to 19 Unit	1980-99s	0.806135	0.001692	0.061650	0.017129	0.074130	0.039264	209.131112
NC_Cape.Hatteras.723040	10 to 19 Unit	2000-09s	0.983576	0.001020	0.002343	0.007684	0.004062	0.001315	78.420273
NC_Charlotte-Douglas.Intl.AP.723140	10 to 19 Unit	<1940	0.766928	0.011218	0.168763	0.009431	0.010632	0.033029	257.793132
NC_Charlotte-Douglas.Intl.AP.723140	10 to 19 Unit	2010s	0.920843	0.001968	0.066079	0.002859	0.005265	0.002986	1563.296746
NC_Charlotte-Douglas.Intl.AP.723140	10 to 19 Unit	1940-59s	0.754583	0.005138	0.227618	0.006368	0.004525	0.001769	702.696875
NC_Charlotte-Douglas.Intl.AP.723140	10 to 19 Unit	1960-79s	0.890036	0.000809	0.100872	0.002468	0.002260	0.003554	6687.177949
NC_Charlotte-Douglas.Intl.AP.723140	10 to 19 Unit	1980-99s	0.873243	0.000622	0.119074	0.002169	0.000677	0.004215	24291.837490
NC_Charlotte-Douglas.Intl.AP.723140	10 to 19 Unit	2000-09s	0.895973	0.001399	0.093040	0.001002	0.002857	0.005729	10400.224640
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	10 to 19 Unit	<1940	0.555843	0.047877	0.315707	0.006668	0.037538	0.036366	288.059961
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	10 to 19 Unit	2010s	0.865337	0.019516	0.060849	0.010259	0.015317	0.028723	585.979028
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	10 to 19 Unit	1940-59s	0.744796	0.010927	0.214477	0.018973	0.005650	0.005176	814.528061
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	10 to 19 Unit	1960-79s	0.916308	0.000862	0.076034	0.002272	0.003941	0.000584	7585.641344
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	10 to 19 Unit	1980-99s	0.887182	0.000369	0.109703	0.000371	0.000389	0.001986	15598.082430
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	10 to 19 Unit	2000-09s	0.851468	0.001015	0.142627	0.000400	0.000778	0.003714	6043.660159
NC_Raleigh-Durham.Intl.AP.723060	10 to 19 Unit	<1940	0.808258	0.022866	0.132409	0.006919	0.020323	0.009225	337.851526
NC_Raleigh-Durham.Intl.AP.723060	10 to 19 Unit	2010s	0.914801	0.007808	0.042612	0.005396	0.011840	0.017543	2616.378519
NC_Raleigh-Durham.Intl.AP.723060	10 to 19 Unit	1940-59s	0.759334	0.003177	0.200465	0.011685	0.010005	0.015334	900.960161
NC_Raleigh-Durham.Intl.AP.723060	10 to 19 Unit	1960-79s	0.870458	0.002368	0.110302	0.006852	0.001132	0.008889	7467.986903
NC_Raleigh-Durham.Intl.AP.723060	10 to 19 Unit	1980-99s	0.871481	0.000857	0.123328	0.000801	0.000802	0.002730	26470.720420
NC_Raleigh-Durham.Intl.AP.723060	10 to 19 Unit	2000-09s	0.928743	0.002133	0.059140	0.000899	0.002234	0.006852	13456.954600
NC_Wilmington.Intl.AP.723013	10 to 19 Unit	<1940	0.609528	0.027634	0.252755	0.016148	0.057136	0.036799	63.125917
NC_Wilmington.Intl.AP.723013	10 to 19 Unit	2010s	0.994595	0.000956	0.002397	0.000884	0.000451	0.000716	1008.043955
NC_Wilmington.Intl.AP.723013	10 to 19 Unit	1940-59s	0.912730	0.006033	0.070180	0.002203	0.003170	0.005682	343.130687
NC_Wilmington.Intl.AP.723013	10 to 19 Unit	1960-79s	0.953094	0.001858	0.016781	0.002287	0.006660	0.019320	2225.854805
NC_Wilmington.Intl.AP.723013	10 to 19 Unit	1980-99s	0.947191	0.000833	0.043672	0.002817	0.004432	0.001055	10857.566710
NC_Wilmington.Intl.AP.723013	10 to 19 Unit	2000-09s	0.985522	0.000764	0.008686	0.001606	0.000681	0.002739	6992.793564
ND_Bismarck.Muni.AP.727640	10 to 19 Unit	<1940	0.547373	0.068330	0.316124	0.004483	0.003884	0.059807	47.819675
ND_Bismarck.Muni.AP.727640	10 to 19 Unit	2010s	0.713206	0.018539	0.226434	0.027371	0.013892	0.000558	45.993933
ND_Bismarck.Muni.AP.727640	10 to 19 Unit	1940-59s	0.413152	0.005040	0.464683	0.092811	0.012030	0.012285	43.399357
ND_Bismarck.Muni.AP.727640	10 to 19 Unit	1960-79s	0.483579	0.000997	0.276203	0.118408	0.088137	0.032675	1337.152669
ND_Bismarck.Muni.AP.727640	10 to 19 Unit	1980-99s	0.598116	0.014144	0.368154	0.004314	0.011692	0.003581	1457.058348
ND_Bismarck.Muni.AP.727640	10 to 19 Unit	2000-09s	0.651189	0.000629	0.332639	0.002987	0.004106	0.008450	213.195107
ND_Fargo-Hector.Intl.AP.727530	10 to 19 Unit	<1940	0.498055	0.008734	0.476915	0.001855	0.005837	0.008605	303.890826
ND_Fargo-Hector.Intl.AP.727530	10 to 19 Unit	2010s	0.717413	0.001583	0.256343	0.001685	0.014580	0.008397	325.500690
ND_Fargo-Hector.Intl.AP.727530	10 to 19 Unit	1940-59s	0.861267	0.001148	0.068099	0.035657	0.022777	0.011052	702.621960
ND_Fargo-Hector.Intl.AP.727530	10 to 19 Unit	1960-79s	0.780436	0.004876	0.156208	0.022202	0.017964	0.018314	4180.153296
ND_Fargo-Hector.Intl.AP.727530	10 to 19 Unit	1980-99s	0.761255	0.010843	0.186904	0.015232	0.010223	0.015542	5737.749189
ND_Fargo-Hector.Intl.AP.727530	10 to 19 Unit	2000-09s	0.860625	0.002336	0.094030	0.009175	0.004120	0.029713	1275.590262
ND_Minot.Intl.AP.727676	10 to 19 Unit	<1940	0.976751	0.001267	0.012954	0.003904	0.002978	0.002146	77.299300
ND_Minot.Intl.AP.727676	10 to 19 Unit	2010s	0.385081	0.001006	0.611588	0.001318	0.000726	0.000280	342.503734
ND_Minot.Intl.AP.727676	10 to 19 Unit	1940-59s	0.564657	0.000756	0.358362	0.047210	0.002754	0.026261	97.473744
ND_Minot.Intl.AP.727676	10 to 19 Unit	1960-79s	0.699705	0.004033	0.215457	0.004931	0.069538	0.006336	1145.952030
ND_Minot.Intl.AP.727676	10 to 19 Unit	1980-99s	0.609668	0.007489	0.303299	0.024021	0.050324	0.005200	1029.642543
ND_Minot.Intl.AP.727676	10 to 19 Unit	2000-09s	0.663974	0.000288	0.329757	0.003644	0.001843	0.000494	170.345533
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	10 to 19 Unit	<1940	0.422207	0.000333	0.523624	0.032769	0.012794	0.008273	76.453158
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	10 to 19 Unit	2010s	0.612181	0.015926	0.281144	0.005825	0.055267	0.029657	39.972591
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	10 to 19 Unit	1940-59s	0.641852	0.000752	0.346543	0.003949	0.002131	0.004773	145.807092
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	10 to 19 Unit	1960-79s	0.435185	0.001060	0.557874	0.002689	0.002268	0.000925	756.899682
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	10 to 19 Unit	1980-99s	0.548962	0.000476	0.443714	0.003251	0.003112	0.000485	695.479733
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	10 to 19 Unit	2000-09s	0.947990	0.000683	0.041135	0.001054	0.007290	0.001849	345.809828
NE_Norfolk-Karl.Stefan.Mem.AP.725560	10 to 19 Unit	<1940	0.551620	0.000699	0.431610	0.001319	0.013395	0.001357	39.217953
NE_Norfolk-Karl.Stefan.Mem.AP.725560	10 to 19 Unit	2010s	0.154720	0.221587	0.106799	0.022031	0.361518	0.133344	0.072458
NE_Norfolk-Karl.Stefan.Mem.AP.725560	10 to 19 Unit	1940-59s	0.886053	0.001314	0.102271	0.005227	0.002327	0.002809	32.276140
NE_Norfolk-Karl.Stefan.Mem.AP.725560	10 to 19 Unit	1960-79s	0.877274	0.000957	0.113907	0.002373	0.001021	0.004467	589.370814
NE_Norfolk-Karl.Stefan.Mem.AP.725560	10 to 19 Unit	1980-99s	0.888320	0.000164	0.096446	0.010844	0.000311	0.003915	507.061643
NE_Norfolk-Karl.Stefan.Mem.AP.725560	10 to 19 Unit	2000-09s	0.909805	0.000476	0.058256	0.000566	0.000630	0.030266	145.697447
NE_North.Platte.Rgnl.AP.725620	10 to 19 Unit	<1940	0.382478	0.002126	0.585939	0.008716	0.009883	0.010858	32.386805
NE_North.Platte.Rgnl.AP.725620	10 to 19 Unit	2010s	0.262305	0.221896	0.242540	0.000000	0.003688	0.269571	13.226996
NE_North.Platte.Rgnl.AP.725620	10 to 19 Unit	1940-59s	0.557490	0.000327	0.238329	0.095801	0.039506	0.068548	23.364769
NE_North.Platte.Rgnl.AP.725620	10 to 19 Unit	1960-79s	0.392863	0.000193	0.526022	0.004975	0.074087	0.001859	150.184925
NE_North.Platte.Rgnl.AP.725620	10 to 19 Unit	1980-99s	0.503667	0.000149	0.464321	0.031233	0.000498	0.000131	384.687926
NE_North.Platte.Rgnl.AP.725620	10 to 19 Unit	2000-09s	0.718859	0.002973	0.240896	0.008285	0.025450	0.003537	110.830038
NE_Omaha-Eppley.Airfield.725500	10 to 19 Unit	<1940	0.419832	0.005508	0.514460	0.006321	0.030692	0.023186	1092.531206
NE_Omaha-Eppley.Airfield.725500	10 to 19 Unit	2010s	0.563760	0.001186	0.411517	0.001735	0.002578	0.019224	753.537974
NE_Omaha-Eppley.Airfield.725500	10 to 19 Unit	1940-59s	0.483204	0.000627	0.479308	0.004225	0.001494	0.031143	1533.777352
NE_Omaha-Eppley.Airfield.725500	10 to 19 Unit	1960-79s	0.456497	0.000505	0.534164	0.002738	0.002807	0.003288	9351.696655
NE_Omaha-Eppley.Airfield.725500	10 to 19 Unit	1980-99s	0.413178	0.000231	0.576706	0.001878	0.000367	0.007639	11788.095190
NE_Omaha-Eppley.Airfield.725500	10 to 19 Unit	2000-09s	0.491260	0.000323	0.486700	0.000640	0.001397	0.019680	4501.850906
NE_Scottsbluff-W.B.Heilig.Field.725660	10 to 19 Unit	<1940	0.344344	0.000247	0.642086	0.002162	0.003574	0.007588	92.310663
NE_Scottsbluff-W.B.Heilig.Field.725660	10 to 19 Unit	2010s	0.379404	0.000000	0.380614	0.000104	0.199305	0.040573	6.496613
NE_Scottsbluff-W.B.Heilig.Field.725660	10 to 19 Unit	1940-59s	0.275321	0.015806	0.610954	0.055283	0.034777	0.007859	105.422240
NE_Scottsbluff-W.B.Heilig.Field.725660	10 to 19 Unit	1960-79s	0.872132	0.000562	0.118757	0.006449	0.000973	0.001128	189.888369
NE_Scottsbluff-W.B.Heilig.Field.725660	10 to 19 Unit	1980-99s	0.731840	0.000313	0.264601	0.000520	0.001658	0.001068	364.514081
NE_Scottsbluff-W.B.Heilig.Field.725660	10 to 19 Unit	2000-09s	0.701153	0.000668	0.195775	0.100002	0.001251	0.001150	93.117526
NH_Concord.Muni.AP.726050	10 to 19 Unit	<1940	0.251713	0.298728	0.321394	0.003973	0.022080	0.102111	1123.643196
NH_Concord.Muni.AP.726050	10 to 19 Unit	2010s	0.348117	0.261839	0.274426	0.087227	0.011055	0.017337	209.299498
NH_Concord.Muni.AP.726050	10 to 19 Unit	1940-59s	0.596076	0.131414	0.158721	0.048158	0.020321	0.045311	461.315384
NH_Concord.Muni.AP.726050	10 to 19 Unit	1960-79s	0.452873	0.176231	0.290241	0.016279	0.016545	0.047831	4794.369913
NH_Concord.Muni.AP.726050	10 to 19 Unit	1980-99s	0.356664	0.147500	0.438297	0.005819	0.007273	0.044447	4922.364658
NH_Concord.Muni.AP.726050	10 to 19 Unit	2000-09s	0.386535	0.232855	0.261355	0.023818	0.030315	0.065121	902.714030
NJ_Atlantic.City.Intl.AP.724070	10 to 19 Unit	<1940	0.388064	0.046363	0.511397	0.002795	0.008395	0.042986	459.839747
NJ_Atlantic.City.Intl.AP.724070	10 to 19 Unit	2010s	0.422121	0.008414	0.544628	0.004825	0.017879	0.002133	225.624878
NJ_Atlantic.City.Intl.AP.724070	10 to 19 Unit	1940-59s	0.386729	0.025019	0.571767	0.006894	0.005497	0.004093	767.265750
NJ_Atlantic.City.Intl.AP.724070	10 to 19 Unit	1960-79s	0.352806	0.024538	0.610417	0.005605	0.001680	0.004955	4672.321835
NJ_Atlantic.City.Intl.AP.724070	10 to 19 Unit	1980-99s	0.396700	0.003549	0.582347	0.010032	0.000836	0.006537	4333.473288
NJ_Atlantic.City.Intl.AP.724070	10 to 19 Unit	2000-09s	0.340697	0.013864	0.627907	0.001558	0.004275	0.011699	1114.491283
NJ_Newark.Intl.AP.725020	10 to 19 Unit	<1940	0.091007	0.340131	0.525918	0.013124	0.010592	0.019229	22322.352270
NJ_Newark.Intl.AP.725020	10 to 19 Unit	2010s	0.179099	0.075535	0.688585	0.020633	0.007624	0.028525	2163.177815
NJ_Newark.Intl.AP.725020	10 to 19 Unit	1940-59s	0.154589	0.151432	0.634708	0.017461	0.015710	0.026099	17827.881030
NJ_Newark.Intl.AP.725020	10 to 19 Unit	1960-79s	0.225734	0.061721	0.675953	0.013770	0.007227	0.015595	42339.599050
NJ_Newark.Intl.AP.725020	10 to 19 Unit	1980-99s	0.227160	0.025998	0.712584	0.014857	0.006173	0.013227	34842.510660
NJ_Newark.Intl.AP.725020	10 to 19 Unit	2000-09s	0.227978	0.038329	0.706954	0.008249	0.005297	0.013193	10324.260570
NM_Albuquerque.Intl.AP.723650	10 to 19 Unit	<1940	0.158663	0.015291	0.739873	0.013741	0.044906	0.027525	114.099219
NM_Albuquerque.Intl.AP.723650	10 to 19 Unit	2010s	0.554150	0.000000	0.400613	0.013028	0.003784	0.028426	188.547483
NM_Albuquerque.Intl.AP.723650	10 to 19 Unit	1940-59s	0.152436	0.000110	0.814252	0.002568	0.008262	0.022372	628.875810
NM_Albuquerque.Intl.AP.723650	10 to 19 Unit	1960-79s	0.328461	0.000028	0.656833	0.001023	0.011477	0.002178	5457.479279
NM_Albuquerque.Intl.AP.723650	10 to 19 Unit	1980-99s	0.410853	0.000370	0.568755	0.002469	0.002646	0.014906	6597.423240
NM_Albuquerque.Intl.AP.723650	10 to 19 Unit	2000-09s	0.434323	0.000014	0.551665	0.000940	0.003367	0.009691	2243.282573
NM_Tucumcari.AP.723676	10 to 19 Unit	<1940	0.132049	0.000000	0.032680	0.000000	0.000000	0.835270	1.301845
NM_Tucumcari.AP.723676	10 to 19 Unit	2010s	0.662439	0.000000	0.335203	0.001246	0.000000	0.001112	23.548486
NM_Tucumcari.AP.723676	10 to 19 Unit	1940-59s	0.424292	0.000052	0.369278	0.012957	0.110311	0.083110	25.963018
NM_Tucumcari.AP.723676	10 to 19 Unit	1960-79s	0.662070	0.000061	0.334087	0.000781	0.002052	0.000949	209.545655
NM_Tucumcari.AP.723676	10 to 19 Unit	1980-99s	0.664056	0.000598	0.329179	0.004999	0.000688	0.000481	292.072660
NM_Tucumcari.AP.723676	10 to 19 Unit	2000-09s	0.967996	0.000196	0.024383	0.000146	0.004978	0.002301	82.111039
NV_Elko.Muni.AP.725825	10 to 19 Unit	<1940	0.366262	0.054047	0.495675	0.007261	0.026492	0.050262	0.000000
NV_Elko.Muni.AP.725825	10 to 19 Unit	2010s	0.104739	0.000000	0.895261	0.000000	0.000000	0.000000	21.749586
NV_Elko.Muni.AP.725825	10 to 19 Unit	1940-59s	0.629289	0.056903	0.198126	0.000000	0.048099	0.067583	14.182177
NV_Elko.Muni.AP.725825	10 to 19 Unit	1960-79s	0.422721	0.000294	0.575164	0.000000	0.001495	0.000326	93.630833
NV_Elko.Muni.AP.725825	10 to 19 Unit	1980-99s	0.579093	0.001045	0.417604	0.000000	0.000443	0.001816	53.815745
NV_Elko.Muni.AP.725825	10 to 19 Unit	2000-09s	0.436410	0.001492	0.556579	0.000000	0.003577	0.001942	36.199676
NV_Ely-Yelland.Field.724860	10 to 19 Unit	<1940	0.366262	0.054047	0.495675	0.007261	0.026492	0.050262	0.000000
NV_Ely-Yelland.Field.724860	10 to 19 Unit	2010s	0.366262	0.054047	0.495675	0.007261	0.026492	0.050262	0.000000
NV_Ely-Yelland.Field.724860	10 to 19 Unit	1940-59s	0.095862	0.025617	0.789622	0.000000	0.043066	0.045833	1.936461
NV_Ely-Yelland.Field.724860	10 to 19 Unit	1960-79s	0.980986	0.001567	0.015672	0.000000	0.000644	0.001131	5.906605
NV_Ely-Yelland.Field.724860	10 to 19 Unit	1980-99s	0.972692	0.001749	0.021930	0.000000	0.000939	0.002690	4.718186
NV_Ely-Yelland.Field.724860	10 to 19 Unit	2000-09s	0.560492	0.006268	0.418265	0.000000	0.009687	0.005288	0.774628
NV_Las.Vegas-McCarran.Intl.AP.723860	10 to 19 Unit	<1940	0.945243	0.000000	0.045060	0.000791	0.002576	0.006329	55.469819
NV_Las.Vegas-McCarran.Intl.AP.723860	10 to 19 Unit	2010s	0.794543	0.000414	0.198430	0.003010	0.001505	0.002098	908.084091
NV_Las.Vegas-McCarran.Intl.AP.723860	10 to 19 Unit	1940-59s	0.845034	0.000094	0.127691	0.017935	0.002054	0.007192	873.262262
NV_Las.Vegas-McCarran.Intl.AP.723860	10 to 19 Unit	1960-79s	0.851760	0.000172	0.140370	0.006301	0.000390	0.001007	8965.565397
NV_Las.Vegas-McCarran.Intl.AP.723860	10 to 19 Unit	1980-99s	0.745238	0.000308	0.244242	0.004687	0.001552	0.003974	21104.676180
NV_Las.Vegas-McCarran.Intl.AP.723860	10 to 19 Unit	2000-09s	0.526827	0.000609	0.463631	0.002455	0.001938	0.004541	8686.319797
NV_Reno-Tahoe.Intl.AP.724880	10 to 19 Unit	<1940	0.318055	0.058406	0.576530	0.004421	0.017638	0.024950	62.762483
NV_Reno-Tahoe.Intl.AP.724880	10 to 19 Unit	2010s	0.504260	0.000233	0.470255	0.005201	0.018608	0.001443	220.894163
NV_Reno-Tahoe.Intl.AP.724880	10 to 19 Unit	1940-59s	0.399720	0.000884	0.559891	0.000428	0.007313	0.031763	299.396964
NV_Reno-Tahoe.Intl.AP.724880	10 to 19 Unit	1960-79s	0.487739	0.000165	0.471250	0.032406	0.001649	0.006792	3023.618864
NV_Reno-Tahoe.Intl.AP.724880	10 to 19 Unit	1980-99s	0.379764	0.000972	0.587160	0.002933	0.007508	0.021663	3568.453243
NV_Reno-Tahoe.Intl.AP.724880	10 to 19 Unit	2000-09s	0.273450	0.000212	0.710052	0.000648	0.013670	0.001968	1625.149370
NV_Tonopah.AP.724855	10 to 19 Unit	<1940	0.498166	0.001198	0.498978	0.000000	0.001427	0.000231	8.415217
NV_Tonopah.AP.724855	10 to 19 Unit	2010s	0.210529	0.263832	0.204908	0.000000	0.274643	0.046089	5.664446
NV_Tonopah.AP.724855	10 to 19 Unit	1940-59s	0.977299	0.002968	0.003651	0.000000	0.013740	0.002343	5.563698
NV_Tonopah.AP.724855	10 to 19 Unit	1960-79s	0.699499	0.004653	0.249099	0.000000	0.004468	0.042281	97.065540
NV_Tonopah.AP.724855	10 to 19 Unit	1980-99s	0.669980	0.000091	0.317854	0.000000	0.007402	0.004673	61.609053
NV_Tonopah.AP.724855	10 to 19 Unit	2000-09s	0.832110	0.000000	0.149618	0.000000	0.013051	0.005221	12.951979
NV_Winnemucca.Muni.AP.725830	10 to 19 Unit	<1940	0.006510	0.003010	0.023432	0.847575	0.101046	0.018427	0.217595
NV_Winnemucca.Muni.AP.725830	10 to 19 Unit	2010s	0.008929	0.000000	0.925088	0.000000	0.065982	0.000000	0.123253
NV_Winnemucca.Muni.AP.725830	10 to 19 Unit	1940-59s	0.377333	0.001344	0.014808	0.540469	0.054327	0.011719	0.459853
NV_Winnemucca.Muni.AP.725830	10 to 19 Unit	1960-79s	0.202968	0.007705	0.748483	0.034158	0.004649	0.002038	0.643959
NV_Winnemucca.Muni.AP.725830	10 to 19 Unit	1980-99s	0.206275	0.000881	0.716051	0.062145	0.011960	0.002688	25.732222
NV_Winnemucca.Muni.AP.725830	10 to 19 Unit	2000-09s	0.036375	0.030101	0.269639	0.379243	0.210706	0.073937	5.446552
NY_Albany.County.AP.725180	10 to 19 Unit	<1940	0.439659	0.086714	0.416173	0.011345	0.014453	0.031656	1399.903433
NY_Albany.County.AP.725180	10 to 19 Unit	2010s	0.174904	0.015600	0.751302	0.005551	0.033836	0.018808	478.905691
NY_Albany.County.AP.725180	10 to 19 Unit	1940-59s	0.476995	0.096368	0.394567	0.002740	0.012528	0.016802	1223.008993
NY_Albany.County.AP.725180	10 to 19 Unit	1960-79s	0.456689	0.035688	0.470493	0.009764	0.015849	0.011517	6119.442633
NY_Albany.County.AP.725180	10 to 19 Unit	1980-99s	0.473710	0.046329	0.428365	0.007623	0.003882	0.040091	3804.827775
NY_Albany.County.AP.725180	10 to 19 Unit	2000-09s	0.235575	0.040391	0.690720	0.004695	0.008683	0.019936	1442.461696
