Dependency=PUMA	Dependency=Geometry Building Type ACS	Option=1940s	Option=1950s	Option=1960s	Option=1970s	Option=1980s	Option=1990s	Option=2000s	Option=2010s	Option=<1940	source_count	source_weight
OH, 04108	Single-Family Detached	0.017602	0.119089	0.243407	0.199271	0.100209	0.118653	0.158723	0.010253	0.032793	2458.000000	68856.000000
OH, 04109	10 to 19 Unit	0.000000	0.073153	0.043892	0.084126	0.054133	0.214338	0.146306	0.313826	0.070227	49.000000	1367.000000
OH, 04109	2 Unit	0.012590	0.066547	0.169065	0.327938	0.007794	0.137890	0.148681	0.007194	0.122302	64.000000	1668.000000
OH, 04109	20 to 49 Unit	0.000000	0.000000	0.112100	0.106762	0.058719	0.062278	0.087189	0.516014	0.056940	19.000000	562.000000
OH, 04109	3 or 4 Unit	0.022284	0.140669	0.162721	0.119081	0.163649	0.181987	0.122098	0.049907	0.037604	200.000000	4308.000000
OH, 04109	5 to 9 Unit	0.063857	0.044571	0.108590	0.262237	0.187034	0.182172	0.048622	0.082334	0.020583	215.000000	6170.000000
OH, 04109	50 or more Unit	0.000000	0.066914	0.208178	0.000000	0.313507	0.179678	0.018587	0.213135	0.000000	37.000000	807.000000
OH, 04109	Mobile Home	0.000000	0.101942	0.066748	0.188410	0.141383	0.180218	0.321299	0.000000	0.000000	146.000000	3296.000000
OH, 04109	Single-Family Attached	0.062693	0.165445	0.064159	0.112522	0.081094	0.216740	0.235792	0.057971	0.003582	231.000000	6141.000000
OH, 04109	Single-Family Detached	0.020893	0.117954	0.175396	0.140200	0.046124	0.215501	0.204939	0.035184	0.043809	3538.000000	82083.000000
OH, 04110	10 to 19 Unit	0.014360	0.104765	0.388871	0.076860	0.179667	0.158290	0.059726	0.015992	0.001469	194.000000	6128.000000
OH, 04110	2 Unit	0.051815	0.222464	0.258455	0.182128	0.018926	0.027304	0.004964	0.000000	0.233944	135.000000	3223.000000
OH, 04110	20 to 49 Unit	0.007888	0.020158	0.310254	0.280456	0.017528	0.148992	0.181420	0.019281	0.014023	53.000000	1141.000000
OH, 04110	3 or 4 Unit	0.040148	0.094912	0.235708	0.277151	0.105273	0.103423	0.099537	0.000000	0.043848	196.000000	5405.000000
OH, 04110	5 to 9 Unit	0.008571	0.079160	0.347563	0.267227	0.105714	0.140840	0.038319	0.005882	0.006723	254.000000	5950.000000
OH, 04110	50 or more Unit	0.006657	0.048077	0.250000	0.094675	0.151627	0.126479	0.125740	0.139793	0.056953	81.000000	1352.000000
OH, 04110	Mobile Home	0.096862	0.024557	0.155980	0.137335	0.088677	0.267394	0.063211	0.010005	0.155980	93.000000	2199.000000
OH, 04110	Single-Family Attached	0.131628	0.158909	0.108099	0.130946	0.058483	0.098892	0.106905	0.000000	0.206138	266.000000	5865.000000
OH, 04110	Single-Family Detached	0.102151	0.205596	0.114607	0.116504	0.052987	0.123225	0.067232	0.007924	0.209774	2950.000000	64865.000000
OH, 04111	10 to 19 Unit	0.000000	0.037896	0.019796	0.124717	0.060803	0.414876	0.188631	0.153281	0.000000	116.000000	3536.000000
OH, 04111	2 Unit	0.000000	0.032178	0.106436	0.394802	0.386139	0.080446	0.000000	0.000000	0.000000	28.000000	808.000000
OH, 04111	20 to 49 Unit	0.000000	0.000000	0.077644	0.274877	0.047300	0.364123	0.138331	0.097724	0.000000	58.000000	2241.000000
OH, 04111	3 or 4 Unit	0.008056	0.012588	0.055556	0.276267	0.189493	0.285834	0.122860	0.033904	0.015441	154.000000	5958.000000
OH, 04111	5 to 9 Unit	0.000000	0.007820	0.032502	0.221326	0.083741	0.373167	0.172939	0.102558	0.005947	264.000000	12276.000000
OH, 04111	50 or more Unit	0.000000	0.010924	0.016807	0.027731	0.378992	0.294118	0.182353	0.000000	0.089076	38.000000	1190.000000
OH, 04111	Mobile Home	0.000000	0.000000	0.000000	0.024730	0.367079	0.574189	0.034003	0.000000	0.000000	38.000000	1294.000000
OH, 04111	Single-Family Attached	0.000000	0.012088	0.027676	0.131541	0.087482	0.500875	0.187212	0.053125	0.000000	213.000000	6287.000000
OH, 04111	Single-Family Detached	0.018265	0.097870	0.067827	0.102603	0.100807	0.378505	0.169080	0.038020	0.027022	2838.000000	71830.000000
OH, 04200	10 to 19 Unit	0.000000	0.000000	0.061194	0.095522	0.370149	0.441045	0.017910	0.005224	0.008955	56.000000	1340.000000
OH, 04200	2 Unit	0.027397	0.067209	0.131421	0.072774	0.091182	0.070634	0.032106	0.044521	0.462757	128.000000	2336.000000
OH, 04200	20 to 49 Unit	0.000000	0.048043	0.081851	0.192171	0.213523	0.302491	0.067616	0.074733	0.019573	29.000000	562.000000
OH, 04200	3 or 4 Unit	0.012669	0.018252	0.179944	0.169852	0.136569	0.270560	0.040584	0.000000	0.171570	172.000000	4657.000000
OH, 04200	5 to 9 Unit	0.000000	0.008378	0.183124	0.313585	0.219629	0.178037	0.077798	0.000000	0.019449	121.000000	3342.000000
OH, 04200	50 or more Unit	0.000000	0.077419	0.127742	0.175484	0.050323	0.354839	0.065806	0.148387	0.000000	33.000000	775.000000
OH, 04200	Mobile Home	0.003584	0.000000	0.031058	0.254608	0.265700	0.292150	0.118771	0.006826	0.027304	394.000000	5860.000000
OH, 04200	Single-Family Attached	0.047495	0.075696	0.027458	0.152134	0.114657	0.182189	0.217811	0.035250	0.147310	133.000000	2695.000000
OH, 04200	Single-Family Detached	0.033173	0.082631	0.070056	0.108001	0.076526	0.178515	0.219075	0.049458	0.182565	6742.000000	117777.000000
OH, 04300	10 to 19 Unit	0.006463	0.018096	0.157260	0.234813	0.162430	0.077122	0.216717	0.008186	0.118914	83.000000	2321.000000
OH, 04300	2 Unit	0.016805	0.031541	0.070579	0.057911	0.041624	0.014995	0.011892	0.023009	0.731644	218.000000	3868.000000
OH, 04300	20 to 49 Unit	0.000000	0.076851	0.363636	0.147142	0.066542	0.079663	0.080600	0.039363	0.146204	49.000000	1067.000000
OH, 04300	3 or 4 Unit	0.060918	0.066229	0.212434	0.159325	0.082474	0.069978	0.042174	0.016870	0.289597	182.000000	3201.000000
OH, 04300	5 to 9 Unit	0.086919	0.046491	0.131389	0.241698	0.218597	0.100780	0.004043	0.034075	0.136009	163.000000	3463.000000
OH, 04300	50 or more Unit	0.000000	0.130112	0.121190	0.281784	0.166543	0.046097	0.148699	0.052045	0.053532	74.000000	1345.000000
OH, 04300	Mobile Home	0.003254	0.051824	0.078782	0.385777	0.193121	0.203114	0.066233	0.003021	0.014873	238.000000	4303.000000
OH, 04300	Single-Family Attached	0.072608	0.030572	0.056099	0.088964	0.100275	0.092785	0.081168	0.012687	0.464843	345.000000	6542.000000
OH, 04300	Single-Family Detached	0.076107	0.187725	0.157344	0.117588	0.037562	0.092756	0.066151	0.008287	0.256480	6355.000000	104866.000000
OH, 04400	10 to 19 Unit	0.000000	0.000000	0.221683	0.138350	0.162621	0.119741	0.224919	0.055016	0.077670	41.000000	1236.000000
OH, 04400	2 Unit	0.079036	0.024107	0.218493	0.128166	0.097040	0.112603	0.022887	0.000000	0.317669	128.000000	3277.000000
OH, 04400	20 to 49 Unit	0.000000	0.081374	0.224231	0.079566	0.182640	0.113924	0.023508	0.000000	0.294756	26.000000	553.000000
OH, 04400	3 or 4 Unit	0.024037	0.016935	0.039060	0.093417	0.217973	0.172084	0.114176	0.022945	0.299372	129.000000	3661.000000
OH, 04400	5 to 9 Unit	0.027933	0.061453	0.216946	0.187616	0.267225	0.120577	0.052142	0.034451	0.031657	84.000000	2148.000000
OH, 04400	50 or more Unit	0.000000	0.000000	0.123457	0.218107	0.308642	0.176955	0.000000	0.000000	0.172840	10.000000	243.000000
OH, 04400	Mobile Home	0.000000	0.000000	0.200573	0.290831	0.116046	0.266476	0.126074	0.000000	0.000000	39.000000	698.000000
OH, 04400	Single-Family Attached	0.058115	0.052088	0.006027	0.155187	0.044770	0.296599	0.123332	0.053810	0.210073	128.000000	4646.000000
OH, 04400	Single-Family Detached	0.057191	0.131166	0.141561	0.148737	0.046946	0.099133	0.108816	0.025432	0.241018	4225.000000	80135.000000
OH, 04500	10 to 19 Unit	0.005022	0.011478	0.020086	0.149928	0.449785	0.186514	0.122669	0.000000	0.054519	52.000000	1394.000000
OH, 04500	2 Unit	0.101742	0.105194	0.119001	0.078402	0.180309	0.119329	0.042078	0.003123	0.250822	367.000000	6084.000000
OH, 04500	20 to 49 Unit	0.000000	0.130526	0.282105	0.263158	0.084211	0.107368	0.000000	0.000000	0.132632	27.000000	475.000000
OH, 04500	3 or 4 Unit	0.049954	0.057745	0.105866	0.131531	0.191567	0.157654	0.065078	0.003666	0.236939	171.000000	2182.000000
OH, 04500	5 to 9 Unit	0.000000	0.068134	0.040881	0.465409	0.065514	0.117400	0.124214	0.000000	0.118449	101.000000	1908.000000
OH, 04500	50 or more Unit	0.113314	0.048159	0.000000	0.365439	0.045326	0.314448	0.000000	0.000000	0.113314	18.000000	353.000000
OH, 04500	Mobile Home	0.000000	0.003775	0.077631	0.323974	0.127891	0.262388	0.190656	0.008023	0.005663	272.000000	4238.000000
OH, 04500	Single-Family Attached	0.145487	0.098872	0.032660	0.128563	0.170724	0.103622	0.116390	0.034442	0.169240	204.000000	3368.000000
OH, 04500	Single-Family Detached	0.051745	0.105439	0.093211	0.150534	0.070529	0.121902	0.102713	0.012092	0.291836	9371.000000	118505.000000
OH, 04601	10 to 19 Unit	0.016912	0.031794	0.116523	0.328091	0.210215	0.125317	0.134280	0.021309	0.015559	182.000000	5913.000000
OH, 04601	2 Unit	0.034188	0.090812	0.192308	0.141026	0.000000	0.243590	0.042735	0.000000	0.255342	47.000000	936.000000
OH, 04601	20 to 49 Unit	0.000000	0.000000	0.250814	0.362649	0.117264	0.269273	0.000000	0.000000	0.000000	37.000000	921.000000
OH, 04601	3 or 4 Unit	0.007538	0.061087	0.113075	0.387575	0.203275	0.172862	0.024955	0.000000	0.029633	154.000000	3847.000000
OH, 04601	5 to 9 Unit	0.000000	0.023193	0.116641	0.286609	0.317420	0.134248	0.081598	0.000000	0.040291	206.000000	5907.000000
OH, 04601	50 or more Unit	0.000000	0.036640	0.134942	0.172475	0.360143	0.168007	0.127793	0.000000	0.000000	57.000000	1119.000000
OH, 04601	Mobile Home	0.000000	0.014949	0.130606	0.488985	0.087333	0.195122	0.064910	0.005507	0.012589	104.000000	2542.000000
OH, 04601	Single-Family Attached	0.021644	0.104285	0.046130	0.273502	0.198076	0.161784	0.085265	0.029296	0.080017	168.000000	4574.000000
OH, 04601	Single-Family Detached	0.038419	0.120172	0.198966	0.164044	0.075040	0.116821	0.095448	0.011775	0.179316	3685.000000	81783.000000
OH, 04602	10 to 19 Unit	0.000000	0.084672	0.279608	0.450858	0.045467	0.056357	0.066158	0.000000	0.016880	85.000000	3673.000000
OH, 04602	2 Unit	0.069218	0.024430	0.276059	0.389251	0.114007	0.050489	0.000000	0.000000	0.076547	59.000000	1228.000000
OH, 04602	20 to 49 Unit	0.000000	0.029057	0.237390	0.499452	0.067982	0.075658	0.000000	0.000000	0.090461	57.000000	1824.000000
OH, 04602	3 or 4 Unit	0.023281	0.093300	0.176293	0.339257	0.180203	0.085125	0.034654	0.006398	0.061489	184.000000	5627.000000
OH, 04602	5 to 9 Unit	0.006552	0.089983	0.347991	0.288002	0.106290	0.095515	0.061590	0.000000	0.004077	195.000000	6868.000000
OH, 04602	50 or more Unit	0.027933	0.102953	0.164405	0.270551	0.104549	0.277733	0.044693	0.000000	0.007183	47.000000	1253.000000
OH, 04602	Mobile Home	0.016270	0.000000	0.366708	0.027534	0.312891	0.105131	0.120150	0.051314	0.000000	39.000000	799.000000
OH, 04602	Single-Family Attached	0.017341	0.027568	0.142508	0.325478	0.224989	0.105825	0.138951	0.007781	0.009560	188.000000	4498.000000
OH, 04602	Single-Family Detached	0.048307	0.223211	0.219274	0.239689	0.079751	0.069686	0.063283	0.005307	0.051493	4278.000000	98557.000000
OH, 04603	10 to 19 Unit	0.027162	0.119734	0.273559	0.167129	0.049335	0.034091	0.104490	0.036585	0.187916	137.000000	3608.000000
OH, 04603	2 Unit	0.244839	0.133760	0.035475	0.051759	0.061064	0.016284	0.000000	0.000000	0.456819	155.000000	3439.000000
OH, 04603	20 to 49 Unit	0.076292	0.125543	0.170932	0.153066	0.250604	0.041526	0.066634	0.019314	0.096089	85.000000	2071.000000
OH, 04603	3 or 4 Unit	0.085839	0.192574	0.104330	0.127480	0.073211	0.063139	0.045099	0.000000	0.308328	288.000000	6652.000000
OH, 04603	5 to 9 Unit	0.067308	0.184724	0.224946	0.111728	0.147481	0.056067	0.078277	0.010157	0.119312	280.000000	7384.000000
OH, 04603	50 or more Unit	0.098589	0.081203	0.266517	0.082634	0.105339	0.062589	0.058294	0.004500	0.240335	180.000000	4889.000000
OH, 04603	Mobile Home	0.000000	0.017118	0.035340	0.468802	0.231364	0.143567	0.045279	0.000000	0.058531	76.000000	1811.000000
OH, 04603	Single-Family Attached	0.082309	0.086374	0.076028	0.044527	0.052748	0.084434	0.111501	0.015242	0.446836	452.000000	10825.000000
OH, 04603	Single-Family Detached	0.138480	0.232527	0.100887	0.053220	0.013040	0.023484	0.065820	0.012333	0.360209	5622.000000	115952.000000
OH, 04604	10 to 19 Unit	0.010112	0.027386	0.270697	0.361491	0.133137	0.074152	0.123025	0.000000	0.000000	184.000000	4747.000000
OH, 04604	2 Unit	0.115251	0.048684	0.138102	0.205663	0.080477	0.052658	0.142077	0.008942	0.208147	77.000000	2013.000000
OH, 04604	20 to 49 Unit	0.000000	0.000000	0.050755	0.659215	0.066465	0.097885	0.091843	0.000000	0.033837	83.000000	1655.000000
OH, 04604	3 or 4 Unit	0.053270	0.159521	0.127617	0.354555	0.168904	0.079833	0.043164	0.000000	0.013137	325.000000	6927.000000
OH, 04604	5 to 9 Unit	0.016344	0.024988	0.152287	0.316832	0.221908	0.151658	0.107811	0.008172	0.000000	300.000000	6363.000000
OH, 04604	50 or more Unit	0.016760	0.080695	0.091248	0.373681	0.220981	0.124767	0.029795	0.000000	0.062073	71.000000	1611.000000
OH, 04604	Mobile Home	0.000000	0.000000	0.640449	0.000000	0.000000	0.179775	0.179775	0.000000	0.000000	4.000000	89.000000
OH, 04604	Single-Family Attached	0.079246	0.035101	0.053495	0.269467	0.233599	0.145003	0.119252	0.041232	0.023605	337.000000	6524.000000
OH, 04604	Single-Family Detached	0.077748	0.253301	0.217135	0.136799	0.062879	0.076693	0.061009	0.012867	0.101568	5480.000000	91938.000000
OH, 04700	10 to 19 Unit	0.043362	0.014811	0.041577	0.083512	0.170592	0.180407	0.337081	0.117416	0.011242	217.000000	5604.000000
OH, 04700	2 Unit	0.048251	0.136982	0.173251	0.158031	0.171632	0.102979	0.038212	0.055699	0.114961	123.000000	3088.000000
OH, 04700	20 to 49 Unit	0.000000	0.000000	0.219306	0.232854	0.064352	0.085521	0.356478	0.021169	0.020322	44.000000	1181.000000
OH, 04700	3 or 4 Unit	0.018708	0.061638	0.105356	0.206774	0.192596	0.174084	0.060457	0.024419	0.155967	196.000000	5078.000000
OH, 04700	5 to 9 Unit	0.004476	0.027653	0.032449	0.127078	0.126598	0.397219	0.236093	0.019661	0.028772	244.000000	6256.000000
OH, 04700	50 or more Unit	0.040484	0.014721	0.107781	0.101472	0.175605	0.094637	0.380126	0.016299	0.068875	79.000000	1902.000000
OH, 04700	Mobile Home	0.000000	0.241775	0.000000	0.267024	0.214231	0.121653	0.133894	0.021423	0.000000	58.000000	1307.000000
OH, 04700	Single-Family Attached	0.051928	0.060841	0.031196	0.146871	0.118582	0.210812	0.257314	0.043209	0.079248	246.000000	5161.000000
OH, 04700	Single-Family Detached	0.039406	0.191019	0.154338	0.155917	0.062508	0.119164	0.144992	0.023422	0.109233	5945.000000	124752.000000
OH, 04800	10 to 19 Unit	0.000000	0.033333	0.098246	0.117544	0.345614	0.112281	0.178947	0.000000	0.114035	27.000000	570.000000
OH, 04800	2 Unit	0.035406	0.048200	0.122880	0.052960	0.100565	0.041357	0.177328	0.000000	0.421303	120.000000	3361.000000
OH, 04800	20 to 49 Unit	0.000000	0.007728	0.293663	0.344668	0.068006	0.007728	0.103555	0.015456	0.159196	31.000000	647.000000
OH, 04800	3 or 4 Unit	0.024496	0.034295	0.033751	0.209036	0.237343	0.263473	0.081655	0.062058	0.053892	108.000000	1837.000000
OH, 04800	5 to 9 Unit	0.000000	0.070228	0.016801	0.129368	0.215054	0.390121	0.160954	0.000000	0.017473	108.000000	2976.000000
OH, 04800	50 or more Unit	0.020747	0.069156	0.396957	0.141079	0.157676	0.121715	0.092669	0.000000	0.000000	34.000000	723.000000
OH, 04800	Mobile Home	0.000000	0.002560	0.030895	0.119399	0.197320	0.469233	0.143381	0.037211	0.000000	490.000000	11717.000000
OH, 04800	Single-Family Attached	0.040506	0.050633	0.021941	0.268354	0.024473	0.047257	0.065823	0.000000	0.481013	69.000000	1185.000000
OH, 04800	Single-Family Detached	0.052612	0.147852	0.099537	0.094754	0.085818	0.136844	0.133529	0.031240	0.217813	4140.000000	76313.000000
OH, 04900	10 to 19 Unit	0.000000	0.000000	0.038499	0.047161	0.054860	0.031761	0.436959	0.379211	0.011550	36.000000	1039.000000
OH, 04900	2 Unit	0.022727	0.066667	0.026515	0.277273	0.162121	0.171970	0.011364	0.100000	0.161364	62.000000	1320.000000
OH, 04900	20 to 49 Unit	0.000000	0.000000	0.062193	0.291326	0.222586	0.184943	0.216039	0.000000	0.022913	32.000000	611.000000
OH, 04900	3 or 4 Unit	0.012207	0.092019	0.123005	0.203756	0.087324	0.270423	0.139906	0.000000	0.071362	70.000000	1065.000000
OH, 04900	5 to 9 Unit	0.118562	0.077790	0.059013	0.220494	0.343348	0.074034	0.070815	0.009120	0.026824	99.000000	1864.000000
OH, 04900	50 or more Unit	0.000000	0.038664	0.063269	0.548330	0.235501	0.079086	0.035149	0.000000	0.000000	35.000000	569.000000
OH, 04900	Mobile Home	0.004934	0.001994	0.061503	0.160038	0.232207	0.263258	0.240530	0.030652	0.004884	923.000000	20064.000000
OH, 04900	Single-Family Attached	0.186544	0.013252	0.022426	0.108053	0.189602	0.185525	0.032620	0.013252	0.248726	39.000000	981.000000
OH, 04900	Single-Family Detached	0.058186	0.126849	0.086023	0.130027	0.100067	0.155949	0.139644	0.031390	0.171866	3597.000000	72062.000000
OH, 05000	10 to 19 Unit	0.000000	0.026936	0.154882	0.154401	0.189514	0.326118	0.083213	0.020683	0.044252	97.000000	2079.000000
OH, 05000	2 Unit	0.071402	0.014280	0.114619	0.102593	0.181135	0.037956	0.036077	0.016535	0.425404	165.000000	2661.000000
OH, 05000	20 to 49 Unit	0.012916	0.038069	0.262407	0.106050	0.130523	0.184908	0.057104	0.144120	0.063902	95.000000	1471.000000
OH, 05000	3 or 4 Unit	0.060191	0.036530	0.051889	0.068493	0.144873	0.321295	0.114155	0.027812	0.174761	133.000000	2409.000000
OH, 05000	5 to 9 Unit	0.019608	0.000000	0.032475	0.173407	0.387868	0.120098	0.009191	0.095588	0.161765	92.000000	1632.000000
OH, 05000	50 or more Unit	0.039945	0.000000	0.145317	0.183884	0.045455	0.135675	0.410468	0.039256	0.000000	72.000000	1452.000000
OH, 05000	Mobile Home	0.000000	0.010612	0.032424	0.195863	0.161727	0.370990	0.199628	0.025186	0.003570	1085.000000	20448.000000
OH, 05000	Single-Family Attached	0.057082	0.000000	0.090909	0.095137	0.143763	0.062368	0.297040	0.000000	0.253700	64.000000	946.000000
OH, 05000	Single-Family Detached	0.051647	0.087857	0.088753	0.128624	0.100926	0.145707	0.126786	0.032196	0.237504	4328.000000	68020.000000
OH, 05100	10 to 19 Unit	0.152419	0.384361	0.023857	0.170974	0.030484	0.005964	0.050364	0.000000	0.181577	47.000000	1509.000000
OH, 05100	2 Unit	0.043575	0.046160	0.094165	0.140694	0.145126	0.120384	0.086041	0.142910	0.180945	124.000000	2708.000000
OH, 05100	20 to 49 Unit	0.060127	0.082278	0.155063	0.231013	0.063291	0.118671	0.000000	0.000000	0.289557	37.000000	632.000000
OH, 05100	3 or 4 Unit	0.076823	0.053517	0.059991	0.334484	0.259387	0.073371	0.050065	0.041433	0.050928	100.000000	2317.000000
OH, 05100	5 to 9 Unit	0.097493	0.068090	0.069019	0.322810	0.180439	0.067781	0.035593	0.032807	0.125967	93.000000	3231.000000
OH, 05100	50 or more Unit	0.000000	0.133501	0.271201	0.337531	0.094878	0.022670	0.000000	0.000000	0.140218	85.000000	1191.000000
OH, 05100	Mobile Home	0.001949	0.008130	0.042265	0.162602	0.219122	0.387237	0.134648	0.040483	0.003564	782.000000	17958.000000
OH, 05100	Single-Family Attached	0.000000	0.064498	0.106735	0.272831	0.135274	0.122146	0.085616	0.000000	0.212900	87.000000	1752.000000
OH, 05100	Single-Family Detached	0.085395	0.135106	0.120910	0.135462	0.091555	0.110371	0.079444	0.016836	0.224922	4692.000000	95451.000000
OH, 05200	10 to 19 Unit	0.000000	0.015702	0.271074	0.232231	0.237190	0.114050	0.027273	0.000000	0.102479	55.000000	1210.000000
OH, 05200	2 Unit	0.046693	0.001297	0.015132	0.157371	0.156939	0.235192	0.105923	0.019888	0.261565	97.000000	2313.000000
OH, 05200	20 to 49 Unit	0.000000	0.012912	0.065997	0.129125	0.147776	0.443329	0.045911	0.000000	0.154950	43.000000	697.000000
OH, 05200	3 or 4 Unit	0.000000	0.031306	0.050572	0.150512	0.184226	0.285370	0.173992	0.015051	0.108970	102.000000	1661.000000
OH, 05200	5 to 9 Unit	0.005271	0.025303	0.043226	0.379547	0.177122	0.232472	0.133896	0.000000	0.003163	87.000000	1897.000000
OH, 05200	50 or more Unit	0.000000	0.077295	0.033816	0.473430	0.251208	0.164251	0.000000	0.000000	0.000000	12.000000	207.000000
OH, 05200	Mobile Home	0.000000	0.002933	0.060343	0.166303	0.242683	0.363495	0.139844	0.024399	0.000000	792.000000	16025.000000
OH, 05200	Single-Family Attached	0.000000	0.030564	0.076803	0.082288	0.073668	0.293103	0.268025	0.020376	0.155172	69.000000	1276.000000
OH, 05200	Single-Family Detached	0.066984	0.092249	0.064212	0.118570	0.088768	0.163038	0.155165	0.014199	0.236816	4819.000000	83318.000000
OH, 05301	10 to 19 Unit	0.000000	0.047978	0.163881	0.191914	0.077628	0.087871	0.276011	0.154717	0.000000	49.000000	1855.000000
OH, 05301	2 Unit	0.004967	0.244205	0.024834	0.091060	0.044288	0.486341	0.025662	0.014487	0.064156	99.000000	2416.000000
OH, 05301	20 to 49 Unit	0.012594	0.088161	0.455919	0.095718	0.007557	0.173804	0.156171	0.010076	0.000000	18.000000	397.000000
OH, 05301	3 or 4 Unit	0.005974	0.043011	0.026284	0.076464	0.281959	0.133811	0.159498	0.216846	0.056153	57.000000	1674.000000
