Dependency=County	Option=CAISO	Option=ERCOT	Option=MISO	Option=NEISO	Option=NYISO	Option=None	Option=PJM	Option=SPP	sample_count	sample_weight
UT, Tooele County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	11.000000	19066.000000
UT, Uintah County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	10722.000000
UT, Utah County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	128.000000	151342.000000
UT, Wasatch County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	8693.000000
UT, Washington County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	21.000000	50256.000000
UT, Wayne County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	978.000000
UT, Weber County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	50.000000	80159.000000
VA, Accomack County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	12.000000	13819.000000
VA, Albemarle County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	22.000000	39431.000000
VA, Alexandria city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	38.000000	68063.000000
VA, Alleghany County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	6.000000	6845.000000
VA, Amelia County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.000000	4540.000000
VA, Amherst County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	9.000000	12306.000000
VA, Appomattox County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	5972.000000
VA, Arlington County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	59.000000	100707.000000
VA, Augusta County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	13.000000	28425.000000
VA, Bath County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	2104.000000
VA, Bedford County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	16.000000	28187.000000
VA, Bland County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.000000	2561.000000
VA, Botetourt County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	8.000000	13305.000000
VA, Bristol city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.000000	7671.000000
VA, Brunswick County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	6148.000000
VA, Buchanan County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	7.000000	9124.000000
VA, Buckingham County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.000000	5689.000000
VA, Buena Vista city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	2709.000000
VA, Campbell County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	12.000000	22294.000000
VA, Caroline County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	7.000000	10965.000000
VA, Carroll County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	7.000000	12642.000000
VA, Charles City County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	2854.000000
VA, Charlotte County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	4594.000000
VA, Charlottesville city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	12.000000	17980.000000
VA, Chesapeake city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	41.000000	82573.000000
VA, Chesterfield County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	71.000000	118908.000000
VA, Clarke County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	5591.000000
VA, Colonial Heights city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	7206.000000
VA, Covington city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.000000	2472.000000
VA, Craig County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	2314.000000
VA, Culpeper County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	8.000000	16904.000000
VA, Cumberland County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.000000	4085.000000
VA, Danville city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	16.000000	18653.000000
VA, Dickenson County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.000000	6055.000000
VA, Dinwiddie County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	7.000000	10344.000000
VA, Emporia city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.000000	2210.000000
VA, Essex County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	4447.000000
VA, Fairfax County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	258.000000	393358.000000
VA, Fairfax city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	8476.000000
VA, Falls Church city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	5301.000000
VA, Fauquier County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	17.000000	23890.000000
VA, Floyd County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	6303.000000
VA, Fluvanna County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.000000	9829.000000
VA, Franklin County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	10.000000	22976.000000
VA, Franklin city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.000000	3424.000000
VA, Frederick County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	14.000000	29914.000000
VA, Fredericksburg city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	6.000000	10271.000000
VA, Galax city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.000000	2767.000000
VA, Giles County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.000000	7290.000000
VA, Gloucester County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	8.000000	14511.000000
VA, Goochland County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	8177.000000
VA, Grayson County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	6710.000000
VA, Greene County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	7107.000000
VA, Greensville County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	3705.000000
VA, Halifax County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	9.000000	14264.000000
VA, Hampton city	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	34.000000	53656.000000
VA, Hanover County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	23.000000	37724.000000
VA, Harrisonburg city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	11.000000	16626.000000
VA, Henrico County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	64.000000	125478.000000
VA, Henry County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	14.000000	22136.000000
VA, Highland County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1121.000000
VA, Hopewell city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	7.000000	8866.000000
VA, Isle of Wight County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	8.000000	13902.000000
VA, James City County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	11.000000	28352.000000
VA, King George County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	8669.000000
VA, King William County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.000000	6066.000000
VA, King and Queen County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.000000	2807.000000
VA, Lancaster County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.000000	5097.000000
VA, Lee County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	9282.000000
VA, Lexington city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1856.000000
VA, Loudoun County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	65.000000	117073.000000
VA, Louisa County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	6.000000	13146.000000
VA, Lunenburg County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	4670.000000
VA, Lynchburg city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	19.000000	28282.000000
VA, Madison County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.000000	5042.000000
VA, Manassas Park city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.000000	4730.000000
VA, Manassas city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	7.000000	12430.000000
VA, Martinsville city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	5787.000000
VA, Mathews County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	3837.000000
VA, Mecklenburg County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	9.000000	12066.000000
VA, Middlesex County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	4474.000000
VA, Montgomery County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	16.000000	35701.000000
VA, Nelson County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	6378.000000
VA, New Kent County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	7537.000000
VA, Newport News city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	44.000000	69247.000000
VA, Norfolk city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	81.000000	87367.000000
VA, Northampton County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.000000	5075.000000
VA, Northumberland County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.000000	5776.000000
VA, Norton city	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1858.000000
VA, Nottoway County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.000000	5676.000000
VA, Orange County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	13245.000000
VA, Page County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	9523.000000
VA, Patrick County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.000000	7805.000000
VA, Petersburg city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	11.000000	13175.000000
VA, Pittsylvania County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	16.000000	26327.000000
VA, Poquoson city	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	4610.000000
VA, Portsmouth city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	31.000000	36840.000000
VA, Powhatan County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	9866.000000
VA, Prince Edward County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	7294.000000
VA, Prince George County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	7.000000	11191.000000
VA, Prince William County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	83.000000	138102.000000
VA, Pulaski County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	10.000000	14553.000000
VA, Radford city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	5604.000000
VA, Rappahannock County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.000000	3247.000000
VA, Richmond County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.000000	3084.000000
VA, Richmond city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	66.000000	88958.000000
VA, Roanoke County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	18.000000	38322.000000
VA, Roanoke city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	23.000000	42541.000000
VA, Rockbridge County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.000000	9277.000000
VA, Rockingham County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	19.000000	29883.000000
VA, Russell County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	7.000000	10937.000000
VA, Salem city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	10060.000000
VA, Scott County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	6.000000	9104.000000
VA, Shenandoah County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	9.000000	17222.000000
VA, Smyth County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	9.000000	12930.000000
VA, Southampton County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	6727.000000
VA, Spotsylvania County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	30.000000	43105.000000
VA, Stafford County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	27.000000	44311.000000
VA, Staunton city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	6.000000	10383.000000
VA, Suffolk city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	28.000000	31741.000000
VA, Surry County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.000000	2707.000000
VA, Sussex County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	3793.000000
VA, Tazewell County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	11.000000	17595.000000
VA, Virginia Beach city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	100.000000	167509.000000
VA, Warren County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	8.000000	14174.000000
VA, Washington County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	13.000000	22512.000000
VA, Waynesboro city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	9044.000000
VA, Westmoreland County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.000000	7124.000000
VA, Williamsburg city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	4627.000000
VA, Winchester city	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	10596.000000
VA, Wise County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	11.000000	15225.000000
VA, Wythe County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	6.000000	12039.000000
VA, York County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	15.000000	23872.000000
VT, Addison County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	10.000000	14429.000000
VT, Bennington County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	12.000000	15399.000000
VT, Caledonia County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	10.000000	12098.000000
VT, Chittenden County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	35.000000	64012.000000
VT, Essex County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	3.000000	2691.000000
VT, Franklin County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	10.000000	18472.000000
VT, Grand Isle County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2905.000000
VT, Lamoille County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	7.000000	10342.000000
VT, Orange County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	10.000000	12306.000000
VT, Orleans County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	10.000000	11360.000000
VT, Rutland County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	20.000000	25317.000000
VT, Washington County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	19.000000	24581.000000
VT, Windham County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	18.000000	19011.000000
VT, Windsor County	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	18.000000	24184.000000
WA, Adams County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	5733.000000
WA, Asotin County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	9297.000000
WA, Benton County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	37.000000	68418.000000
WA, Chelan County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	14.000000	27200.000000
WA, Clallam County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	22.000000	31438.000000
WA, Clark County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	104.000000	164354.000000
WA, Columbia County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1689.000000
WA, Cowlitz County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	24.000000	39671.000000
WA, Douglas County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	8.000000	14348.000000
WA, Ferry County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	3039.000000
WA, Franklin County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	13.000000	25157.000000
WA, Garfield County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	952.000000
WA, Grant County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	16.000000	29783.000000
