Dependency=County Name	Option=Single-Family Detached	Option=Single-Family Attached	Option=2 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=10 to 19 Unit	Option=20 to 49 Unit	Option=50 or more Unit	Option=Mobile Home
"Cache County, UT"	0.641832092	0.072153608	0.027276364	0.110980549	0.03360168	0.036826841	0.027551378	0.021576079	0.02820141
"Carbon County, UT"	0.743193449	0.009109519	0.025895599	0.047492323	0.025383828	0.013408393	0.009314227	0.006857728	0.119344933
"Daggett County, UT"	0.569433032	0	0.00903862	0.007395234	0	0	0	0	0.414133114
"Davis County, UT"	0.759570296	0.051212095	0.020973655	0.037930675	0.029404799	0.030124762	0.020878923	0.021807296	0.028097498
"Duchesne County, UT"	0.739627898	0.017908666	0.015122873	0.034722913	0.004974629	0.0053726	0.0026863	0.001790867	0.177793254
"Emery County, UT"	0.756544503	0.012434555	0.023123909	0.032286213	0.003926702	0.004581152	0	0	0.167102967
"Garfield County, UT"	0.823680824	0.004633205	0.019305019	0.013127413	0.004375804	0.003861004	0.005405405	0	0.125611326
"Grand County, UT"	0.5893951	0.023162328	0.066041348	0.026607963	0.020865237	0.029479326	0.009188361	0	0.235260337
"Iron County, UT"	0.62497561	0.063219512	0.027512195	0.037463415	0.068536585	0.048439024	0.039414634	0.023707317	0.066731707
"Juab County, UT"	0.867453348	0.012074643	0.004116356	0.041712404	0.008781559	0.009879254	0.000823271	0	0.055159166
"Kane County, UT"	0.863957004	0.017635203	0.01713134	0.006550218	0.002519315	0.001679543	0	0	0.090527377
"Millard County, UT"	0.881227581	0.000996413	0.004782782	0.009565564	0.003387804	0.014547629	0.009166999	0.010561977	0.065763252
"Morgan County, UT"	0.886343612	0.052863436	0.032892805	0.024082232	0	0	0	0	0.003817915
"Piute County, UT"	0.9004329	0.002164502	0.002164502	0	0	0	0	0	0.095238095
"Rich County, UT"	0.747569561	0.026483406	0	0.025142474	0.007039893	0.004358029	0.00670466	0	0.182701978
"Salt Lake County, UT"	0.637666709	0.064267807	0.034407891	0.041686734	0.040426734	0.06278913	0.046690287	0.052623221	0.019441487
"San Juan County, UT"	0.734669811	0.008760108	0.014319407	0.008254717	0.018362534	0.008423181	0.003369272	0	0.20384097
"Sanpete County, UT"	0.839565177	0.006747259	0.016212164	0.019492081	0.015462468	0.02183488	0.013681942	0.000374848	0.066629182
"Sevier County, UT"	0.835470826	0.016406701	0.011091854	0.018255344	0.009936453	0.012478336	0.012016176	0.00023108	0.084113229
"Summit County, UT"	0.603442003	0.089979625	0.008950662	0.03278271	0.047918789	0.045335468	0.048428176	0.107444331	0.015718236
"Tooele County, UT"	0.783893257	0.054705742	0.014343579	0.024779604	0.015582559	0.016630927	0.022825828	0.003049797	0.064188706
"Uintah County, UT"	0.680008911	0.030595574	0.035199762	0.056364176	0.019827714	0.031932274	0.016114659	0.002079311	0.127877618
"Utah County, UT"	0.66714843	0.08633772	0.042452339	0.054180012	0.033106945	0.054210633	0.026682753	0.016878051	0.019003117
"Wasatch County, UT"	0.801623749	0.067574217	0.011809086	0.010578973	0.033541086	0.033295063	0.028128588	0.007216664	0.006232573
"Washington County, UT"	0.744624781	0.062394395	0.020834302	0.036010479	0.02860066	0.020679285	0.013641507	0.01285092	0.06036367
"Wayne County, UT"	0.8599151	0.000606428	0.013341419	0.025469982	0.020012129	0.003032141	0.008489994	0	0.069132808
"Weber County, UT"	0.713492374	0.050304486	0.03699648	0.050885524	0.029923459	0.030560367	0.030303369	0.024571205	0.032962735
"Addison County, VT"	0.738569686	0.026084936	0.050659385	0.043513623	0.023005868	0.008888631	0.01580201	0.011561029	0.081914832
"Bennington County, VT"	0.718400606	0.01823953	0.064241046	0.072531742	0.035957931	0.006727307	0.010090961	0.012554482	0.061256396
"Caledonia County, VT"	0.704620868	0.010138872	0.046515915	0.056224653	0.047806317	0.011675065	0.014501659	0.002826595	0.105690058
"Chittenden County, VT"	0.514630476	0.086248959	0.072297781	0.096767125	0.069507545	0.027405665	0.05064789	0.03935547	0.043139088
"Essex County, VT"	0.835707317	0.001756098	0.026146341	0.018536585	0.022829268	0.001170732	0.005463415	0	0.088390244
"Franklin County, VT"	0.72905366	0.021742054	0.049804994	0.036087327	0.031604429	0.012865917	0.017348814	0.005020845	0.096471959
"Grand Isle County, VT"	0.814274751	0.009976976	0.019378358	0.018227168	0.002877974	0.004221028	0.00038373	0.004412893	0.126247122
"Lamoille County, VT"	0.662273844	0.043704862	0.078400715	0.066711339	0.039609858	0.011912739	0.015263197	0.00096791	0.081155536
"Orange County, VT"	0.779622097	0.007872983	0.038446398	0.033460176	0.012137515	0.006101561	0.006757643	0.004067708	0.111533919
"Orleans County, VT"	0.756440281	0.015690867	0.045257611	0.034953162	0.031733021	0.010538642	0.003747073	0.000936768	0.100702576
"Rutland County, VT"	0.691528491	0.015121439	0.066645259	0.061711817	0.037248949	0.03444652	0.019792153	0.014829519	0.058675852
"Washington County, VT"	0.652245166	0.042805637	0.059488692	0.072107506	0.055916093	0.022025565	0.023238283	0.019337922	0.052835136
"Windham County, VT"	0.65454125	0.071596128	0.048204315	0.0553408	0.06548386	0.013579146	0.021046024	0.013413949	0.056794529
"Windsor County, VT"	0.685370221	0.021254476	0.049324246	0.068383967	0.061019984	0.017875708	0.014150399	0.008230334	0.074390667
"Accomack County, VA"	0.737042791	0.018782658	0.015063786	0.015581603	0.00913242	0.00630796	0.002871534	0.00804971	0.187167538
"Albemarle County, VA"	0.591606407	0.12860715	0.019440878	0.022504562	0.042621252	0.080511815	0.034601608	0.034894461	0.045211867
"Alleghany County, VA"	0.79731577	0.008698894	0.021250155	0.010687213	0.023984093	0.017397788	0.004473717	0.020131726	0.096060644
"Amelia County, VA"	0.715168029	0.023069936	0.003814714	0	0.002724796	0	0	0.003814714	0.251407811
"Amherst County, VA"	0.776488895	0.016763333	0.033102278	0.031970576	0.019097468	0.005799972	0.001414627	0.000141463	0.115221389
"Appomattox County, VA"	0.756561589	0.005971393	0.01055409	0.000972087	0.008332176	0.011109568	0.003888349	0.000416609	0.20219414
"Arlington County, VA"	0.263439801	0.100415599	0.009261416	0.037296455	0.056885155	0.078336886	0.047874532	0.404627125	0.001863031
"Augusta County, VA"	0.792056729	0.025720773	0.013124747	0.01654589	0.017696638	0.018256461	0.005909246	0.005971449	0.104718067
"Bath County, VA"	0.799582463	0.013420817	0.022666269	0.032806442	0.005964808	0	0.009245452	0.042051894	0.074261855
"Bedford County, VA"	0.755487016	0.03315617	0.009280423	0.012722716	0.017294082	0.020350839	0.007793352	0.001239226	0.142676177
"Bland County, VA"	0.692891859	0.013973269	0.003037667	0.005467801	0.004860267	0.014580802	0.009720535	0	0.255467801
"Botetourt County, VA"	0.834044282	0.022140971	0.0144221	0.009817862	0.007515742	0.004671948	0.005755298	0.009614734	0.092017063
"Brunswick County, VA"	0.713399805	0.008146887	0.003039883	0.005107004	0.016901751	0.00364786	0.002188716	0.005228599	0.242339494
"Buchanan County, VA"	0.593315485	0.007945418	0.008809051	0.010449953	0.016840833	0.015286294	0.002763624	0.001813628	0.342775715
"Buckingham County, VA"	0.660692464	0.002987101	0.000814664	0.004752206	0.015478615	0.00610998	0.007739308	0	0.301425662
"Campbell County, VA"	0.704184591	0.036448964	0.018068048	0.029018381	0.025928823	0.010285491	0.006726633	0.00492765	0.16441142
"Caroline County, VA"	0.840753283	0.038903114	0.005533989	0.00941604	0.003799455	0.005451392	0.000495581	8.26E-05	0.095564549
"Carroll County, VA"	0.721110779	0.005733055	0.007285757	0.022633622	0.011943864	0.006031651	0.007226038	0.002747089	0.215288146
"Charles City County, VA"	0.798074029	0.009027987	0	0.009629853	0	0.006018658	0	0.003009329	0.174240144
"Charlotte County, VA"	0.747393365	0.009636651	0.005845182	0.004265403	0.013112164	0.002053712	0.009794629	0.000473934	0.207424961
"Chesterfield County, VA"	0.789252446	0.049636008	0.007898239	0.017706458	0.045142857	0.051091977	0.011178082	0.015021526	0.013072407
"Clarke County, VA"	0.868437798	0.017658288	0.018294623	0.026726058	0.010340439	0.006363347	0.007636017	0.041043589	0.003499841
"Craig County, VA"	0.712912088	0	0.005494505	0.006524725	0.020260989	0.009615385	0.04635989	0	0.198832418
"Culpeper County, VA"	0.786147375	0.074616267	0.013109739	0.014475337	0.032064238	0.036324903	0.007701972	0.005680887	0.029879281
"Cumberland County, VA"	0.737963357	0.011930124	0.029612271	0.006391138	0.026203664	0	0	0	0.187899446
"Dickenson County, VA"	0.609727165	0.008435482	0.003690523	0.007644655	0.014103071	0.021484118	0.001318044	0.002767892	0.33082905
"Dinwiddie County, VA"	0.813127413	0.002059202	0.006864007	0.003432003	0.002745603	0.013470613	0	0.001544402	0.156756757
"Essex County, VA"	0.762214984	0.009600549	0.023658495	0.009771987	0.027601577	0.003943082	0.010114864	0.009600549	0.143493914
"Fairfax County, VA"	0.471941015	0.233739358	0.004596046	0.012200193	0.048881021	0.102219477	0.027945908	0.092781775	0.005695207
"Fauquier County, VA"	0.844659827	0.073789422	0.012910309	0.010676561	0.004467497	0.02616136	0.004164616	0.008745693	0.014424715
"Floyd County, VA"	0.77045483	0.011777973	0.006264879	0.005638391	0.009272021	0.009898509	0.002004761	0.000375893	0.184312743
"Fluvanna County, VA"	0.898912942	0.009755644	0.013007526	0.002136951	0.006782496	0.00102202	0	0	0.068382421
"Franklin County, VA"	0.737628918	0.014378338	0.013672859	0.014915846	0.019283099	0.014882252	0.010246246	0.003628179	0.171364262
"Frederick County, VA"	0.764951195	0.103683781	0.00894503	0.007403826	0.010546674	0.019401046	0.001420326	0.021184008	0.062464114
"Giles County, VA"	0.796549245	0.01018452	0.01353942	0.012461059	0.01749341	0.012221423	0.001557632	0	0.13599329
"Gloucester County, VA"	0.803293743	0.02706012	0.009734297	0.031468103	0.006489531	0.009060855	0.005020203	0.003673319	0.104199829
"Goochland County, VA"	0.920464602	0.022676991	0.002212389	0	0.002544248	0.002544248	0.008960177	0.001216814	0.039380531
"Grayson County, VA"	0.747016706	0.012367108	0.007702322	0.011390757	0.008787156	0.006075071	0.004881753	0	0.201779128
"Greene County, VA"	0.849215177	0.005932518	0.024348041	0.006179706	0.000988753	0.006550488	0.011247065	0	0.095538252
"Greensville County, VA"	0.677380667	0.021348045	0.005277045	0	0.008635164	0.028544015	0	0.003118254	0.25569681
"Halifax County, VA"	0.759136944	0.008036107	0.009522237	0.013044914	0.012109203	0.005669309	0.009467195	0.005063849	0.177950242
"Hanover County, VA"	0.867551147	0.032461252	0.007241166	0.005902046	0.023236206	0.03265964	0.005579665	0.009225046	0.016143831
"Henrico County, VA"	0.642370215	0.103155904	0.010280878	0.041175211	0.058834391	0.07750541	0.022659291	0.038420349	0.005598352
"Henry County, VA"	0.700605876	0.012079412	0.01333689	0.025721145	0.024425561	0.024616088	0.004572648	0.003048432	0.191593949
"Highland County, VA"	0.868052199	0.014983084	0.001449976	0.005316578	0.004349928	0	0	0.006766554	0.099081682
"Isle of Wight County, VA"	0.739809871	0.046295091	0.010613361	0.013348092	0.017450189	0.030733168	0.009441334	0.002539393	0.129769501
"James City County, VA"	0.64060327	0.131192632	0.009580616	0.021540934	0.059307105	0.058256328	0.012392991	0.027907408	0.039218716
"King and Queen County, VA"	0.806442335	0.013229796	0.00402646	0.006902502	0	0	0	0.001438021	0.167960886
"King George County, VA"	0.831234257	0.037783375	0.010377834	0.016926952	0.011788413	0.009874055	0.005440806	0.003123426	0.073450882
"King William County, VA"	0.92795858	0.00591716	0	0.008136095	0.003994083	0.004733728	0	0.002366864	0.046893491
"Lancaster County, VA"	0.842237172	0.039836433	0.009365519	0.012663237	0.018994856	0.00619971	0.01028888	0.005012531	0.055401662
"Lee County, VA"	0.711169581	0.005262264	0.014004414	0.02368019	0.014513665	0.011967408	0.004413512	0.000339501	0.214649465
"Loudoun County, VA"	0.533774037	0.291022653	0.003955232	0.009773149	0.035287963	0.070076568	0.017009876	0.033274679	0.005825843
"Louisa County, VA"	0.827037189	0.01474649	0.003760061	0.010340168	0.004582574	0.007931379	0.003642559	0.001527525	0.126432055
"Lunenburg County, VA"	0.726968734	0.002842334	0.004179903	0.009195787	0.003511119	0.009864571	0.009864571	0.000334392	0.233238589
"Madison County, VA"	0.898456944	0.012609922	0.024722084	0.013771362	0.004479841	0.005973121	0.00265472	0.00265472	0.034677286
"Mathews County, VA"	0.873256625	0.00488145	0.004358438	0.003138075	0.013075314	0.005578801	0	0.012900976	0.082810321
"Mecklenburg County, VA"	0.704614081	0.00879377	0.008317	0.0110187	0.019282725	0.005827197	0.006780738	0.000953541	0.234412248
"Middlesex County, VA"	0.827179135	0.017707618	0.008510638	0.015511325	0.007275223	0.002059025	0	0	0.121757035
"Montgomery County, VA"	0.505167926	0.102019155	0.037856006	0.035985949	0.052437391	0.123777514	0.020469536	0.015162619	0.107123904
"Nelson County, VA"	0.745712303	0.034202439	0.007237038	0.034202439	0.013284425	0.024883513	0.014672351	0.001883613	0.12392188
"New Kent County, VA"	0.918349647	0.032585801	0.00954033	0	0.001734605	0	0	0	0.037789617
"Northampton County, VA"	0.81947454	0.016928494	0.023970748	0.010834236	0.013271939	0.007177681	0.013001083	0.014761647	0.080579632
"Northumberland County, VA"	0.886993372	0.001412583	0.006302293	0.003368467	0	0.010431381	0.003694447	0.002390525	0.085406933
"Nottoway County, VA"	0.724107275	0.004445103	0.009631056	0.053044896	0.024744407	0.020002963	0.011705438	0.012149948	0.140168914
"Orange County, VA"	0.840478098	0.033253205	0.004340278	0.008680556	0.018629808	0.017828526	0.008213141	0.004540598	0.064035791
"Page County, VA"	0.795419586	0.016321996	0.021620236	0.013245599	0.016492907	0.007092805	0.00452914	0	0.12527773
"Patrick County, VA"	0.683569182	0.010613208	0.009532233	0.006878931	0.005994497	0.004323899	0.00226022	0.003242925	0.273584906
"Pittsylvania County, VA"	0.740971476	0.00578711	0.003984568	0.008158877	0.008822971	0.009929796	0.00240339	0.00328885	0.216652963
"Powhatan County, VA"	0.944960212	0.014399394	0.005873437	0	0	0	0	0.000568397	0.03419856
"Prince Edward County, VA"	0.68187147	0.014600874	0.018863903	0.035596291	0.011723329	0.074176703	0.011723329	0.011936481	0.13950762
"Prince George County, VA"	0.741812581	0.108463035	0.014105058	0.01345655	0.022211414	0.024319066	0.00226978	0.002918288	0.070444228
"Prince William County, VA"	0.557313255	0.258027829	0.006556546	0.00957105	0.027048321	0.090147368	0.015648016	0.023567939	0.012119676
"Pulaski County, VA"	0.732835907	0.02602811	0.021632252	0.032390537	0.017872636	0.036959917	0.0094858	0.003296894	0.119497947
"Rappahannock County, VA"	0.955893536	0.009885932	0.012420786	0	0.011406844	0.000760456	0	0	0.009632446
"Richmond County, VA"	0.792645557	0.003064351	0.01762002	0.019662921	0.014300306	0.019407559	0.012257406	0.022216547	0.098825332
"Roanoke County, VA"	0.756475156	0.055339854	0.011574188	0.016071165	0.026293803	0.074138694	0.013712095	0.02115791	0.025237136
"Rockbridge County, VA"	0.808668076	0.015151515	0.014711064	0.006871036	0.015591966	0.009337562	0.010923185	0.003875969	0.114869626
"Rockingham County, VA"	0.725487948	0.075864836	0.021581497	0.017912929	0.035252644	0.010661775	0.01003124	0.006419994	0.096787137
"Russell County, VA"	0.669718674	0.017721332	0.008269955	0.017352138	0.015653843	0.003913461	0.001033744	0.000147678	0.266189175
"Scott County, VA"	0.692101516	0.006198174	0.011977553	0.009967334	0.007873356	0.006365692	0.007035765	0.006030656	0.252449954
"Shenandoah County, VA"	0.749408424	0.07188831	0.028253668	0.024278277	0.032371036	0.032181732	0.017037388	0.007288216	0.037292948
"Smyth County, VA"	0.687763713	0.010321324	0.015579357	0.017721519	0.024602402	0.025900682	0.008893216	0.004154495	0.205063291
"Southampton County, VA"	0.792808219	0.012381454	0.010669125	0.009220232	0.02028451	0.00381981	0.000922023	0.001317176	0.14857745
"Spotsylvania County, VA"	0.787869683	0.079194746	0.002875907	0.006846375	0.008284328	0.029317079	0.018307078	0.01822123	0.049083573
"Stafford County, VA"	0.749308269	0.135938325	0.00285141	0.006188615	0.025916147	0.039095997	0.004139825	0.008976661	0.02758475
"Surry County, VA"	0.817207334	0.001692525	0.001410437	0.01325811	0.022002821	0.005923836	0	0	0.138504937
"Sussex County, VA"	0.684439083	0.001930036	0.002171291	0.012545235	0.025814234	0.008202654	0.001930036	0.000241255	0.262726176
"Tazewell County, VA"	0.66687512	0.014238984	0.010053877	0.017558207	0.031556667	0.010294401	0.007215701	0.00216471	0.240042332
"Warren County, VA"	0.848653323	0.042562392	0.012910798	0.02884853	0.01859402	0.027736595	0.001173709	0.003768223	0.015752409
"Washington County, VA"	0.703639381	0.01968276	0.026205087	0.027941801	0.029755702	0.01798464	0.006483733	0.002277025	0.166029871
"Westmoreland County, VA"	0.872191529	0.016022099	0.002209945	0.015837937	0.010773481	0.002854512	0.004604052	0.001012891	0.074493554
"Wise County, VA"	0.641976686	0.006971945	0.010206927	0.016230688	0.017848179	0.01243795	0.006804618	0.004406269	0.283116738
"Wythe County, VA"	0.686967454	0.011593798	0.011384272	0.024165386	0.021581226	0.022698701	0.004050845	0.001257159	0.216301159
"York County, VA"	0.652216605	0.150052733	0.008000873	0.026621086	0.059206459	0.065607157	0.010692075	0.013674219	0.013928792
"Alexandria city, VA"	0.139689226	0.208560188	0.011856032	0.030150088	0.089867398	0.129197631	0.053464743	0.336512604	0.000702089
"Bristol city, VA"	0.667351833	0.038940276	0.04898938	0.05081649	0.086330935	0.035514446	0.020897568	0.030261505	0.020897568
"Buena Vista city, VA"	0.800345423	0.023488774	0.025906736	0.038341969	0.023834197	0.047322971	0.00552677	0.017271157	0.017962003
"Charlottesville city, VA"	0.487557785	0.098062359	0.10794728	0.033785778	0.084538212	0.082079276	0.047162388	0.050457362	0.00840956
"Chesapeake city, VA"	0.668002161	0.123626992	0.018884487	0.038759341	0.049574593	0.037453858	0.016115963	0.021247862	0.026334744
"Colonial Heights city, VA"	0.800103173	0.031854527	0.027211762	0.037400052	0.04642765	0.027211762	0.008511736	0.01947382	0.00180552
"Covington city, VA"	0.846918489	0.024850895	0.046719682	0.009609013	0.021868787	0.010934394	0	0	0.039098741
"Danville city, VA"	0.701477078	0.014995947	0.024272719	0.053003693	0.065522832	0.059398361	0.026029001	0.026749527	0.028550842
"Emporia city, VA"	0.668789809	0.028874735	0.038641189	0.095116773	0.045859873	0.042462845	0	0.034819533	0.045435244
