Dependency=County	Dependency=Geometry Building Type RECS	Dependency=Vacancy Status	Option=No	Option=Yes	source_count	source_weight	fallback_count	fallback_weight
RI, Kent County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	5
RI, Kent County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	5
RI, Kent County	Single-Family Attached	Occupied	1	0	0	1	0	5
RI, Kent County	Single-Family Attached	Vacant	1	0	0	1	0	5
RI, Kent County	Single-Family Detached	Occupied	0.986349	0.0136505	1004.54	73590	1004.54	73590
RI, Kent County	Single-Family Detached	Vacant	1	0	0	1	0	5
RI, Newport County	Mobile Home	Occupied	1	0	0	1	0	5
RI, Newport County	Mobile Home	Vacant	1	0	0	1	0	5
RI, Newport County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	5
RI, Newport County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	5
RI, Newport County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	5
RI, Newport County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	5
RI, Newport County	Single-Family Attached	Occupied	1	0	0	1	0	5
RI, Newport County	Single-Family Attached	Vacant	1	0	0	1	0	5
RI, Newport County	Single-Family Detached	Occupied	0.987689	0.012311	515.559	41878	515.559	41878
RI, Newport County	Single-Family Detached	Vacant	1	0	0	1	0	5
RI, Providence County	Mobile Home	Occupied	1	0	0	1	0	5
RI, Providence County	Mobile Home	Vacant	1	0	0	1	0	5
RI, Providence County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	5
RI, Providence County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	5
RI, Providence County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	5
RI, Providence County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	5
RI, Providence County	Single-Family Attached	Occupied	1	0	0	1	0	5
RI, Providence County	Single-Family Attached	Vacant	1	0	0	1	0	5
RI, Providence County	Single-Family Detached	Occupied	0.985372	0.0146282	3855.24	263549	3855.24	263549
RI, Providence County	Single-Family Detached	Vacant	1	0	0	1	0	5
RI, Washington County	Mobile Home	Occupied	1	0	0	1	0	5
RI, Washington County	Mobile Home	Vacant	1	0	0	1	0	5
RI, Washington County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	5
RI, Washington County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	5
RI, Washington County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	5
RI, Washington County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	5
RI, Washington County	Single-Family Attached	Occupied	1	0	0	1	0	5
RI, Washington County	Single-Family Attached	Vacant	1	0	0	1	0	5
RI, Washington County	Single-Family Detached	Occupied	0.988455	0.0115448	725.638	62854	725.638	62854
RI, Washington County	Single-Family Detached	Vacant	1	0	0	1	0	5
SC, Abbeville County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Abbeville County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Abbeville County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Abbeville County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Abbeville County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Abbeville County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Abbeville County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Abbeville County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Abbeville County	Single-Family Detached	Occupied	0.991862	0.00813797	97.7696	12014	97.7696	12014
SC, Abbeville County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Aiken County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Aiken County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Aiken County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Aiken County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Aiken County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Aiken County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Aiken County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Aiken County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Aiken County	Single-Family Detached	Occupied	0.99093	0.00906981	672.082	74101	672.082	74101
SC, Aiken County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Allendale County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Allendale County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Allendale County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Allendale County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Allendale County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Allendale County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Allendale County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Allendale County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Allendale County	Single-Family Detached	Occupied	0.992031	0.00796853	35.3803	4440	35.3803	4440
SC, Allendale County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Anderson County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Anderson County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Anderson County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Anderson County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Anderson County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Anderson County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Anderson County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Anderson County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Anderson County	Single-Family Detached	Occupied	0.990768	0.009232	790.952	85675	790.952	85675
SC, Anderson County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Bamberg County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Bamberg County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Bamberg County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Bamberg County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Bamberg County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Bamberg County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Bamberg County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Bamberg County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Bamberg County	Single-Family Detached	Occupied	0.992538	0.00746226	56.8923	7624	56.8923	7624
SC, Bamberg County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Barnwell County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Barnwell County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Barnwell County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Barnwell County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Barnwell County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Barnwell County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Barnwell County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Barnwell County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Barnwell County	Single-Family Detached	Occupied	0.991866	0.00813422	84.4821	10386	84.4821	10386
SC, Barnwell County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Beaufort County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Beaufort County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Beaufort County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Beaufort County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Beaufort County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Beaufort County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Beaufort County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Beaufort County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Beaufort County	Single-Family Detached	Occupied	0.992101	0.00789905	747.495	94631	747.495	94631
SC, Beaufort County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Berkeley County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Berkeley County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Berkeley County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Berkeley County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Berkeley County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Berkeley County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Berkeley County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Berkeley County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Berkeley County	Single-Family Detached	Occupied	0.98884	0.0111596	868.473	77823	868.473	77823
SC, Berkeley County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Calhoun County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Calhoun County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Calhoun County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Calhoun County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Calhoun County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Calhoun County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Calhoun County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Calhoun County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Calhoun County	Single-Family Detached	Occupied	0.992045	0.00795454	58.1079	7305	58.1079	7305
SC, Calhoun County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Charleston County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Charleston County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Charleston County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Charleston County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Charleston County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Charleston County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Charleston County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Charleston County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Charleston County	Single-Family Detached	Occupied	0.990976	0.00902374	1607.74	178168	1607.74	178168
SC, Charleston County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Cherokee County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Cherokee County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Cherokee County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Cherokee County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Cherokee County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Cherokee County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Cherokee County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Cherokee County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Cherokee County	Single-Family Detached	Occupied	0.990565	0.00943517	226.567	24013	226.567	24013
SC, Cherokee County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Chester County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Chester County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Chester County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Chester County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Chester County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Chester County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Chester County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Chester County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Chester County	Single-Family Detached	Occupied	0.991214	0.00878558	128.217	14594	128.217	14594
SC, Chester County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Chesterfield County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Chesterfield County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Chesterfield County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Chesterfield County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Chesterfield County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Chesterfield County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Chesterfield County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Chesterfield County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Chesterfield County	Single-Family Detached	Occupied	0.991433	0.00856709	182.299	21279	182.299	21279
SC, Chesterfield County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Clarendon County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Clarendon County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Clarendon County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Clarendon County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Clarendon County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Clarendon County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Clarendon County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Clarendon County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Clarendon County	Single-Family Detached	Occupied	0.992248	0.00775233	134.798	17388	134.798	17388
SC, Clarendon County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Colleton County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Colleton County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Colleton County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Colleton County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Colleton County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Colleton County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Colleton County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Colleton County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Colleton County	Single-Family Detached	Occupied	0.992423	0.00757662	149.479	19729	149.479	19729
SC, Colleton County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Darlington County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Darlington County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Darlington County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Darlington County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Darlington County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Darlington County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Darlington County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Darlington County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Darlington County	Single-Family Detached	Occupied	0.991219	0.00878113	265.91	30282	265.91	30282
SC, Darlington County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Dillon County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Dillon County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Dillon County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Dillon County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Dillon County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Dillon County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Dillon County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Dillon County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Dillon County	Single-Family Detached	Occupied	0.991074	0.00892586	121.213	13580	121.213	13580
SC, Dillon County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Dorchester County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Dorchester County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Dorchester County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Dorchester County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Dorchester County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Dorchester County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Dorchester County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Dorchester County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Dorchester County	Single-Family Detached	Occupied	0.988978	0.0110223	636.118	57712	636.118	57712
SC, Dorchester County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Edgefield County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Edgefield County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Edgefield County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Edgefield County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Edgefield County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Edgefield County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Edgefield County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Edgefield County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Edgefield County	Single-Family Detached	Occupied	0.989918	0.0100818	107.119	10625	107.119	10625
SC, Edgefield County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Fairfield County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Fairfield County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Fairfield County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Fairfield County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Fairfield County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Fairfield County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Fairfield County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Fairfield County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Fairfield County	Single-Family Detached	Occupied	0.99234	0.00765963	89.3266	11662	89.3266	11662
SC, Fairfield County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Florence County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Florence County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Florence County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Florence County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Florence County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Florence County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Florence County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Florence County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Florence County	Single-Family Detached	Occupied	0.990699	0.00930094	549.574	59088	549.574	59088
SC, Florence County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Georgetown County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Georgetown County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Georgetown County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Georgetown County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Georgetown County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Georgetown County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Georgetown County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Georgetown County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Georgetown County	Single-Family Detached	Occupied	0.992749	0.00725074	247.185	34091	247.185	34091
SC, Georgetown County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Greenville County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Greenville County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Greenville County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Greenville County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Greenville County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Greenville County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Greenville County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Greenville County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Greenville County	Single-Family Detached	Occupied	0.989916	0.0100837	2032.39	201551	2032.39	201551
SC, Greenville County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Greenwood County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Greenwood County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Greenwood County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Greenwood County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Greenwood County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Greenwood County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Greenwood County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Greenwood County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Greenwood County	Single-Family Detached	Occupied	0.990993	0.00900655	280.275	31119	280.275	31119
SC, Greenwood County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Hampton County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Hampton County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Hampton County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Hampton County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Hampton County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Hampton County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Hampton County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Hampton County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Hampton County	Single-Family Detached	Occupied	0.991458	0.00854204	77.126	9029	77.126	9029
SC, Hampton County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Horry County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Horry County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Horry County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Horry County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Horry County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Horry County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Horry County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Horry County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Horry County	Single-Family Detached	Occupied	0.993055	0.00694457	1344.19	193560	1344.19	193560
SC, Horry County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Jasper County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Jasper County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Jasper County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Jasper County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
SC, Jasper County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	46
SC, Jasper County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	46
SC, Jasper County	Single-Family Attached	Occupied	1	0	0	1	0	46
SC, Jasper County	Single-Family Attached	Vacant	1	0	0	1	0	46
SC, Jasper County	Single-Family Detached	Occupied	0.989427	0.0105725	115.494	10924	115.494	10924
SC, Jasper County	Single-Family Detached	Vacant	1	0	0	1	0	46
SC, Kershaw County	Mobile Home	Occupied	1	0	0	1	0	46
SC, Kershaw County	Mobile Home	Vacant	1	0	0	1	0	46
SC, Kershaw County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	46
SC, Kershaw County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	46
