Dependency=Location EPW	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane
0939546_United_States_TN_Hamilton_47065_723240_35.05_-85.22_NSRDB_2.0.1_2012_AMY.epw	1980s	0.31	0.0	0.5	0.0	0.0	0.18
0939546_United_States_TN_Hamilton_47065_723240_35.05_-85.22_NSRDB_2.0.1_2012_AMY.epw	1990s	0.4	0.0	0.44	0.0	0.06	0.1
0939546_United_States_TN_Hamilton_47065_723240_35.05_-85.22_NSRDB_2.0.1_2012_AMY.epw	2000s	0.5	0.0	0.47	0.0	0.0	0.02
0965848_United_States_TN_Blount_47009_723260_35.81_-83.98_NSRDB_2.0.1_2012_AMY.epw	<1950	0.52	0.0	0.48	0.0	0.0	0.0
0965848_United_States_TN_Blount_47009_723260_35.81_-83.98_NSRDB_2.0.1_2012_AMY.epw	1950s	0.75	0.0	0.19	0.0	0.0	0.05
0965848_United_States_TN_Blount_47009_723260_35.81_-83.98_NSRDB_2.0.1_2012_AMY.epw	1960s	0.55	0.0	0.27	0.0	0.08	0.11
0965848_United_States_TN_Blount_47009_723260_35.81_-83.98_NSRDB_2.0.1_2012_AMY.epw	1970s	0.32	0.0	0.61	0.0	0.03	0.03
0965848_United_States_TN_Blount_47009_723260_35.81_-83.98_NSRDB_2.0.1_2012_AMY.epw	1980s	0.31	0.0	0.5	0.0	0.0	0.18
0965848_United_States_TN_Blount_47009_723260_35.81_-83.98_NSRDB_2.0.1_2012_AMY.epw	1990s	0.4	0.0	0.44	0.0	0.06	0.1
0965848_United_States_TN_Blount_47009_723260_35.81_-83.98_NSRDB_2.0.1_2012_AMY.epw	2000s	0.5	0.0	0.47	0.0	0.0	0.02
0836851_United_States_TN_Shelby_47157_723340_35.05_-89.98_NSRDB_2.0.1_2012_AMY.epw	<1950	0.52	0.0	0.48	0.0	0.0	0.0
0836851_United_States_TN_Shelby_47157_723340_35.05_-89.98_NSRDB_2.0.1_2012_AMY.epw	1950s	0.75	0.0	0.19	0.0	0.0	0.05
0836851_United_States_TN_Shelby_47157_723340_35.05_-89.98_NSRDB_2.0.1_2012_AMY.epw	1960s	0.55	0.0	0.27	0.0	0.08	0.11
0836851_United_States_TN_Shelby_47157_723340_35.05_-89.98_NSRDB_2.0.1_2012_AMY.epw	1970s	0.32	0.0	0.61	0.0	0.03	0.03
0836851_United_States_TN_Shelby_47157_723340_35.05_-89.98_NSRDB_2.0.1_2012_AMY.epw	1980s	0.31	0.0	0.5	0.0	0.0	0.18
0836851_United_States_TN_Shelby_47157_723340_35.05_-89.98_NSRDB_2.0.1_2012_AMY.epw	1990s	0.4	0.0	0.44	0.0	0.06	0.1
0836851_United_States_TN_Shelby_47157_723340_35.05_-89.98_NSRDB_2.0.1_2012_AMY.epw	2000s	0.5	0.0	0.47	0.0	0.0	0.02
0909238_United_States_TN_Davidson_47037_723270_36.13_-86.7_NSRDB_2.0.1_2012_AMY.epw	<1950	0.52	0.0	0.48	0.0	0.0	0.0
0909238_United_States_TN_Davidson_47037_723270_36.13_-86.7_NSRDB_2.0.1_2012_AMY.epw	1950s	0.75	0.0	0.19	0.0	0.0	0.05
0909238_United_States_TN_Davidson_47037_723270_36.13_-86.7_NSRDB_2.0.1_2012_AMY.epw	1960s	0.55	0.0	0.27	0.0	0.08	0.11
0909238_United_States_TN_Davidson_47037_723270_36.13_-86.7_NSRDB_2.0.1_2012_AMY.epw	1970s	0.32	0.0	0.61	0.0	0.03	0.03
0909238_United_States_TN_Davidson_47037_723270_36.13_-86.7_NSRDB_2.0.1_2012_AMY.epw	1980s	0.31	0.0	0.5	0.0	0.0	0.18
0909238_United_States_TN_Davidson_47037_723270_36.13_-86.7_NSRDB_2.0.1_2012_AMY.epw	1990s	0.4	0.0	0.44	0.0	0.06	0.1
0909238_United_States_TN_Davidson_47037_723270_36.13_-86.7_NSRDB_2.0.1_2012_AMY.epw	2000s	0.5	0.0	0.47	0.0	0.0	0.02
0610784_United_States_TX_Taylor_48441_722660_32.45_-99.7_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0610784_United_States_TX_Taylor_48441_722660_32.45_-99.7_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0610784_United_States_TX_Taylor_48441_722660_32.45_-99.7_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0610784_United_States_TX_Taylor_48441_722660_32.45_-99.7_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0610784_United_States_TX_Taylor_48441_722660_32.45_-99.7_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0610784_United_States_TX_Taylor_48441_722660_32.45_-99.7_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0610784_United_States_TX_Taylor_48441_722660_32.45_-99.7_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0552253_United_States_TX_Randall_48381_723630_35.01_-101.9_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0552253_United_States_TX_Randall_48381_723630_35.01_-101.9_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0552253_United_States_TX_Randall_48381_723630_35.01_-101.9_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0552253_United_States_TX_Randall_48381_723630_35.01_-101.9_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0552253_United_States_TX_Randall_48381_723630_35.01_-101.9_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0552253_United_States_TX_Randall_48381_723630_35.01_-101.9_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0552253_United_States_TX_Randall_48381_723630_35.01_-101.9_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0664421_United_States_TX_Travis_48453_722540_30.29_-97.74_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0664421_United_States_TX_Travis_48453_722540_30.29_-97.74_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0664421_United_States_TX_Travis_48453_722540_30.29_-97.74_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0664421_United_States_TX_Travis_48453_722540_30.29_-97.74_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0664421_United_States_TX_Travis_48453_722540_30.29_-97.74_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0664421_United_States_TX_Travis_48453_722540_30.29_-97.74_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0664421_United_States_TX_Travis_48453_722540_30.29_-97.74_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0673801_United_States_TX_Cameron_48061_722500_25.89_-97.42_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0673801_United_States_TX_Cameron_48061_722500_25.89_-97.42_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0673801_United_States_TX_Cameron_48061_722500_25.89_-97.42_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0673801_United_States_TX_Cameron_48061_722500_25.89_-97.42_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0673801_United_States_TX_Cameron_48061_722500_25.89_-97.42_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0673801_United_States_TX_Cameron_48061_722500_25.89_-97.42_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0673801_United_States_TX_Cameron_48061_722500_25.89_-97.42_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0667846_United_States_TX_San_Patricio_48409_722510.0_27.89_-97.62_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0667846_United_States_TX_San_Patricio_48409_722510.0_27.89_-97.62_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0667846_United_States_TX_San_Patricio_48409_722510.0_27.89_-97.62_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0667846_United_States_TX_San_Patricio_48409_722510.0_27.89_-97.62_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0667846_United_States_TX_San_Patricio_48409_722510.0_27.89_-97.62_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0667846_United_States_TX_San_Patricio_48409_722510.0_27.89_-97.62_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0667846_United_States_TX_San_Patricio_48409_722510.0_27.89_-97.62_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0684122_United_States_TX_Dallas_48113_722590_32.89_-97.02_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0684122_United_States_TX_Dallas_48113_722590_32.89_-97.02_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0684122_United_States_TX_Dallas_48113_722590_32.89_-97.02_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0684122_United_States_TX_Dallas_48113_722590_32.89_-97.02_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0684122_United_States_TX_Dallas_48113_722590_32.89_-97.02_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0684122_United_States_TX_Dallas_48113_722590_32.89_-97.02_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0684122_United_States_TX_Dallas_48113_722590_32.89_-97.02_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0434720_United_States_TX_El_Paso_48141_722700.0_31.77_-106.50_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0434720_United_States_TX_El_Paso_48141_722700.0_31.77_-106.50_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0434720_United_States_TX_El_Paso_48141_722700.0_31.77_-106.50_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0434720_United_States_TX_El_Paso_48141_722700.0_31.77_-106.50_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0434720_United_States_TX_El_Paso_48141_722700.0_31.77_-106.50_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0434720_United_States_TX_El_Paso_48141_722700.0_31.77_-106.50_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0434720_United_States_TX_El_Paso_48141_722700.0_31.77_-106.50_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0721297_United_States_TX_Harris_48201_722430_30.01_-95.38_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0721297_United_States_TX_Harris_48201_722430_30.01_-95.38_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0721297_United_States_TX_Harris_48201_722430_30.01_-95.38_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0721297_United_States_TX_Harris_48201_722430_30.01_-95.38_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0721297_United_States_TX_Harris_48201_722430_30.01_-95.38_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0721297_United_States_TX_Harris_48201_722430_30.01_-95.38_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0721297_United_States_TX_Harris_48201_722430_30.01_-95.38_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0554069_United_States_TX_Lubbock_48303_722670_33.65_-101.82_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0554069_United_States_TX_Lubbock_48303_722670_33.65_-101.82_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0554069_United_States_TX_Lubbock_48303_722670_33.65_-101.82_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0554069_United_States_TX_Lubbock_48303_722670_33.65_-101.82_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0554069_United_States_TX_Lubbock_48303_722670_33.65_-101.82_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0554069_United_States_TX_Lubbock_48303_722670_33.65_-101.82_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0554069_United_States_TX_Lubbock_48303_722670_33.65_-101.82_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0734649_United_States_TX_Angelina_48005_747500_31.25_-94.74_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0734649_United_States_TX_Angelina_48005_747500_31.25_-94.74_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0734649_United_States_TX_Angelina_48005_747500_31.25_-94.74_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0734649_United_States_TX_Angelina_48005_747500_31.25_-94.74_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0734649_United_States_TX_Angelina_48005_747500_31.25_-94.74_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0734649_United_States_TX_Angelina_48005_747500_31.25_-94.74_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0734649_United_States_TX_Angelina_48005_747500_31.25_-94.74_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0544930_United_States_TX_Midland_48329_722650_31.97_-102.18_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0544930_United_States_TX_Midland_48329_722650_31.97_-102.18_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0544930_United_States_TX_Midland_48329_722650_31.97_-102.18_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0544930_United_States_TX_Midland_48329_722650_31.97_-102.18_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0544930_United_States_TX_Midland_48329_722650_31.97_-102.18_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0544930_United_States_TX_Midland_48329_722650_31.97_-102.18_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0544930_United_States_TX_Midland_48329_722650_31.97_-102.18_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0749293_United_States_TX_Jefferson_48245_722410_29.97_-94.02_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0749293_United_States_TX_Jefferson_48245_722410_29.97_-94.02_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0749293_United_States_TX_Jefferson_48245_722410_29.97_-94.02_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0749293_United_States_TX_Jefferson_48245_722410_29.97_-94.02_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0749293_United_States_TX_Jefferson_48245_722410_29.97_-94.02_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0749293_United_States_TX_Jefferson_48245_722410_29.97_-94.02_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0749293_United_States_TX_Jefferson_48245_722410_29.97_-94.02_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0590027_United_States_TX_Tom_Green_48451_722630.0_31.37_-100.50_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0590027_United_States_TX_Tom_Green_48451_722630.0_31.37_-100.50_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0590027_United_States_TX_Tom_Green_48451_722630.0_31.37_-100.50_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0590027_United_States_TX_Tom_Green_48451_722630.0_31.37_-100.50_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0590027_United_States_TX_Tom_Green_48451_722630.0_31.37_-100.50_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0590027_United_States_TX_Tom_Green_48451_722630.0_31.37_-100.50_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0590027_United_States_TX_Tom_Green_48451_722630.0_31.37_-100.50_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0645548_United_States_TX_Bexar_48029_722530_29.53_-98.46_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0645548_United_States_TX_Bexar_48029_722530_29.53_-98.46_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0645548_United_States_TX_Bexar_48029_722530_29.53_-98.46_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0645548_United_States_TX_Bexar_48029_722530_29.53_-98.46_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0645548_United_States_TX_Bexar_48029_722530_29.53_-98.46_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0645548_United_States_TX_Bexar_48029_722530_29.53_-98.46_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0645548_United_States_TX_Bexar_48029_722530_29.53_-98.46_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0685917_United_States_TX_Victoria_48469_722550_28.85_-96.94_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0685917_United_States_TX_Victoria_48469_722550_28.85_-96.94_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0685917_United_States_TX_Victoria_48469_722550_28.85_-96.94_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0685917_United_States_TX_Victoria_48469_722550_28.85_-96.94_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0685917_United_States_TX_Victoria_48469_722550_28.85_-96.94_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0685917_United_States_TX_Victoria_48469_722550_28.85_-96.94_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0685917_United_States_TX_Victoria_48469_722550_28.85_-96.94_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0678744_United_States_TX_McLennan_48309_722560_31.61_-97.22_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0678744_United_States_TX_McLennan_48309_722560_31.61_-97.22_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0678744_United_States_TX_McLennan_48309_722560_31.61_-97.22_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0678744_United_States_TX_McLennan_48309_722560_31.61_-97.22_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0678744_United_States_TX_McLennan_48309_722560_31.61_-97.22_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0678744_United_States_TX_McLennan_48309_722560_31.61_-97.22_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0678744_United_States_TX_McLennan_48309_722560_31.61_-97.22_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0643670_United_States_TX_Wichita_48485_723510_33.97_-98.5_NSRDB_2.0.1_2012_AMY.epw	<1950	0.24	0.0	0.64	0.04	0.0	0.08
0643670_United_States_TX_Wichita_48485_723510_33.97_-98.5_NSRDB_2.0.1_2012_AMY.epw	1950s	0.26	0.0	0.7	0.0	0.0	0.04
0643670_United_States_TX_Wichita_48485_723510_33.97_-98.5_NSRDB_2.0.1_2012_AMY.epw	1960s	0.35	0.0	0.6	0.04	0.0	0.01
0643670_United_States_TX_Wichita_48485_723510_33.97_-98.5_NSRDB_2.0.1_2012_AMY.epw	1970s	0.37	0.0	0.58	0.03	0.0	0.02
0643670_United_States_TX_Wichita_48485_723510_33.97_-98.5_NSRDB_2.0.1_2012_AMY.epw	1980s	0.44	0.0	0.55	0.01	0.0	0.0
0643670_United_States_TX_Wichita_48485_723510_33.97_-98.5_NSRDB_2.0.1_2012_AMY.epw	1990s	0.43	0.0	0.52	0.01	0.01	0.03
0643670_United_States_TX_Wichita_48485_723510_33.97_-98.5_NSRDB_2.0.1_2012_AMY.epw	2000s	0.4	0.0	0.57	0.01	0.0	0.02
0288222_United_States_UT_Iron_49021_724750_37.69_-113.1_NSRDB_2.0.1_2012_AMY.epw	<1950	0.08	0.0	0.92	0.0	0.0	0.0
0288222_United_States_UT_Iron_49021_724750_37.69_-113.1_NSRDB_2.0.1_2012_AMY.epw	1950s	0.2	0.0	0.62	0.0	0.18	0.0
0288222_United_States_UT_Iron_49021_724750_37.69_-113.1_NSRDB_2.0.1_2012_AMY.epw	1960s	0.0	0.0	1.0	0.0	0.0	0.0
0288222_United_States_UT_Iron_49021_724750_37.69_-113.1_NSRDB_2.0.1_2012_AMY.epw	1970s	0.04	0.0	0.81	0.0	0.0	0.15
0288222_United_States_UT_Iron_49021_724750_37.69_-113.1_NSRDB_2.0.1_2012_AMY.epw	1980s	0.3	0.0	0.67	0.0	0.02	0.0
0288222_United_States_UT_Iron_49021_724750_37.69_-113.1_NSRDB_2.0.1_2012_AMY.epw	1990s	0.0	0.0	0.72	0.0	0.0	0.28
0288222_United_States_UT_Iron_49021_724750_37.69_-113.1_NSRDB_2.0.1_2012_AMY.epw	2000s	0.27	0.0	0.57	0.0	0.0	0.16
0312288_United_States_UT_Salt_Lake_49035_725720.0_40.77_-111.98_NSRDB_2.0.1_2012_AMY.epw	<1950	0.08	0.0	0.92	0.0	0.0	0.0
0312288_United_States_UT_Salt_Lake_49035_725720.0_40.77_-111.98_NSRDB_2.0.1_2012_AMY.epw	1950s	0.2	0.0	0.62	0.0	0.18	0.0
0312288_United_States_UT_Salt_Lake_49035_725720.0_40.77_-111.98_NSRDB_2.0.1_2012_AMY.epw	1960s	0.0	0.0	1.0	0.0	0.0	0.0
0312288_United_States_UT_Salt_Lake_49035_725720.0_40.77_-111.98_NSRDB_2.0.1_2012_AMY.epw	1970s	0.04	0.0	0.81	0.0	0.0	0.15
0312288_United_States_UT_Salt_Lake_49035_725720.0_40.77_-111.98_NSRDB_2.0.1_2012_AMY.epw	1980s	0.3	0.0	0.67	0.0	0.02	0.0
0312288_United_States_UT_Salt_Lake_49035_725720.0_40.77_-111.98_NSRDB_2.0.1_2012_AMY.epw	1990s	0.0	0.0	0.72	0.0	0.0	0.28
0312288_United_States_UT_Salt_Lake_49035_725720.0_40.77_-111.98_NSRDB_2.0.1_2012_AMY.epw	2000s	0.27	0.0	0.57	0.0	0.0	0.16
1070553_United_States_VA_Campbell_51031_724100_37.33_-79.18_NSRDB_2.0.1_2012_AMY.epw	<1950	0.31	0.22	0.2	0.0	0.21	0.06
1070553_United_States_VA_Campbell_51031_724100_37.33_-79.18_NSRDB_2.0.1_2012_AMY.epw	1950s	0.22	0.0	0.67	0.0	0.0	0.11
1070553_United_States_VA_Campbell_51031_724100_37.33_-79.18_NSRDB_2.0.1_2012_AMY.epw	1960s	0.29	0.16	0.51	0.0	0.05	0.0
1070553_United_States_VA_Campbell_51031_724100_37.33_-79.18_NSRDB_2.0.1_2012_AMY.epw	1970s	0.65	0.13	0.12	0.0	0.1	0.0
1070553_United_States_VA_Campbell_51031_724100_37.33_-79.18_NSRDB_2.0.1_2012_AMY.epw	1980s	0.59	0.0	0.26	0.0	0.15	0.0
1070553_United_States_VA_Campbell_51031_724100_37.33_-79.18_NSRDB_2.0.1_2012_AMY.epw	1990s	0.44	0.0	0.52	0.0	0.0	0.05
1070553_United_States_VA_Campbell_51031_724100_37.33_-79.18_NSRDB_2.0.1_2012_AMY.epw	2000s	0.27	0.0	0.7	0.0	0.0	0.03
1159308_United_States_VA_Norfolk_51710_723080_36.89_-76.22_NSRDB_2.0.1_2012_AMY.epw	<1950	0.31	0.22	0.2	0.0	0.21	0.06
1159308_United_States_VA_Norfolk_51710_723080_36.89_-76.22_NSRDB_2.0.1_2012_AMY.epw	1950s	0.22	0.0	0.67	0.0	0.0	0.11
1159308_United_States_VA_Norfolk_51710_723080_36.89_-76.22_NSRDB_2.0.1_2012_AMY.epw	1960s	0.29	0.16	0.51	0.0	0.05	0.0
1159308_United_States_VA_Norfolk_51710_723080_36.89_-76.22_NSRDB_2.0.1_2012_AMY.epw	1970s	0.65	0.13	0.12	0.0	0.1	0.0
1159308_United_States_VA_Norfolk_51710_723080_36.89_-76.22_NSRDB_2.0.1_2012_AMY.epw	1980s	0.59	0.0	0.26	0.0	0.15	0.0
1159308_United_States_VA_Norfolk_51710_723080_36.89_-76.22_NSRDB_2.0.1_2012_AMY.epw	1990s	0.44	0.0	0.52	0.0	0.0	0.05
