Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Building Type RECS	Dependency=HVAC Heating Type	Dependency=Vintage ACS	Option=Central AC	Option=Heat Pump	Option=None	Option=Room AC	sample_count	sample_weight
7A	Multi-Family with 5+ Units	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	2.000000	1316.885986
7A	Multi-Family with 5+ Units	None	2010s	0.000000	0.000000	0.000000	1.000000	2.000000	1316.885986
7A	Single-Family Attached	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7A	Single-Family Attached	Ducted Heating	2010s	0.649138	0.000000	0.350862	0.000000	3.000000	3510.802734
7A	Single-Family Attached	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7A	Single-Family Attached	Non-Ducted Heating	2010s	0.000000	0.000000	0.500000	0.500000	2.000000	1231.807861
7A	Single-Family Attached	None	2010s	0.000000	0.000000	0.500000	0.500000	2.000000	1231.807861
7A	Single-Family Detached	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7A	Single-Family Detached	Ducted Heating	2010s	0.649138	0.000000	0.350862	0.000000	3.000000	3510.802734
7A	Single-Family Detached	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7A	Single-Family Detached	Non-Ducted Heating	2010s	0.000000	0.000000	0.500000	0.500000	2.000000	1231.807861
7A	Single-Family Detached	None	2010s	0.000000	0.000000	0.500000	0.500000	2.000000	1231.807861
7A	Mobile Home	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7A	Mobile Home	Ducted Heating	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7A	Mobile Home	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7A	Mobile Home	Non-Ducted Heating	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7A	Mobile Home	None	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7A	Multi-Family with 2 - 4 Units	Ducted Heating	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	1.000000	1412.440552
7A	Multi-Family with 2 - 4 Units	None	<1940	0.000000	0.000000	0.000000	1.000000	1.000000	1412.440552
7A	Multi-Family with 5+ Units	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7A	Multi-Family with 5+ Units	Ducted Heating	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7A	Multi-Family with 5+ Units	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	1.000000	1412.440552
7A	Multi-Family with 5+ Units	None	<1940	0.000000	0.000000	0.000000	1.000000	1.000000	1412.440552
7A	Single-Family Attached	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7A	Single-Family Attached	Ducted Heating	<1940	0.141129	0.000000	0.409195	0.449675	15.000000	41207.281250
7A	Single-Family Attached	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7A	Single-Family Attached	Non-Ducted Heating	<1940	0.000000	0.000000	0.816404	0.183596	9.000000	11785.316406
7A	Single-Family Attached	None	<1940	0.000000	0.000000	0.816404	0.183596	9.000000	11785.316406
7A	Single-Family Detached	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7A	Single-Family Detached	Ducted Heating	<1940	0.141129	0.000000	0.409195	0.449675	15.000000	41207.281250
7A	Single-Family Detached	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7A	Single-Family Detached	Non-Ducted Heating	<1940	0.000000	0.000000	0.816404	0.183596	9.000000	11785.316406
7A	Single-Family Detached	None	<1940	0.000000	0.000000	0.816404	0.183596	9.000000	11785.316406
7B	Mobile Home	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Mobile Home	Ducted Heating	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Mobile Home	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Mobile Home	Non-Ducted Heating	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Mobile Home	None	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Ducted Heating	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1940-59	0.000000	0.000000	1.000000	0.000000	1.000000	167.951248
7B	Multi-Family with 2 - 4 Units	None	1940-59	0.000000	0.000000	1.000000	0.000000	1.000000	167.951248
7B	Multi-Family with 5+ Units	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Ducted Heating	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Non-Ducted Heating	1940-59	0.000000	0.000000	1.000000	0.000000	1.000000	167.951248
7B	Multi-Family with 5+ Units	None	1940-59	0.000000	0.000000	1.000000	0.000000	1.000000	167.951248
7B	Single-Family Attached	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Attached	Ducted Heating	1940-59	0.414601	0.000000	0.507223	0.078176	21.000000	5778.475586
7B	Single-Family Attached	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Attached	Non-Ducted Heating	1940-59	0.000000	0.000000	1.000000	0.000000	5.000000	734.933044
7B	Single-Family Attached	None	1940-59	0.000000	0.000000	1.000000	0.000000	5.000000	734.933044
7B	Single-Family Detached	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Detached	Ducted Heating	1940-59	0.414601	0.000000	0.507223	0.078176	21.000000	5778.475586
7B	Single-Family Detached	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Detached	Non-Ducted Heating	1940-59	0.000000	0.000000	1.000000	0.000000	5.000000	734.933044
7B	Single-Family Detached	None	1940-59	0.000000	0.000000	1.000000	0.000000	5.000000	734.933044
7B	Mobile Home	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Mobile Home	Ducted Heating	1960-79	0.000000	0.000000	0.347327	0.652673	3.000000	2224.988037
7B	Mobile Home	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Mobile Home	Non-Ducted Heating	1960-79	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Mobile Home	None	1960-79	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Ducted Heating	1960-79	1.000000	0.000000	0.000000	0.000000	1.000000	301.549042
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1960-79	0.000000	0.000000	0.791371	0.208629	8.000000	1115.601074
7B	Multi-Family with 2 - 4 Units	None	1960-79	0.000000	0.000000	0.791371	0.208629	8.000000	1115.601074
7B	Multi-Family with 5+ Units	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Ducted Heating	1960-79	1.000000	0.000000	0.000000	0.000000	1.000000	301.549042
7B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Non-Ducted Heating	1960-79	0.000000	0.000000	0.791371	0.208629	8.000000	1115.601074
7B	Multi-Family with 5+ Units	None	1960-79	0.000000	0.000000	0.791371	0.208629	8.000000	1115.601074
7B	Single-Family Attached	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	4.000000	844.947876
7B	Single-Family Attached	Ducted Heating	1960-79	0.444375	0.000000	0.555625	0.000000	9.000000	2269.045410
7B	Single-Family Attached	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Attached	Non-Ducted Heating	1960-79	0.078303	0.000000	0.378628	0.543068	9.000000	1270.208008
7B	Single-Family Attached	None	1960-79	0.078303	0.000000	0.378628	0.543068	9.000000	1270.208008
7B	Single-Family Detached	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	4.000000	844.947876
7B	Single-Family Detached	Ducted Heating	1960-79	0.444375	0.000000	0.555625	0.000000	9.000000	2269.045410
7B	Single-Family Detached	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Detached	Non-Ducted Heating	1960-79	0.078303	0.000000	0.378628	0.543068	9.000000	1270.208008
7B	Single-Family Detached	None	1960-79	0.078303	0.000000	0.378628	0.543068	9.000000	1270.208008
7B	Mobile Home	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Mobile Home	Ducted Heating	1980-99	0.660045	0.000000	0.000000	0.339955	5.000000	3150.148438
7B	Mobile Home	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Mobile Home	Non-Ducted Heating	1980-99	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Mobile Home	None	1980-99	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Ducted Heating	1980-99	0.000000	0.000000	1.000000	0.000000	1.000000	405.265503
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1980-99	0.000000	0.000000	0.434840	0.565160	3.000000	422.285400
7B	Multi-Family with 2 - 4 Units	None	1980-99	0.000000	0.000000	0.434840	0.565160	3.000000	422.285400
7B	Multi-Family with 5+ Units	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Ducted Heating	1980-99	0.000000	0.000000	1.000000	0.000000	1.000000	405.265503
7B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Non-Ducted Heating	1980-99	0.000000	0.000000	0.434840	0.565160	3.000000	422.285400
7B	Multi-Family with 5+ Units	None	1980-99	0.000000	0.000000	0.434840	0.565160	3.000000	422.285400
7B	Single-Family Attached	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Attached	Ducted Heating	1980-99	0.469190	0.000000	0.442711	0.088099	11.000000	2880.552246
7B	Single-Family Attached	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Attached	Non-Ducted Heating	1980-99	0.000000	0.000000	0.582068	0.417932	2.000000	303.604889
7B	Single-Family Attached	None	1980-99	0.000000	0.000000	0.582068	0.417932	2.000000	303.604889
7B	Single-Family Detached	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Detached	Ducted Heating	1980-99	0.469190	0.000000	0.442711	0.088099	11.000000	2880.552246
7B	Single-Family Detached	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Detached	Non-Ducted Heating	1980-99	0.000000	0.000000	0.582068	0.417932	2.000000	303.604889
7B	Single-Family Detached	None	1980-99	0.000000	0.000000	0.582068	0.417932	2.000000	303.604889
7B	Mobile Home	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Mobile Home	Ducted Heating	2000-09	1.000000	0.000000	0.000000	0.000000	1.000000	372.265656
7B	Mobile Home	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Mobile Home	Non-Ducted Heating	2000-09	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Mobile Home	None	2000-09	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Ducted Heating	2000-09	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2000-09	0.000000	0.000000	0.000000	1.000000	2.000000	130.241470
7B	Multi-Family with 2 - 4 Units	None	2000-09	0.000000	0.000000	0.000000	1.000000	2.000000	130.241470
7B	Multi-Family with 5+ Units	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Ducted Heating	2000-09	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Non-Ducted Heating	2000-09	0.000000	0.000000	0.000000	1.000000	2.000000	130.241470
7B	Multi-Family with 5+ Units	None	2000-09	0.000000	0.000000	0.000000	1.000000	2.000000	130.241470
7B	Single-Family Attached	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Attached	Ducted Heating	2000-09	0.649138	0.000000	0.350862	0.000000	3.000000	347.222260
7B	Single-Family Attached	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Attached	Non-Ducted Heating	2000-09	0.000000	0.000000	0.500000	0.500000	2.000000	121.827148
7B	Single-Family Attached	None	2000-09	0.000000	0.000000	0.500000	0.500000	2.000000	121.827148
7B	Single-Family Detached	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Detached	Ducted Heating	2000-09	0.649138	0.000000	0.350862	0.000000	3.000000	347.222260
7B	Single-Family Detached	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Detached	Non-Ducted Heating	2000-09	0.000000	0.000000	0.500000	0.500000	2.000000	121.827148
7B	Single-Family Detached	None	2000-09	0.000000	0.000000	0.500000	0.500000	2.000000	121.827148
7B	Mobile Home	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Mobile Home	Ducted Heating	2010s	1.000000	0.000000	0.000000	0.000000	1.000000	372.265656
7B	Mobile Home	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Mobile Home	Non-Ducted Heating	2010s	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Mobile Home	None	2010s	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Ducted Heating	2010s	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	2.000000	130.241470
7B	Multi-Family with 2 - 4 Units	None	2010s	0.000000	0.000000	0.000000	1.000000	2.000000	130.241470
7B	Multi-Family with 5+ Units	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Ducted Heating	2010s	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	2.000000	130.241470
7B	Multi-Family with 5+ Units	None	2010s	0.000000	0.000000	0.000000	1.000000	2.000000	130.241470
7B	Single-Family Attached	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Attached	Ducted Heating	2010s	0.649138	0.000000	0.350862	0.000000	3.000000	347.222260
7B	Single-Family Attached	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Attached	Non-Ducted Heating	2010s	0.000000	0.000000	0.500000	0.500000	2.000000	121.827148
7B	Single-Family Attached	None	2010s	0.000000	0.000000	0.500000	0.500000	2.000000	121.827148
7B	Single-Family Detached	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Detached	Ducted Heating	2010s	0.649138	0.000000	0.350862	0.000000	3.000000	347.222260
7B	Single-Family Detached	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Detached	Non-Ducted Heating	2010s	0.000000	0.000000	0.500000	0.500000	2.000000	121.827148
7B	Single-Family Detached	None	2010s	0.000000	0.000000	0.500000	0.500000	2.000000	121.827148
7B	Mobile Home	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Mobile Home	Ducted Heating	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Mobile Home	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Mobile Home	Non-Ducted Heating	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Mobile Home	None	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Ducted Heating	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	1.000000	139.691925
7B	Multi-Family with 2 - 4 Units	None	<1940	0.000000	0.000000	0.000000	1.000000	1.000000	139.691925
7B	Multi-Family with 5+ Units	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Ducted Heating	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
7B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Multi-Family with 5+ Units	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	1.000000	139.691925
7B	Multi-Family with 5+ Units	None	<1940	0.000000	0.000000	0.000000	1.000000	1.000000	139.691925
7B	Single-Family Attached	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Attached	Ducted Heating	<1940	0.141129	0.000000	0.409195	0.449675	15.000000	4075.445312
7B	Single-Family Attached	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Attached	Non-Ducted Heating	<1940	0.000000	0.000000	0.816404	0.183596	9.000000	1165.580811
7B	Single-Family Attached	None	<1940	0.000000	0.000000	0.816404	0.183596	9.000000	1165.580811
7B	Single-Family Detached	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Detached	Ducted Heating	<1940	0.141129	0.000000	0.409195	0.449675	15.000000	4075.445312
7B	Single-Family Detached	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
7B	Single-Family Detached	Non-Ducted Heating	<1940	0.000000	0.000000	0.816404	0.183596	9.000000	1165.580811
7B	Single-Family Detached	None	<1940	0.000000	0.000000	0.816404	0.183596	9.000000	1165.580811
# Created by: sources\recs\2009\tsv_maker.py
# Source: The sample counts and sample weights are constructed using U.S. EIA 2009 Residential Energy Consumption Survey (RECS) microdata.
# Assumption: If a sample has both Central AC and Room AC, we assume it has Central AC only
# Assumption: If a sample indicates using a heat pump for AC but does not indicate using a heat pump for heating, then we either assign it a heat pump for heating (if electric heating was indicated), or we asssign it Central AC (if non-electric heating was indicated).
# Assumption: Due to low sample sizes for some Heating Types, Heating Type data for Non-Ducted Heating and None is grouped.
# Assumption: Due to low sample sizes for some Building Types, Building Type data are grouped into: 1) Single-Family Detached and Single-Family Attached, and 2) Multifamily 2-4 units and Multifamily 5+ units, and 3) Mobile Homes.
