utility,eiaid,name,label
Pennsylvania Electric Co (Pennsylvania),14711,Residential Time-of-Day Service Rate,57363f135457a34a3aa31af8
El Paso Electric Co,5701,Residential Service,573a4dc05457a33173f19c7a
El Paso Electric Co,5701,Residential Service - TOU,573a4f445457a3e270f19c7b
Adams Electric Cooperative Inc,40220,DGE18 Electric Storage,539fc82aec4f024d2f53e3da
Baltimore Gas & Electric Co,1167,Residential Service (Schedule R),574382c25457a33d0c906f5b
Baltimore Gas & Electric Co,1167,Residential Optional Time of Use (Schedule RL),574385215457a33d0c906f5c
Public Service Co of Oklahoma,15474,Residential Service (RS),574c75a05457a3982c5e629d
Public Service Co of Oklahoma,15474,Limited Usage Residential Service (LURS),574c78cb5457a3c01f5e629d
Public Service Co of Oklahoma,15474,Residential Service Time-of-Day (RSTOD),574c79bb5457a3d97a5e629d
Consolidated Edison Co-NY Inc,4226,SC-2 - General Small [Westchester],574f53975457a31a675e62a0
Puget Sound Energy Inc,15500,12 (Residential & Farm Large Demand General Service),57599a0b5457a30b0d0374ae
Southern Indiana Gas & Elec Co,17633,"RS - Residential Service, Standard Customers",58d02bc55457a35a68d557ef
"City of Chattanooga, Georgia (Utility Company)",3408,Residential,58d447205457a3d75bd557f1
Jackson Electric Member Corp,9601,ATOU Residential Service Time-of-Use,575afc715457a368580374ae
"Vermont Electric Cooperative, Inc.",19791,Rate 1: Residential Service Multiple Residential Meters,575ed6b55457a36823ba0c13
"Vermont Electric Cooperative, Inc.",19791,Rate 1.1: Residential Time of Use,575ed7285457a36423ba0c12
Jackson Electric Member Corp,9601,A - Residential Service,575af6665457a365580374ae
"Vermont Electric Cooperative, Inc.",19791,Rate 1: Residential Service,575ed6dd5457a3191aba0c11
Rochester Gas & Electric Corp,16183,SERVICE CLASSIFICATION NO. 1 - RESIDENTIAL SERVICE RSS (Non-Retail Access Choice),575f2cf85457a3dd32ba0c16
Rochester Gas & Electric Corp,16183,SERVICE CLASSIFICATION NO. 4 RESIDENTIAL SERVICE - TIME-OF-USE RATE RSS (Non-Retail Access Rate Choice) Schedule II,575f39495457a36123ba0c15
PECO Energy Co,14940,Residential Service (R),576072345457a3ca4aba0c10
PECO Energy Co,14940,Residential Heating Service (RH),576074f25457a31b33ba0c10
Long Island Power Authority,11171,180/183/186 (Residential Service),5761a5ee5457a37d45ba0c11
PacifiCorp (Wyoming),14354,2 Residential Service Single Phase,5761ac975457a3650cba0c10
Long Island Power Authority,11171,188 (Residential Service Time-Of-Use),5761ad905457a37d45ba0c12
PacifiCorp (Wyoming),14354,18 Residential Service Three Phase,5761b1405457a3886bba0c11
PacifiCorp (Idaho),14354,Schedule 36 - Residential Service Optional TOD,5761d4645457a3062cba0c10
Atlantic City Electric Co,963,RS,5762dc215457a34f0eba0c11
PacifiCorp (Oregon),14354,Schedule 4 - Residential (Single Phase),5762df3f5457a3bc2dba0c10
PacifiCorp (Oregon),14354,Schedule 4 - Residential (Three Phase),5762e2d35457a3bc2dba0c11
Atlantic City Electric Co,963,RS Delivery Service,5762e30f5457a3ce2dba0c12
Metropolitan Edison Co (Pennsylvania),12390,Residential Service Rate,57682ac15457a3cc6bd4b921
Metropolitan Edison Co (Pennsylvania),12390,Residential TOU Service Rate,57682ac55457a3c015d4b921
New York State Elec & Gas Corp,13511,WEST - SERVICE CLASSIFICATION NO. 8 Residential - Day Night Service NSS (Non-Retail),5769b2d95457a34d4dd4b928
New York State Elec & Gas Corp,13511,LOWER HUDSON VALLEY - SERVICE CLASSIFICATION NO. 8 Residential - Day Night Service NSS (Non-Retail),5769b2da5457a3f467d4b924
New York State Elec & Gas Corp,13511,EAST - SERVICE CLASSIFICATION NO. 8 Residential - Day Night Service NSS (Non-Retail),5769b2dd5457a3f367d4b928
New York State Elec & Gas Corp,13511,WEST - SERVICE CLASSIFICATION NO. 12 Residential Service TOU NSS (Non-Retail),5769b3255457a3f867d4b929
New York State Elec & Gas Corp,13511,LOWER HUDSON VALLEY - SERVICE CLASSIFICATION NO. 12 Residential Service TOU NSS (Non-Retail),5769b3295457a30c50d4b927
New York State Elec & Gas Corp,13511,EAST - SERVICE CLASSIFICATION NO. 12 Residential Service TOU NSS (Non-Retail),5769b32a5457a3f667d4b921
New York State Elec & Gas Corp,13511,WEST - SERVICE CLASSIFICATION NO. 1 - RESIDENTIAL SERVICE NSS,5769b4065457a3ee06d4b927
New York State Elec & Gas Corp,13511,LOWER HUDSON VALLEY - SERVICE CLASSIFICATION NO. 1 - RESIDENTIAL SERVICE NSS,5769b4085457a35666d4b925
New York State Elec & Gas Corp,13511,EAST - SERVICE CLASSIFICATION NO. 1 - RESIDENTIAL SERVICE NSS,5769b4095457a3f867d4b92a
New York Power Authority,15296,SC 62 Conventional,57714b2f5457a31565ff4c80
New York Power Authority,15296,SC 62 Conventional (Weschester Customers),57714b8e5457a32b4cff4c81
New York Power Authority,15296,SL-2,57715cc55457a3d26aff4c85
Montana-Dakota Utilities Co (South Dakota),12199,RS Rate 10,5787bf325457a3197a29b8a0
Central Maine Power Co,3266,A Residential Standard Offer Service (Bundled),5772caae5457a37509ff4c7e
MidAmerican Energy Co (Illinois),12341,Rate RS - Residential Service,5772cc935457a3885eff4c80
Central Maine Power Co,3266,A-TOU Residential Service- Time-of-Use,5772ce105457a37509ff4c7f
Massachusetts Electric Co,11804,R-2 Residential,577552325457a3724dff4c81
Central Maine Power Co,3266,A-TOU-OPTS Residential Service - Optional Time-Of-Use (Super Saver),5772ceda5457a33907ff4c7f
MidAmerican Energy Co (Illinois),12341,Rate RST - Residential Time-of-Use Service,5772d7bf5457a3b414ff4c7f
Portland General Electric Co,15248,Residential Service (Rate 7),57741b605457a3db06ff4c7e
Portland General Electric Co,15248,Residential Time-Of-Use Service (Rate 7-TOU),57741e0e5457a3bc71ff4c80
Entergy Mississippi Inc,12685,Residential Service Single Phase (RS-37C),577447845457a3bc71ff4c81
Entergy Mississippi Inc,12685,Residential Service Three Phase (RS-37C),57744a1f5457a3522eff4c7e
Duke Energy Ohio Inc,3542,RATE RS - Residential Service,57754ac55457a3957cff4c7f
Massachusetts Electric Co,11804,R-4 Residential Time-of-Use,5775533a5457a3c57bff4c81
Duke Energy Ohio Inc,3542,Rate TD - Optional Time of Day Residential Service,577555665457a3b05cff4c7e
Duke Energy Ohio Inc,3542,Rate CUR - Common Use Residential Service,577559ca5457a3790dff4c7e
Duke Energy Ohio Inc,3542,Rate RS3P - Residential Service - Three Phase,57755af65457a3bc71ff4c85
Duke Energy Ohio Inc,3542,Rate RSLI - Residential Service Low Income,57755bd25457a3b807ff4c7f
Duquesne Light Co,5487,Residential Service,5773f9305457a31916ff4c7e
Duquesne Light Co,5487,Residential Service Heating,5773fa605457a3bc71ff4c7e
Duquesne Light Co,5487,Residential Service Add-On Heat Pump,5773fa5a5457a3eb77ff4c7e
Central Maine Power Co,3266,A-TOU-OPTS Residential Service - Optional Time-Of-Use (Savings Plus),5772ce7c5457a33d5eff4c7f
Jackson Electric Member Corp,9601,AM Residential Multi- Family Service,575afb235457a39d5e0374ae
Jackson Electric Member Corp,9601,AEA Residential Energy Advantage Service,575afa975457a32a290374ae
Jackson Electric Member Corp,9601,APHF Residential Poultry and Farm Service,575af7915457a367580374ae
Idaho Power Co,9191,Schedule 5 - Residential Time-of-Day,577d72245457a3c6513068ee
Austin Energy,1015,Residential,577e788d5457a3e6313068ee
Austin Energy,1015,Residential - Outside Austin,577e7a175457a30f653068ee
Potomac Electric Power Co (Maryland),15270,"Residential, Standard Offer Service (Schedule R)",5783f0df5457a3e07b29b89f
Potomac Electric Power Co (Maryland),15270,"Residential Time Metered, Standard Offer Service (Schedule R-TM)",578400d25457a3250a29b89f
Montana-Dakota Utilities Co (North Dakota),12199,Residential Time of Day(RS-TOD) Rate 16,5787b2d95457a3f10a29b8a4
Montana-Dakota Utilities Co (South Dakota),12199,Rate 16 Optional Time-Of-Day RES,5787c3ca5457a3127a29b89f
Potomac Electric Power Co,15270,Residential - Schedule R,578d41105457a3473af1f983
Potomac Electric Power Co,15270,Residential Time Metered - Schedule RTM,578d432d5457a3bf52f1f983
Kansas City Power & Light Co (Missouri),10000,Residential Schedule R General Use,578eb1005457a34a61f1f983
Kansas City Power & Light Co (Missouri),10000,Residential Schedule R General Use & Space Heat - One Meter,578eb1e45457a3956af1f983
Kansas City Power & Light Co,10000,Residential Other Use Service (Schedule ROU),578fb3315457a3843af1f986
Kansas City Power & Light Co (Missouri),10000,Residential Other Use ROU,578eb3b25457a34a61f1f984
Kansas City Power & Light Co (Missouri),10000,Residential Time of Day Service - Schedule RTOD (FROZEN),578eb4575457a34861f1f984
Kansas City Power & Light Co,10000,Residential Time Of Day Service (Schedule RTOD),578fb3d05457a34f2bf1f984
KCP&L Greater Missouri Operations,12698,Residential Service - Other Use (L&P),578fec915457a37017f1f989
KCP&L Greater Missouri Operations,12698,Residential Service (MPS),578ff7365457a30033f1f987
KCP&L Greater Missouri Operations,12698,Residential Other Use (MPS),578ff9015457a34d2bf1f986
KCP&L Greater Missouri Operations,12698,Residential Service Time-of-Day (MPS),579001ad5457a3df6bf1f984
KCP&L Greater Missouri Operations,12698,General Service Time-of-Day (MPS),579003145457a3a76df1f983
Southwestern Electric Power Co (Texas),17698,Residential Service,579a46de5457a34c48102fd2
Alabama Power Co,195,Rate RTA Energy,58dd3a545457a353113d33cd
Ameren Illinois Company,56697,DS-1 Residential Zone 2,57a218d65457a3083d38a22c
Ameren Illinois Company,56697,DS-1 Residential Zone 1,579fd7325457a3d77b38a22c
Ameren Illinois Company,56697,DS-1 Residential  Zone 3,57a21ba45457a30b3f38a22c
Commonwealth Edison Co,4110,BES - Residential Single Family Without Electric Space Heat Delivery Class,57a37f345457a3ec4d38a22c
Commonwealth Edison Co,4110,BES - Residential Multi Family Without Electric Space Heat Delivery Class,57a3cba25457a3ef4d38a22c
Commonwealth Edison Co,4110,BES - Residential Single Family with Electric Space Heat Delivery Class,57a3cd845457a3854038a22c
Commonwealth Edison Co,4110,BES - Residential Multi Family With Electric Space Heat Delivery Class,57a3ceba5457a30d3738a22c
Maui Electric Co Ltd,11843,"Lanai-SCHEDULE ""R"" Residential Service-Single Phase",57acbcf25457a33853c2daa2
Maui Electric Co Ltd,11843,"Lanai-SCHEDULE ""R"" Residential Service-Three Phase",57acbcf75457a34a53c2daa0
Maui Electric Co Ltd,11843,Lanai-SCHEDULE TOU-R RESIDENTIAL TIME-OF-USE SERVICE - Single Phase,57acc0075457a33753c2daa0
Maui Electric Co Ltd,11843,Lanai-SCHEDULE TOU-R RESIDENTIAL TIME-OF-USE SERVICE - Three Phase,57acc00e5457a3b555c2daa1
Maui Electric Co Ltd,11843,Maui-SCHEDULE R RESIDENTIAL SERVICE-Single Phase,57acd5e05457a33853c2daa5
Maui Electric Co Ltd,11843,Maui-SCHEDULE R RESIDENTIAL SERVICE-Three Phase,57acd5e65457a33153c2daa2
Maui Electric Co Ltd,11843,Maui-SCHEDULE TOU-R RESIDENTIAL TIME-OF-USE SERVICE - Single Phase,57acd7fa5457a33153c2daa3
Maui Electric Co Ltd,11843,Maui-SCHEDULE TOU-R RESIDENTIAL TIME-OF-USE SERVICE - Three Phase,57acd7ff5457a38642c2daa1
Empire District Electric Co (Missouri),5860,Residential Service (Schedule RG),57acf2bf5457a31f73c2daa3
Maui Electric Co Ltd,11843,"Molokai-SCHEDULE ""R"" Residential Service-Single Phase",57acdba35457a3b555c2daa4
Maui Electric Co Ltd,11843,"Molokai-SCHEDULE ""R"" Residential Service-Three Phase",57acdba75457a34a53c2daa2
Maui Electric Co Ltd,11843,Molokai-SCHEDULE TOU-R RESIDENTIAL TIME-OF-USE SERVICE - Single Phase,57acde165457a3b555c2daa7
Maui Electric Co Ltd,11843,Molokai-SCHEDULE TOU-R RESIDENTIAL TIME-OF-USE SERVICE - Three Phase,57acde1c5457a38642c2daa3
Empire District Electric Co (Missouri),5860,Residential Service (Schedule RG) Time of Use,57acfe185457a33853c2daa9
Progress Energy Carolinas Inc (South Carolina),3046,Residential Service Time-of-Use (R-TOUD-38) Single Phase,57b4a6245457a3b37bded3d0
Progress Energy Carolinas Inc (South Carolina),3046,Residential Service Time-of-Use (R-TOUD-38) Three Phase,57b4a8c85457a3e631ded3d0
Virginia Electric & Power Co (North Carolina),19876,Basic Residential Rate Schedule 1,57b5e83c5457a38c44ded3d1
Virginia Electric & Power Co (North Carolina),19876,TOU Residential Service Schedule 1P,57b5e9965457a3b756ded3d0
Virginia Electric & Power Co (North Carolina),19876,Energy TOU Residential Service Schedule 1T,57b5eb735457a3595aded3d2
Northern States Power Co - Minnesota (North Dakota),13781,Residential Time of Day Service (D02/D04) Standard,57bc72c95457a3693d540151
Northern States Power Co - Minnesota (South Dakota),13781,Residential Service - Overhead (E01),57bc876e5457a3a172540150
Northern States Power Co - Minnesota (South Dakota),13781,Residential Service - Underground (E03),57bc88cd5457a3ba12540151
Northern States Power Co - Minnesota (South Dakota),13781,Residential Service Time Of Day - Overhead (E02),57bc89965457a32924540150
Northern States Power Co - Minnesota (South Dakota),13781,Residential Service Time Of Day - Underground (E04),57bc8a515457a32924540151
Sacramento Municipal Utility District,16534,Residential Service R - Single Phase,587e927e5457a31645316ce6
Hawaiian Electric Co Inc,19547,SCHEDULE R RESIDENTIAL SERVICE-Single Phase,57bf59715457a30816540150
Hawaiian Electric Co Inc,19547,SCHEDULE R RESIDENTIAL SERVICE-Three Phase,57bf59785457a31d55540150
Hawaiian Electric Co Inc,19547,SCHEDULE TOU-R RESIDENTIAL TIME-OF-USE SERVICE - Single Phase,57bf63475457a31d55540152
Hawaiian Electric Co Inc,19547,SCHEDULE TOU-R RESIDENTIAL TIME-OF-USE SERVICE - Three Phase,57bf634d5457a3d649540150
Provo City Corp (Utility Company),15444,1 (Residential),583ca99c5457a3c14a012524
Bangor Hydro-Electric Co,1179,Rate A Residential Service,583dbc785457a35f06012524
Bangor Hydro-Electric Co,1179,Rate A-4 Residential Service - Time of Use,583dc0eb5457a3d50b012524
Southern California Edison Co,17609,Domestic Service: D - Baseline Region 6,586bdbe05457a3d8031c9605
Southern California Edison Co,17609,Domestic Service: D - Baseline Region 5,586bda1b5457a3ef521c9605
Southern California Edison Co,17609,Domestic Service: D - Baseline Region 15,586bdf725457a3fd2e1c9605
Southern California Edison Co,17609,Domestic Service: D - Baseline Region 16,586be0085457a3072e1c9605
Southern California Edison Co,17609,Time-of-use Tiered Domestic: TOU-D-T-Region 5,586be0bd5457a30d661c9605
Southern California Edison Co,17609,Time-of-use Tiered Domestic: TOU-D-T - Region 6,586be33f5457a311661c9605
Southern California Edison Co,17609,Time-of-use Tiered Domestic: TOU-D-T - Region 8,586be3d35457a3d46c1c9605
Southern California Edison Co,17609,Time-of-use Tiered Domestic: TOU-D-T - Region 9,586be4925457a30d661c9606
Southern California Edison Co,17609,Time-of-use Tiered Domestic: TOU-D-T-Region 10,586be52d5457a30d661c9607
Southern California Edison Co,17609,Time-of-use Tiered Domestic: TOU-D-T - Region 13,586be5c75457a385681c9605
Southern California Edison Co,17609,Time-of-use Tiered Domestic: TOU-D-T - Region 14,586be6655457a3c76c1c9605
Southern California Edison Co,17609,Time-of-use Tiered Domestic: TOU-D-T - Region 15,586be7005457a383681c9605
Southern California Edison Co,17609,Time-of-use Tiered Domestic: TOU-D-T - Region 16,586be77e5457a3b0701c9605
Pacific Gas & Electric Co,14328,E-1 -Residential Service Baseline Region Q,586ea7745457a3d3711c9607
Pacific Gas & Electric Co,14328,E-TOU Option A - Residential Time of Use Service Baseline Region Q,586eb3b85457a3e40b1c9605
Pacific Gas & Electric Co,14328,E-1 -Residential Service Baseline Region R,586eaabd5457a3360e1c9605
Pacific Gas & Electric Co,14328,E-1 -Residential Service Baseline Region S,586eab785457a3e4711c9606
Pacific Gas & Electric Co,14328,E-1 -Residential Service Baseline Region T,586eac295457a3ca711c9605
Pacific Gas & Electric Co,14328,E-1 -Residential Service Baseline Region V,586eaccb5457a3360e1c9606
Pacific Gas & Electric Co,14328,E-1 -Residential Service Baseline Region W,586ead4f5457a37c711c9606
Pacific Gas & Electric Co,14328,E-1 -Residential Service Baseline Region X,586eadc45457a36d011c9605
Pacific Gas & Electric Co,14328,E-1 -Residential Service Baseline Region Y,586eae4a5457a36d011c9606
Pacific Gas & Electric Co,14328,E-1 -Residential Service Baseline Region Z,586eaec55457a3bc711c9607
Pacific Gas & Electric Co,14328,E-1 -Residential Service Baseline Region P,586eaa895457a3131d1c9605
Pacific Gas & Electric Co,14328,E-TOU Option A - Residential Time of Use Service Baseline Region P,586eb2455457a37c711c9607
Pacific Gas & Electric Co,14328,E-TOU Option A - Residential Time of Use Service Baseline Region R,586eb43d5457a3e40b1c9606
Pacific Gas & Electric Co,14328,E-TOU Option A - Residential Time of Use Service Baseline Region S,586eb4b45457a3131d1c9606
Pacific Gas & Electric Co,14328,E-TOU Option A - Residential Time of Use Service Baseline Region T,586eb51f5457a3bc711c9608
Pacific Gas & Electric Co,14328,E-TOU Option A - Residential Time of Use Service Baseline Region V,586eb58e5457a3e40b1c9607
Pacific Gas & Electric Co,14328,E-TOU Option A - Residential Time of Use Service Baseline Region W,586eb6155457a3d3711c9608
Pacific Gas & Electric Co,14328,E-TOU Option A - Residential Time of Use Service Baseline Region X,586eb6705457a3147a1c9605
Pacific Gas & Electric Co,14328,E-TOU Option A - Residential Time of Use Service Baseline Region Y,586eb6cd5457a36d011c9607
Pacific Gas & Electric Co,14328,E-TOU Option A - Residential Time of Use Service Baseline Region Z,586eb7505457a3147a1c9606
Pacific Gas & Electric Co,14328,E-TOU Option B - Residential Time of Use Service (All Baseline Regions),586eb7c55457a3e40b1c9608
San Diego Gas & Electric Co,16609,DR-LI - Coastal Baseline Region,5877d31b5457a37558dda4d6
San Diego Gas & Electric Co,16609,DR - Coastal Baseline Region,5877d0345457a3a80adda4d8
San Diego Gas & Electric Co,16609,DR - Inland Baseline Region,5877d0f55457a3914edda4d6
